key,source_text,target_text
block.merrymaking.birch_mantel," Birch Fireplace Mantel",白樺暖炉マントル
block.merrymaking.birch_picket_fence,Birch Picket Fence,白樺ピケットフェンス
block.merrymaking.birch_picket_fence_gate,Birch Picket Fence Gate,白樺ピケットフェンスゲート
block.merrymaking.birch_roof_slab,Birch Roofed Slab,白樺屋根スラブ
block.merrymaking.birch_snowy_slab,Birch Snowy Slab,白樺雪スラブ
block.merrymaking.birch_wreath_door,Birch Door with Wreath,白樺リースドア
block.merrymaking.birch_wreath_fence,Birch Fence with Garland,白樺ガーランドフェンス
block.merrymaking.birch_wreath_fence_gate,Birch Fence Gate with Wreath,白樺リースフェンスゲート
block.merrymaking.birch_wreath_lights_fence,Birch Fence with Lit Garland,白樺光るガーランドフェンス
block.merrymaking.birch_wreath_lights_fence_gate,Birch Fence Gate with Lit Wreath,白樺光るリースフェンスゲート
block.merrymaking.birch_wreath_lights_multi_door,Birch Door with Multi Lit Wreath,白樺複色光るリースドア
block.merrymaking.birch_wreath_lights_white_door,Birch Door with Lit Wreath,白樺光るリースドア
block.merrymaking.birch_wreath_multi_fence,Birch Fence with Multi Lit Garland,白樺複色光るガーランドフェンス
block.merrymaking.birch_wreath_multi_fence_gate,Birch Fence Gate with Multi Lit Wreath,白樺複色光るリースフェンスゲート
block.merrymaking.blackstone_garland_lights_wall,BlackStone Wall with Lit Garland,黒石壁・光るガーランド付き
block.merrymaking.blackstone_garland_multi_wall,BlackStone Wall with Multi Lit Garland,黒石壁・複色光るガーランド付き
block.merrymaking.blackstone_garland_wall,BlackStone Wall with Garland,黒石壁・ガーランド付き
block.merrymaking.bow_topper,Bow Tree Topper,弓トッパー
block.merrymaking.brick_garland_lights_wall,Brick Wall with Lit Garland (White Lights),レンガ壁・光るガーランド付き（白い光）
block.merrymaking.brick_garland_multi_wall,Brick Wall with Lit Garland (Multi Lights),レンガ壁・複色光るガーランド付き
block.merrymaking.brick_garland_wall,Brick Wall with Garland,レンガ壁・ガーランド付き
block.merrymaking.chalice,Chalice,聖杯
block.merrymaking.cherry_mantel,Cherry Fireplace Mantel,桜暖炉マントル
block.merrymaking.cherry_picket_fence,Cherry Picket Fence,桜ピケットフェンス
block.merrymaking.cherry_picket_fence_gate,Cherry Picket Fence Gate,桜ピケットフェンスゲート
block.merrymaking.cherry_roof_slab,Cherry Roofed Slab,桜屋根スラブ
block.merrymaking.cherry_snowy_slab,Cherry Snowy Slab,桜雪スラブ
block.merrymaking.cherry_wreath_door,Cherry Door with Wreath,桜リースドア
block.merrymaking.cherry_wreath_fence,Cherry Wreath Fence with Garland,桜リースフェンス
block.merrymaking.cherry_wreath_fence_gate,Cherry Fence Gate with Wreath,桜リースフェンスゲート
block.merrymaking.cherry_wreath_lights_fence,Cherry Fence with Lit Garland,桜リース光るフェンス
block.merrymaking.cherry_wreath_lights_fence_gate,Cherry Fence Gate with Lit Wreath,桜リース光るフェンスゲート
block.merrymaking.cherry_wreath_lights_multi_door,Cherry Door with Multi Lit Wreath,桜リース光る複色ドア
block.merrymaking.cherry_wreath_lights_white_door,Cherry Door with Lit Wreath,桜リース光る白ドア
block.merrymaking.cherry_wreath_multi_fence,Cherry Fence with Multi Lit Garland,桜リース複色フェンス
block.merrymaking.cherry_wreath_multi_fence_gate,Cherry Fence Gate with Multi Lit Wreath,桜リース複色フェンスゲート
block.merrymaking.christmas_tree_stand,Tree Stand,christmasツリーstand
block.merrymaking.christmas_wreath,Wreath,christmasリース
block.merrymaking.christmas_wreath_multi_lights,Wreath (Multi Lights),christmasリース複色光る
block.merrymaking.christmas_wreath_white_lights,Wreath (White Lights),christmasリース白光る
block.merrymaking.classic_lights_cap,Classic Lights (Cap),classic光るcap
block.merrymaking.classic_lights_diagonal_left,Classic Lights (Diagonal Left),classic光るdiagonalleft
block.merrymaking.classic_lights_diagonal_right,Classic Lights (Diagonal Right),classic光るdiagonalright
block.merrymaking.classic_lights_horizontal,Classic Lights (Horizontal),classic光るhorizontal
block.merrymaking.classic_lights_vertical_corner_left,Classic Lights (Vertical Corner Lefthand),classic光るverticalcornerleft
block.merrymaking.classic_lights_vertical_corner_right,Classic Lights (Vertical Corner Righthand),classic光るverticalcornerright
block.merrymaking.classic_lights_vertical_left,Classic Lights (Vertical Lefthand),classic光るverticalleft
block.merrymaking.classic_lights_vertical_right,Classic Lights (Vertical Righthand),classic光るverticalright
block.merrymaking.classic_multi_cap,Classic Multicolored Lights (Cap),classic複色cap
block.merrymaking.classic_multi_diagonal_left,Classic Multicolored Lights (Diagonal Left),classic複色diagonalleft
block.merrymaking.classic_multi_diagonal_right,Classic Multicolored Lights (Diagonal Right),classic複色diagonalright
block.merrymaking.classic_multi_horizontal,Classic Multicolored Lights (Horizontal),classic複色horizontal
block.merrymaking.classic_multi_vertical_corner_left,Classic Multicolored Lights (Vertical Corner Lefthand),classic複色verticalcornerleft
block.merrymaking.classic_multi_vertical_corner_right,Classic Multicolored Lights (Vertical Corner Righthand),classic複色verticalcornerright
block.merrymaking.classic_multi_vertical_left,Classic Multicolored Lights (Vertical Lefthand),classic複色verticalleft
block.merrymaking.classic_multi_vertical_right,Classic Multicolored Lights (Vertical Righthand),classic複色verticalright
block.merrymaking.cobbled_deepslate_garland_lights_wall,Cobbled Deepslate Wall with Lit Garland,cobbled深層岩ガーランド光る壁
block.merrymaking.cobbled_deepslate_garland_multi_wall,Cobbled Deepslate Wall with Multi Lit Garland,cobbled深層岩ガーランド複色壁
block.merrymaking.cobbled_deepslate_garland_wall,Cobbled Deepslate Wall with Garland,cobbled深層岩ガーランド壁
block.merrymaking.cobblestone_garland_lights_wall,Cobblestone Wall with Lit Garland (White Lights),cobblestoneガーランド光る壁
block.merrymaking.cobblestone_garland_multi_wall,Cobblestone Wall with Lit Garland (Multi Lights),cobblestoneガーランド複色壁
block.merrymaking.cobblestone_garland_wall,Cobblestone Wall with Garland,cobblestoneガーランド壁
block.merrymaking.cookie_tray,Cookie Tray,クッキートレイ
block.merrymaking.crimson_mantel,Crimson Fireplace Mantel,クリムゾン暖炉マントル
block.merrymaking.crimson_picket_fence,Crimson Picket Fence,クリムゾンピケットフェンス
block.merrymaking.crimson_picket_fence_gate,Crimson Picket Fence Gate,クリムゾンピケットフェンスゲート
block.merrymaking.crimson_roof_slab,Crimson Roofed Slab,クリムゾン屋根スラブ
block.merrymaking.crimson_snowy_slab,Crimson Snowy Slab,クリムゾン雪スラブ
block.merrymaking.crimson_wreath_door,Crimson Door with Wreath,クリムゾンリースドア
block.merrymaking.crimson_wreath_fence,Crimson Fence with Garland,クリムゾンリースフェンス
block.merrymaking.crimson_wreath_fence_gate,Crimson Fence Gate with Wreath,クリムゾンリースフェンスゲート
block.merrymaking.crimson_wreath_lights_fence,Crimson Fence with Lit Garland,クリムゾンリース光るフェンス
block.merrymaking.crimson_wreath_lights_fence_gate,Crimson Fence Gate with Lit Wreath,クリムゾンリース光るフェンスゲート
block.merrymaking.crimson_wreath_lights_multi_door,Crimson Door with Multi Lit Wreath,クリムゾンリース光る複色ドア
block.merrymaking.crimson_wreath_lights_white_door,Crimson Door with Lit Wreath,クリムゾンリース光る白ドア
block.merrymaking.crimson_wreath_multi_fence,Crimson Fence with Multi Lit Garland,クリムゾンリース複色フェンス
block.merrymaking.crimson_wreath_multi_fence_gate,Crimson Fence Gate with Multi Lit Wreath,クリムゾンリース複色フェンスゲート
block.merrymaking.dark_oak_mantel,Dark Oak Fireplace Mantel,ダークオーク暖炉マントル
block.merrymaking.dark_oak_picket_fence,Dark Oak Picket Fence,ダークオークピケットフェンス
block.merrymaking.dark_oak_picket_fence_gate,Dark Oak Picket Fence Gate,ダークオークピケットフェンスゲート
block.merrymaking.dark_oak_roof_slab,Dark Oak Roofed Slab,ダークオーク屋根スラブ
block.merrymaking.dark_oak_snowy_slab,Dark Oak Snowy Slab,ダークオーク雪スラブ
block.merrymaking.dark_oak_wreath_door,Dark Oak Door with Wreath,ダークオークリースドア
block.merrymaking.dark_oak_wreath_fence,Dark Oak Fence with Garland,ダークオークリースフェンス
block.merrymaking.dark_oak_wreath_fence_gate,Dark Oak Fence Gate with Wreath,ダークオークリースフェンスゲート
block.merrymaking.dark_oak_wreath_lights_fence,Dark Oak Fence with Lit Garland,ダークオークリース光るフェンス
block.merrymaking.dark_oak_wreath_lights_fence_gate,Dark Oak Fence Gate with Lit Wreath,ダークオークリース光るフェンスゲート
block.merrymaking.dark_oak_wreath_lights_multi_door,Dark Oak Door with Multi Lit Wreath,ダークオークリース光る複色ドア
block.merrymaking.dark_oak_wreath_lights_white_door,Dark Oak Door with Lit Wreath,ダークオークリース光る白ドア
block.merrymaking.dark_oak_wreath_multi_fence,Dark Oak Fence with Multi Lit Garland,ダークオークリース複色フェンス
block.merrymaking.dark_oak_wreath_multi_fence_gate,Dark Oak Fence Gate with Multi Lit Wreath,ダークオークリース複色フェンスゲート
block.merrymaking.deepslate_brick_garland_lights_wall,Deepslate Brick Wall with Lit Garland,深層岩レンガガーランド光る壁
block.merrymaking.deepslate_brick_garland_multi_wall,Deepslate Brick Wall with Multi Lit Garland,深層岩レンガガーランド複色壁
block.merrymaking.deepslate_brick_garland_wall,Deepslate Brick Wall with Garland,深層岩レンガガーランド壁
block.merrymaking.deepslate_brick_roof_slab,Deepslate Brick Roofed Slab,深層岩レンガ屋根スラブ
block.merrymaking.deepslate_brick_snowy_slab,Deepslate Brick Snowy Slab,深層岩レンガ雪スラブ
block.merrymaking.deepslate_tile_garland_lights_wall,Deepslate Tile Wall with Lit Garland,深層岩tileガーランド光る壁
block.merrymaking.deepslate_tile_garland_multi_wall,Deepslate Tile Wall with Multi Lit Garland,深層岩tileガーランド複色壁
block.merrymaking.deepslate_tile_garland_wall,Deepslate Tile Wall with Garland,深層岩tileガーランド壁
block.merrymaking.diorite_garland_lights_wall,Diorite Wall with Lit Garland (White Lights),ディオライトガーランド光る壁
block.merrymaking.diorite_garland_multi_wall,Diorite Wall with Lit Garland (Multi Lights),ディオライトガーランド複色壁
block.merrymaking.diorite_garland_wall,Diorite Wall with Garland,ディオライトガーランド壁
block.merrymaking.dreidel,Dreidels,ドレイドル
block.merrymaking.empty_tray,Wood Tray,木製トレイ
block.merrymaking.end_stone_brick_garland_lights_wall,End Stone Brick Wall with Lit Garland,endstoneレンガガーランド光る壁
block.merrymaking.end_stone_brick_garland_multi_wall,End Stone BrickWall with Lit Garland (Multi Lights),endstoneレンガガーランド複色壁
block.merrymaking.end_stone_brick_garland_wall,End Stone Brick Wall with Garland,endstoneレンガガーランド壁
block.merrymaking.exposed_pine_mantel,Exposed Pine Mantel,exposedパイン暖炉マントル
block.merrymaking.fireplace_logs,Fireplace Logs,暖炉用丸太
block.merrymaking.fireplace_logs_burned,Fireplace Logs Burned,燃えた暖炉用丸太
block.merrymaking.fireplace_logs_on,Fireplace Logs Burning,燃える暖炉用丸太
block.merrymaking.fruitcake,Fruitcake,フルーツケーキ
block.merrymaking.garland_diagonal_left,Garland (Diagonal Left),ガーランド（左斜め）
block.merrymaking.garland_diagonal_right,Garland (Diagonal Right),ガーランド（右斜め）
block.merrymaking.garland_horizontal,Garland (Horizontal),ガーランド（横方向）
block.merrymaking.garland_horizontal_lights,Garland White Lights (Horizontal),garlandhorizontal光る
block.merrymaking.garland_horizontal_multi,Garland Multi Lights (Horizontal),garlandhorizontal複色
block.merrymaking.garland_lights_diagonal_left,Garland White Lights (Diagonal_Left),garland光るdiagonalleft
block.merrymaking.garland_lights_diagonal_right,Garland White Lights (Diagonal_Right),garland光るdiagonalright
block.merrymaking.garland_multi_diagonal_left,Garland Multi Lights (Diagonal_Left),garland複色diagonalleft
block.merrymaking.garland_multi_diagonal_right,Garland Multi Lights (Diagonal_Right),garland複色diagonalright
block.merrymaking.garland_vertical_corner_left,Garland (Vertical Corner Lefthand),ガーランド（垂直コーナー 左）
block.merrymaking.garland_vertical_corner_lights_left,Garland White Lights (Vertical Corner Lefthand),garlandverticalcorner光るleft
block.merrymaking.garland_vertical_corner_lights_right,Garland White Lights (Vertical Corner Righthand),garlandverticalcorner光るright
block.merrymaking.garland_vertical_corner_multi_left,Garland Multi Lights (Vertical Corner Lefthand),garlandverticalcorner複色left
block.merrymaking.garland_vertical_corner_multi_right,Garland Multi Lights (Vertical Corner Righthand),garlandverticalcorner複色right
block.merrymaking.garland_vertical_corner_right,Garland (Vertical Corner Righthand),ガーランド（垂直コーナー 右）
block.merrymaking.garland_vertical_left,Garland (Vertical Lefthand),ガーランド（垂直 左）
block.merrymaking.garland_vertical_lights_left,Garland White Lights (Vertical Lefthand),garlandvertical光るleft
block.merrymaking.garland_vertical_lights_right,Garland White Lights (Vertical Righthand),garlandvertical光るright
block.merrymaking.garland_vertical_multi_left,Garland Multi Lights (Vertical Lefthand),garlandvertical複色left
block.merrymaking.garland_vertical_multi_right,Garland Multi Lights (Vertical Righthand),garlandvertical複色right
block.merrymaking.garland_vertical_right,Garland (Vertical Righthand),ガーランド（垂直 右）
block.merrymaking.gelt,Gelt,ゲルト
block.merrymaking.granite_garland_lights_wall,Granite Wall with Lit Garland (White Lights),花崗岩ガーランド光る壁
block.merrymaking.granite_garland_multi_wall,Granite Wall with Lit Garland (Multi Lights),花崗岩ガーランド複色壁
block.merrymaking.granite_garland_wall,Granite Wall with Garland,花崗岩ガーランド壁
block.merrymaking.ham_dinner,Holiday Ham Dinner,ハムディナー
block.merrymaking.harvest_tray,Harvest Tray,収穫トレイ
block.merrymaking.holly_sapling,Holly Tree Sapling,ヒイラギの苗木
block.merrymaking.icicle_lights_cap,Icicle Lights (Cap),icicle光るcap
block.merrymaking.icicle_lights_diagonal_left,Icicle Lights (Diagonal Left),icicle光るdiagonalleft
block.merrymaking.icicle_lights_diagonal_right,Icicle Lights (Diagonal Right),icicle光るdiagonalright
block.merrymaking.icicle_lights_horizontal,Icicle Lights (Horizontal),icicle光るhorizontal
block.merrymaking.icicle_multi_cap,Icicle Multicolored Lights (Cap),icicle複色cap
block.merrymaking.icicle_multi_diagonal_left,Icicle Multicolored Lights (Diagonal Left),icicle複色diagonalleft
block.merrymaking.icicle_multi_diagonal_right,Icicle Multicolored Lights (Diagonal Right),icicle複色diagonalright
block.merrymaking.icicle_multi_horizontal,Icicle Multicolored Lights (Horizontal),icicle複色horizontal
block.merrymaking.iron_wreath_door,Iron Door with Wreath,ironリースドア
block.merrymaking.iron_wreath_lights_multi_door,Iron Door with Multi Lit Wreath,ironリース光る複色ドア
block.merrymaking.iron_wreath_lights_white_door,Iron Door with Lit Wreath,ironリース光る白ドア
block.merrymaking.jungle_mantel,Jungle Fireplace Mantel,ジャングル暖炉マントル
block.merrymaking.jungle_picket_fence,Jungle Picket Fence,ジャングルピケットフェンス
block.merrymaking.jungle_picket_fence_gate,Jungle Picket Fence Gate,ジャングルピケットフェンスゲート
block.merrymaking.jungle_roof_slab,Jungle Roofed Slab,ジャングル屋根スラブ
block.merrymaking.jungle_snowy_slab,Jungle Snowy Slab,ジャングル雪スラブ
block.merrymaking.jungle_wreath_door,Jungle Door with Wreath,ジャングルリースドア
block.merrymaking.jungle_wreath_fence,Jungle Fence with Garland,ジャングルリースフェンス
block.merrymaking.jungle_wreath_fence_gate,Jungle Fence Gate with Wreath,ジャングルリースフェンスゲート
block.merrymaking.jungle_wreath_lights_fence,Jungle Fence with Lit Garland,ジャングルリース光るフェンス
block.merrymaking.jungle_wreath_lights_fence_gate,Jungle Fence Gate with Lit Wreath,ジャングルリース光るフェンスゲート
block.merrymaking.jungle_wreath_lights_multi_door,Jungle Door with Multi Lit Wreath,ジャングルリース光る複色ドア
block.merrymaking.jungle_wreath_lights_white_door,Jungle Door with Lit Wreath,ジャングルリース光る白ドア
block.merrymaking.jungle_wreath_multi_fence,Jungle Fence with Multi Lit Garland,ジャングルリース複色フェンス
block.merrymaking.jungle_wreath_multi_fence_gate,Jungle Fence Gate with Multi Lit Wreath,ジャングルリース複色フェンスゲート
block.merrymaking.kinara,Kinara,キナラ
block.merrymaking.lamp_post,Lamp Post,ランプポスト
block.merrymaking.mangrove_mantel,Mangrove Fireplace Mantel,マングローブ暖炉マントル
block.merrymaking.mangrove_picket_fence,Mangrove Picket Fence,マングローブピケットフェンス
block.merrymaking.mangrove_picket_fence_gate,Mangrove Picket Fence Gate,マングローブピケットフェンスゲート
block.merrymaking.mangrove_roof_slab,Mangrove Roofed Slab,マングローブ屋根スラブ
block.merrymaking.mangrove_snowy_slab,Mangrove Snowy Slab,マングローブ雪スラブ
block.merrymaking.mangrove_wreath_door,Mangrove Door with Wreath,マングローブリースドア
block.merrymaking.mangrove_wreath_fence,Mangrove Fence with Garland,マングローブリースフェンス
block.merrymaking.mangrove_wreath_fence_gate,Mangrove Fence Gate with Wreath,マングローブリースフェンスゲート
block.merrymaking.mangrove_wreath_lights_fence,Mangrove Fence with Lit Garland,マングローブリース光るフェンス
block.merrymaking.mangrove_wreath_lights_fence_gate,Mangrove Fence Gate with Lit Wreath,マングローブリース光るフェンスゲート
block.merrymaking.mangrove_wreath_lights_multi_door,Mangrove Door with Multi Lit Wreath,マングローブリース光る複色ドア
block.merrymaking.mangrove_wreath_lights_white_door,Mangrove Door with Lit Wreath,マングローブリース光る白ドア
block.merrymaking.mangrove_wreath_multi_fence,Mangrove Fence with Multi Lit Garland,マングローブリース複色フェンス
block.merrymaking.mangrove_wreath_multi_fence_gate,Mangrove Fence Gate with Multi Lit Wreath,マングローブリース複色フェンスゲート
block.merrymaking.mantel_deco_ball,Lantern and Ornament Mantel Decoration,ランタンとオーナメント マントルデコレーション
block.merrymaking.mantel_deco_candles,Candle Holders Mantel Decoration,キャンドルホルダー マントルデコレーション
block.merrymaking.mantel_deco_gingerbread_house,Gingerbread House Mantel Decoration,ジンジャーブレッドハウス マントルデコレーション
block.merrymaking.mantel_deco_joy,Joy Mantel Decoration,喜び マントルデコレーション
block.merrymaking.mantel_deco_lantern,Lantern and Poinsetta Mantel Decoration,manteldecoランタン
block.merrymaking.mantel_deco_tree,Christmas Tree Mantel Decoration,manteldecoツリー
block.merrymaking.menorah,Menorah,メノーラ
block.merrymaking.mini_corner_lights_vertical_left,Mini Lights (Vertical Corner Left),minicorner光るverticalleft
block.merrymaking.mini_corner_lights_vertical_right,Mini Lights (Vertical Corner Right),minicorner光るverticalright
block.merrymaking.mini_corner_multi_vertical_left,Mini Multicolored Lights (Vertical Corner Left),minicorner複色verticalleft
block.merrymaking.mini_corner_multi_vertical_right,Mini MultiColored Lights (Vertical Corner Right),minicorner複色verticalright
block.merrymaking.mini_lights_cap,Mini Lights (Cap),mini光るcap
block.merrymaking.mini_lights_diagonal_left,Mini Lights (Diagonal Left),mini光るdiagonalleft
block.merrymaking.mini_lights_diagonal_right,Mini Lights (Diagonal Right),mini光るdiagonalright
block.merrymaking.mini_lights_horizontal,Mini Lights (Horizontal),mini光るhorizontal
block.merrymaking.mini_lights_vertical_left,Mini Lights (Vertical Left),mini光るverticalleft
block.merrymaking.mini_lights_vertical_right,Mini Lights (Vertical Right),mini光るverticalright
block.merrymaking.mini_multi_cap,Mini Lights Multi Cap,mini複色cap
block.merrymaking.mini_multi_diagonal_left,Mini Multicolored Lights (Diagonal Left),mini複色diagonalleft
block.merrymaking.mini_multi_diagonal_right,Mini Multicolored Lights (Diagonal Right),mini複色diagonalright
block.merrymaking.mini_multi_horizontal,Mini Multicolored Lights (Horizontal),mini複色horizontal
block.merrymaking.mini_multi_vertical_left,Mini Multicolored Lights (Vertical Left),mini複色verticalleft
block.merrymaking.mini_multi_vertical_right,Mini Multicolored Lights (Vertical Right),mini複色verticalright
block.merrymaking.mkeka,Mkeka,ムケカ
block.merrymaking.mossy_cobblestone_garland_lights_wall,Mossy Cobblestone Wall with Lit Garland (White Lights),コケが生えたcobblestoneガーランド光る壁
block.merrymaking.mossy_cobblestone_garland_multi_wall,Mossy Cobblestone Wall with Lit Garland (Multi Lights),コケが生えたcobblestoneガーランド複色壁
block.merrymaking.mossy_cobblestone_garland_wall,Mossy Cobblestone Wall with Garland,コケが生えたcobblestoneガーランド壁
block.merrymaking.mug,Mug,マグカップ
block.merrymaking.mug_cocoa_block,Mug of Hot Cocoa,ホットココア マグ
block.merrymaking.mug_eggnog_block,Mug of Eggnog,エッグノック マグ
block.merrymaking.mug_pepp_cocoa_block,Mug of Peppermint Hot Cocoa,ペパーミント ホットココア マグ
block.merrymaking.nether_brick_garland_lights_wall,Nether Brick Wall with Lit Garland (White Lights),netherレンガガーランド光る壁
block.merrymaking.nether_brick_garland_multi_wall,Nether Brick Wall with Lit Garland (Multi Lights),netherレンガガーランド複色壁
block.merrymaking.nether_brick_garland_wall,Nether Brick Wall with Garland,netherレンガガーランド壁
block.merrymaking.oak_mantel," Oak Fireplace Mantel",オーク暖炉マントル
block.merrymaking.oak_picket_fence,Oak Picket Fence,オークピケットフェンス
block.merrymaking.oak_picket_fence_gate,Oak Picket Fence Gate,オークピケットフェンスゲート
block.merrymaking.oak_roof_slab,Oak Roofed Slab,オーク屋根スラブ
block.merrymaking.oak_snowy_slab,Oak Snowy Slab,オーク雪スラブ
block.merrymaking.oak_wreath_door,Oak Door with Wreath,オークリースドア
block.merrymaking.oak_wreath_fence,Oak Fence with Garland,オークリースフェンス
block.merrymaking.oak_wreath_fence_gate,Oak Fence with Gate Wreath,オークリースフェンスゲート
block.merrymaking.oak_wreath_lights_fence,Oak Fence with Lit Garland,オークリース光るフェンス
block.merrymaking.oak_wreath_lights_fence_gate,Oak Fence with Gate Lit Wreath,オークリース光るフェンスゲート
block.merrymaking.oak_wreath_lights_multi_door,Oak Door with Multi Lit Wreath,オークリース光る複色ドア
block.merrymaking.oak_wreath_lights_white_door,Oak Door with Lit Wreath,オークリース光る白ドア
block.merrymaking.oak_wreath_multi_fence,Oak Fence with Multi Lit Garland,オークリース複色フェンス
block.merrymaking.oak_wreath_multi_fence_gate,Oak Fence with Gate Multi Lit Wreath,オーク複色光るリースフェンスゲート
block.merrymaking.pine_mantel,Pine Mantel,パイン暖炉マントル
block.merrymaking.polished_blackstone_brick_garland_lights_wall,Polished Blackstone Brick Wall with Lit Garland,つるつる黒石レンガ壁・光るガーランド付き
block.merrymaking.polished_blackstone_brick_garland_multi_wall,Polished Blackstone Brick Wall with Multi Lit Garland,つるつる黒石レンガ壁・複色光るガーランド付き
block.merrymaking.polished_blackstone_brick_garland_wall,Polished Blackstone Brick Wall with Garland,つるつる黒石レンガ壁・ガーランド付き
block.merrymaking.polished_blackstone_brick_roof_slab,Polished Blackstone Brick Roofed Slab,つるつる黒石レンガ屋根スラブ
block.merrymaking.polished_blackstone_brick_snowy_slab,Polished Blackstone Brick Snowy Slab,つるつる黒石レンガ雪スラブ
block.merrymaking.polished_blackstone_garland_lights_wall,Polished Blackstone Wall with Lit Garland,つるつる黒石壁・光るガーランド付き
block.merrymaking.polished_blackstone_garland_multi_wall,Polished Blackstone Wall with Multi Lit Garland,つるつる黒石壁・複色光るガーランド付き
block.merrymaking.polished_blackstone_garland_wall,Polished Blackstone Wall with Garland,つるつる黒石壁・ガーランド付き
block.merrymaking.polished_deepslate_garland_lights_wall,Polished Deepslate Wall with Lit Garland,つるつる深層岩壁・光るガーランド付き
block.merrymaking.polished_deepslate_garland_multi_wall,Polished Deepslate Wall with Multi Lit Garland,つるつる深層岩壁・複色光るガーランド付き
block.merrymaking.polished_deepslate_garland_wall,Polished Deepslate Wall with Garland,つるつる深層岩壁・ガーランド付き
block.merrymaking.present,Christmas Present,クリスマスプレゼント
block.merrymaking.prismarine_garland_lights_wall,Prismarine Wall with Lit Garland (White Lights),プリズマリン壁・光るガーランド付き（白い光）
block.merrymaking.prismarine_garland_multi_wall,Prismarine Wall with Lit Garland (Multi Lights),プリズマリン壁・複色光るガーランド付き
block.merrymaking.prismarine_garland_wall,Prismarine Wall with Garland,プリズマリン壁・ガーランド付き
block.merrymaking.quartz_platter,Quartz Platter,石英プラッター
block.merrymaking.red_nether_brick_garland_lights_wall,Red Nether Brick Wall with Lit Garland (White Lights),赤ネザーレンガ壁・光るガーランド付き（白い光）
block.merrymaking.red_nether_brick_garland_multi_wall,Red Nether Brick Wall with Lit Garland (Multi Lights),赤ネザーレンガ壁・複色光るガーランド付き
block.merrymaking.red_nether_brick_garland_wall,Red Nether Brick Wall with Garland,赤ネザーレンガ壁・ガーランド付き
block.merrymaking.red_sandstone_garland_lights_wall,Red Sandstone Wall with Lit Garland (White Lights),赤砂岩壁・光るガーランド付き（白い光）
