key,source_text,target_text,status
rechiseledcreate.block.dripstone_cut_polished_connecting,Polished Cut Dripstone,磨かれた鍾乳石カット,translated
rechiseledcreate.block.dripstone_cut_small_brick_connecting,Small Dripstone Bricks,小さな鍾乳石レンガ,translated
rechiseledcreate.block.granite_cut_polished_connecting,Polished Cut Granite,磨かれた花崗岩カット,translated
rechiseledcreate.block.granite_cut_small_brick_connecting,Small Granite Bricks,小さな花崗岩レンガ,translated
rechiseledcreate.block.jungle_window_bars,Jungle Window Bars,ジャングルウィンドウバー,translated
rechiseledcreate.block.jungle_window_bars_connecting,Jungle Window Bars,ジャングルウィンドウバー,translated
rechiseledcreate.block.jungle_window_covered,Covered Jungle Window,覆われたジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_covered_connecting,Covered Jungle Window,覆われたジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_diagonal,Diagonal Jungle Window,斜めジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_diagonal_connecting,Diagonal Jungle Window,斜めジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_large,Large Jungle Window,大きなジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_large_connecting,Large Jungle Window,大きなジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_panes,Jungle Window Panes,ジャングルウィンドウペイン,translated
rechiseledcreate.block.jungle_window_panes_connecting,Jungle Window Panes,ジャングルウィンドウペイン,translated
rechiseledcreate.block.jungle_window_rounded,Rounded Jungle Window,丸いジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_rounded_connecting,Rounded Jungle Window,丸いジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_swirling,Swirling Jungle Window,渦巻きジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_swirling_connecting,Swirling Jungle Window,渦巻きジャングルウィンドウ,translated
rechiseledcreate.block.jungle_window_tiles,Jungle Window Tiles,ジャングルウィンドウタイル,translated
rechiseledcreate.block.jungle_window_tiles_connecting,Jungle Window Tiles,ジャングルウィンドウタイル,translated
rechiseledcreate.block.limestone_cut_polished_connecting,Polished Cut Limestone,磨かれた石灰岩カット,translated
rechiseledcreate.block.limestone_cut_small_brick_connecting,Small Limestone Bricks,小さな石灰岩レンガ,translated
rechiseledcreate.block.mangrove_window_bars,Mangrove Window Bars,マングローブウィンドウバー,translated
rechiseledcreate.block.mangrove_window_bars_connecting,Mangrove Window Bars,マングローブウィンドウバー,translated
rechiseledcreate.block.mangrove_window_covered,Covered Mangrove Window,覆われたマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_covered_connecting,Covered Mangrove Window,覆われたマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_diagonal,Diagonal Mangrove Window,斜めマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_diagonal_connecting,Diagonal Mangrove Window,斜めマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_large,Large Mangrove Window,大きなマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_large_connecting,Large Mangrove Window,大きなマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_panes,Mangrove Window Panes,マングローブウィンドウペイン,translated
rechiseledcreate.block.mangrove_window_panes_connecting,Mangrove Window Panes,マングローブウィンドウペイン,translated
rechiseledcreate.block.mangrove_window_slim,Slim Mangrove Window,細いマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_slim_connecting,Slim Mangrove Window,細いマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_swirling,Swirling Mangrove Window,渦巻きマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_swirling_connecting,Swirling Mangrove Window,渦巻きマングローブウィンドウ,translated
rechiseledcreate.block.mangrove_window_tiles,Mangrove Window Tiles,マングローブウィンドウタイル,translated
rechiseledcreate.block.mangrove_window_tiles_connecting,Mangrove Window Tiles,マングローブウィンドウタイル,translated
rechiseledcreate.block.oak_window_bars,Oak Window Bars,オークウィンドウバー,translated
rechiseledcreate.block.oak_window_bars_connecting,Oak Window Bars,オークウィンドウバー,translated
rechiseledcreate.block.oak_window_covered,Covered Oak Window,覆われたオークウィンドウ,translated
rechiseledcreate.block.oak_window_covered_connecting,Covered Oak Window,覆われたオークウィンドウ,translated
rechiseledcreate.block.oak_window_diagonal,Diagonal Oak Window,斜めオークウィンドウ,translated
rechiseledcreate.block.oak_window_diagonal_connecting,Diagonal Oak Window,斜めオークウィンドウ,translated
rechiseledcreate.block.oak_window_large,Large Oak Window,大きなオークウィンドウ,translated
rechiseledcreate.block.oak_window_large_connecting,Large Oak Window,大きなオークウィンドウ,translated
rechiseledcreate.block.oak_window_rounded,Rounded Oak Window,丸いオークウィンドウ,translated
rechiseledcreate.block.oak_window_rounded_connecting,Rounded Oak Window,丸いオークウィンドウ,translated
rechiseledcreate.block.oak_window_slim,Slim Oak Window,細いオークウィンドウ,translated
rechiseledcreate.block.oak_window_slim_connecting,Slim Oak Window,細いオークウィンドウ,translated
rechiseledcreate.block.oak_window_swirling,Swirling Oak Window,渦巻きオークウィンドウ,translated
rechiseledcreate.block.oak_window_swirling_connecting,Swirling Oak Window,渦巻きオークウィンドウ,translated
rechiseledcreate.block.oak_window_tiles,Oak Window Tiles,オークウィンドウタイル,translated
rechiseledcreate.block.oak_window_tiles_connecting,Oak Window Tiles,オークウィンドウタイル,translated
rechiseledcreate.block.ochrum_cut_polished_connecting,Polished Cut Ochrum,磨かれたオクラムカット,translated
rechiseledcreate.block.ochrum_cut_small_brick_connecting,Small Ochrum Bricks,小さなオクラムレンガ,translated
rechiseledcreate.block.rose_quartz_bricks,Rose Quartz Bricks,バラの石英レンガ,translated
rechiseledcreate.block.rose_quartz_bricks_connecting,Rose Quartz Bricks,バラの石英レンガ,translated
rechiseledcreate.block.rose_quartz_chiseled,Chiseled Rose Quartz,彫刻されたバラの石英,translated
rechiseledcreate.block.rose_quartz_chiseled_connecting,Chiseled Rose Quartz,彫刻されたバラの石英,translated
rechiseledcreate.block.rose_quartz_crushed,Crushed Rose Quartz,砕かれたバラの石英,translated
rechiseledcreate.block.rose_quartz_crushed_connecting,Crushed Rose Quartz,砕かれたバラの石英,translated
rechiseledcreate.block.rose_quartz_polished_block,Polished Block of Rose Quartz,磨かれたバラの石英ブロック,translated
rechiseledcreate.block.rose_quartz_polished_block_connecting,Polished Block of Rose Quartz,磨かれたバラの石英ブロック,translated
rechiseledcreate.block.rose_quartz_squares,Rose Quartz Squares,バラの石英スクエア,translated
rechiseledcreate.block.rose_quartz_squares_connecting,Rose Quartz Squares,バラの石英スクエア,translated
rechiseledcreate.block.rose_quartz_tiles_connecting,Rose Quartz Tiles,バラの石英タイル,translated
rechiseledcreate.block.scorchia_cut_polished_connecting,Polished Cut Scorchia,磨かれたスコーチャカット,translated
rechiseledcreate.block.scorchia_cut_small_brick_connecting,Small Scorchia Bricks,小さなスコーチャレンガ,translated
rechiseledcreate.block.scoria_cut_polished_connecting,Polished Cut Scoria,磨かれた火山礫カット,translated
rechiseledcreate.block.scoria_cut_small_brick_connecting,Small Scoria Bricks,小さな火山礫レンガ,translated
rechiseledcreate.block.spruce_window_bars,Spruce Window Bars,トウヒウィンドウバー,translated
rechiseledcreate.block.spruce_window_bars_connecting,Spruce Window Bars,トウヒウィンドウバー,translated
rechiseledcreate.block.spruce_window_covered,Covered Spruce Window,覆われたトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_covered_connecting,Covered Spruce Window,覆われたトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_diagonal,Diagonal Spruce Window,斜めトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_diagonal_connecting,Diagonal Spruce Window,斜めトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_large,Large Spruce Window,大きなトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_large_connecting,Large Spruce Window,大きなトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_panes,Spruce Window Panes,トウヒウィンドウペイン,translated
rechiseledcreate.block.spruce_window_panes_connecting,Spruce Window Panes,トウヒウィンドウペイン,translated
rechiseledcreate.block.spruce_window_rounded,Rounded Spruce Window,丸いトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_rounded_connecting,Rounded Spruce Window,丸いトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_slim,Slim Spruce Window,細いトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_slim_connecting,Slim Spruce Window,細いトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_swirling,Swirling Spruce Window,渦巻きトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_swirling_connecting,Swirling Spruce Window,渦巻きトウヒウィンドウ,translated
rechiseledcreate.block.spruce_window_tiles,Spruce Window Tiles,トウヒウィンドウタイル,translated
rechiseledcreate.block.spruce_window_tiles_connecting,Spruce Window Tiles,トウヒウィンドウタイル,translated
rechiseledcreate.block.tuff_cut_polished_connecting,Polished Cut Tuff,磨かれた凝灰岩カット,translated
rechiseledcreate.block.tuff_cut_small_brick_connecting,Small Tuff Bricks,小さな凝灰岩レンガ,translated
rechiseledcreate.block.veridium_cut_polished_connecting,Polished Cut Veridium,磨かれたベリディウムカット,translated
rechiseledcreate.block.veridium_cut_small_brick_connecting,Small Veridium Bricks,小さなベリディウムレンガ,translated
rechiseledcreate.block.warped_window_bars,Warped Window Bars,歪みウィンドウバー,translated
rechiseledcreate.block.warped_window_bars_connecting,Warped Window Bars,歪みウィンドウバー,translated
rechiseledcreate.block.warped_window_covered,Covered Warped Window,覆われた歪みウィンドウ,translated
rechiseledcreate.block.warped_window_covered_connecting,Covered Warped Window,覆われた歪みウィンドウ,translated
rechiseledcreate.block.warped_window_diagonal,Diagonal Warped Window,斜め歪みウィンドウ,translated
rechiseledcreate.block.warped_window_diagonal_connecting,Diagonal Warped Window,斜め歪みウィンドウ,translated
rechiseledcreate.block.warped_window_large,Large Warped Window,大きな歪みウィンドウ,translated
rechiseledcreate.block.warped_window_large_connecting,Large Warped Window,大きな歪みウィンドウ,translated
rechiseledcreate.block.warped_window_panes,Warped Window Panes,歪みウィンドウペイン,translated
rechiseledcreate.block.warped_window_panes_connecting,Warped Window Panes,歪みウィンドウペイン,translated
rechiseledcreate.block.warped_window_rounded,Rounded Warped Window,丸い歪みウィンドウ,translated
rechiseledcreate.block.warped_window_rounded_connecting,Rounded Warped Window,丸い歪みウィンドウ,translated
rechiseledcreate.block.warped_window_slim,Slim Warped Window,細い歪みウィンドウ,translated
rechiseledcreate.block.warped_window_slim_connecting,Slim Warped Window,細い歪みウィンドウ,translated
rechiseledcreate.block.warped_window_tiles,Warped Window Tiles,歪みウィンドウタイル,translated
rechiseledcreate.block.warped_window_tiles_connecting,Warped Window Tiles,歪みウィンドウタイル,translated
rechiseledcreate.item_group,Rechiseled: Create Integration,Rechiseled: Create統合,translated
