key,source_text,target_text
block.nuclearcraft.uranium_rtg,Uranium RTG,ウランRTG
block.nuclearcraft.villiaumite_heat_sink,Villiaumite Heat Sink,Villiaumite ヒートシンク
block.nuclearcraft.water_heat_sink,Water Heat Sink,水 ヒートシンク
block.nuclearcraft.zinc_block,Zinc Block,劣化ウランHEU-233
block.nuclearcraft.zinc_ore,Zinc Ore,Zinc 鉱石
block.nuclearcraft.zirconium_block,Zirconium Block,Zirconium ブロック
boiling.recipe.heat_required,Heat required: %s H,必要熱量: %s H
container.nc.storage,Item Storage Container,アイテム ストレージコンテナ
coolant.bar.amount,Coolant: %s / %s mB,クーラント: %s / %s mB
death.attack.radiation,Died of Radiation Poisoning,死亡 of 放射線 中毒
effect.nuclearcraft.radiation_resistance,Radiation Resistance,放射線耐性
energy.bar.amount,Total FE: %s / %s,合計FE: %s / %s
energy.multiplier,Energy Multiplier: x%s,エネルギー倍率: x%s
energy.per_tick,Energy Per Tick: %s FE/t,毎Tickエネルギー: %s FE/t
fission.casing.reactor_incomplete,Reactor Incomplete,原子炉 未完成
fission.casing.wrong.block,Wrong block at: %s,間違ったブロックの位置: %s
fission.interior.no_fuel_cells,No Fuel Cells Found,No 燃料セル 発見
fission.interior.no_heat_sink,No Heat Sinks Found,No ヒート シンク Found
fission.interior.no_moderators,No Moderators Found,No 減速材 発見
fission.recipe.duration,Depletion Time: %s s,枯渇時間: %s s
fission.recipe.heat,Heat Generation: %s H/t,熱生成: %s H/t
fission.recipe.power,Base Energy Generation: %s FE/t,基本エネルギー生成: %s FE/t
fission.recipe.radiation,Reaction Radiation: %s pRad,反応放射線: %s pRad
fission_port.descr,"One port for everything: Fluids, items, redstone, computers, etc...","One ポート for everything: 液体, items, redstone, computers, etc..."
fission_reactor.efficiency,Efficiency: %s%%,効率: %s%%
fission_reactor.heat_multiplier,Heat Multiplier: %sx,熱倍率: %sx
fission_reactor.net_heat,Net Heat: %s H/t,正味熱量: %s H/t
fluid_type.nuclearcraft.aluminum,Molten Aluminum,溶融アルミニウム
fluid_type.nuclearcraft.aluminum_clean_slurry,Aluminum Clean Slurry,アルミニウム 洗浄スラリー
fluid_type.nuclearcraft.aluminum_slurry,Aluminum Slurry,アルミニウム スラリー
fluid_type.nuclearcraft.americium_241,Americium 241,アメリシウム 241
fluid_type.nuclearcraft.americium_241_ni,Americium 241 Ni,アメリシウム 241ニッケル
fluid_type.nuclearcraft.americium_241_ox,Americium 241 Ox,アメリシウム 241酸化物
fluid_type.nuclearcraft.americium_241_za,Americium 241 Za,アメリシウム 241亜鉛
fluid_type.nuclearcraft.americium_242,Americium 242,アメリシウム 242
fluid_type.nuclearcraft.americium_242_ni,Americium 242 Ni,アメリシウム 242ニッケル
fluid_type.nuclearcraft.americium_242_ox,Americium 242 Ox,アメリシウム 242酸化物
fluid_type.nuclearcraft.americium_242_za,Americium 242 Za,アメリシウム 242亜鉛
fluid_type.nuclearcraft.americium_243,Americium 243,アメリシウム 243
fluid_type.nuclearcraft.americium_243_ni,Americium 243 Ni,アメリシウム 243ニッケル
fluid_type.nuclearcraft.americium_243_ox,Americium 243 Ox,アメリシウム 243酸化物
fluid_type.nuclearcraft.americium_243_za,Americium 243 Za,アメリシウム 243亜鉛
fluid_type.nuclearcraft.ammonia,Ammonia,アンモニア
fluid_type.nuclearcraft.aqua_regia_acid,Aqua Regia Acid,王水酸
fluid_type.nuclearcraft.argon,Argon,アルゴン
fluid_type.nuclearcraft.arsenic,Arsenic,ヒ素
fluid_type.nuclearcraft.berkelium_247,Berkelium 247,バークリウム 247
fluid_type.nuclearcraft.berkelium_247_ni,Berkelium 247 Ni,バークリウム 247ニッケル
fluid_type.nuclearcraft.berkelium_247_ox,Berkelium 247 Ox,バークリウム 247酸化物
fluid_type.nuclearcraft.berkelium_247_za,Berkelium 247 Za,バークリウム 247亜鉛
fluid_type.nuclearcraft.berkelium_248,Berkelium 248,バークリウム 248
fluid_type.nuclearcraft.berkelium_248_ni,Berkelium 248 Ni,バークリウム 248ニッケル
fluid_type.nuclearcraft.berkelium_248_ox,Berkelium 248 Ox,バークリウム 248酸化物
fluid_type.nuclearcraft.berkelium_248_za,Berkelium 248 Za,バークリウム 248亜鉛
fluid_type.nuclearcraft.beryllium,Molten Beryllium,溶融ベリリウム
fluid_type.nuclearcraft.beryllium_fluoride,Beryllium Fluoride,ベリリウム フッ化物
fluid_type.nuclearcraft.borax_solution,Borax Solution,ホウ砂溶液
fluid_type.nuclearcraft.boric_acid,Boric Acid,ホウ酸
fluid_type.nuclearcraft.boron,Molten Boron,溶融ホウ素
fluid_type.nuclearcraft.boron_10,Boron 10,ホウ素 10
fluid_type.nuclearcraft.boron_10_ni,Boron 10 Ni,ホウ素 10ニッケル
fluid_type.nuclearcraft.boron_10_ox,Boron 10 Ox,ホウ素 10酸化物
fluid_type.nuclearcraft.boron_10_za,Boron 10 Za,ホウ素 10亜鉛
fluid_type.nuclearcraft.boron_11,Boron 11,ホウ素 11
fluid_type.nuclearcraft.boron_11_ni,Boron 11 Ni,ホウ素 11ニッケル
fluid_type.nuclearcraft.boron_11_ox,Boron 11 Ox,ホウ素 11酸化物
fluid_type.nuclearcraft.boron_11_za,Boron 11 Za,ホウ素 11亜鉛
fluid_type.nuclearcraft.boron_arsenide,Boron Arsenide,ホウ素 Arsenide
fluid_type.nuclearcraft.boron_arsenide_solution,Boron Arsenide Solution,ホウ素 Arsenide Solution
fluid_type.nuclearcraft.boron_clean_slurry,Boron Clean Slurry,ホウ素 洗浄スラリー
fluid_type.nuclearcraft.boron_nitride_solution,Boron Nitride Solution,ホウ素 窒化物 Solution
fluid_type.nuclearcraft.boron_slurry,Boron Slurry,ホウ素 スラリー
fluid_type.nuclearcraft.bronze,Molten Bronze,溶融青銅
fluid_type.nuclearcraft.caesium_137,Caesium 137,セシウム 137
fluid_type.nuclearcraft.calcium_sulfate_solution,Calcium Sulfate Solution,硫酸カルシウム 溶液
fluid_type.nuclearcraft.californium_249,Californium 249,カリホルニウム 249
fluid_type.nuclearcraft.californium_249_ni,Californium 249 Ni,カリホルニウム 249ニッケル
fluid_type.nuclearcraft.californium_249_ox,Californium 249 Ox,カリホルニウム 249酸化物
fluid_type.nuclearcraft.californium_249_za,Californium 249 Za,カリホルニウム 249亜鉛
fluid_type.nuclearcraft.californium_250,Californium 250,カリホルニウム 250
fluid_type.nuclearcraft.californium_250_ni,Californium 250 Ni,カリホルニウム 250ニッケル
fluid_type.nuclearcraft.californium_250_ox,Californium 250 Ox,カリホルニウム 250酸化物
fluid_type.nuclearcraft.californium_250_za,Californium 250 Za,カリホルニウム 250亜鉛
fluid_type.nuclearcraft.californium_251,Californium 251,カリホルニウム 251
fluid_type.nuclearcraft.californium_251_ni,Californium 251 Ni,カリホルニウム 251ニッケル
fluid_type.nuclearcraft.californium_251_ox,Californium 251 Ox,カリホルニウム 251酸化物
fluid_type.nuclearcraft.californium_251_za,Californium 251 Za,カリホルニウム 251亜鉛
fluid_type.nuclearcraft.californium_252,Californium 252,カリホルニウム 252
fluid_type.nuclearcraft.californium_252_ni,Californium 252 Ni,カリホルニウム 252ニッケル
fluid_type.nuclearcraft.californium_252_ox,Californium 252 Ox,カリホルニウム 252酸化物
fluid_type.nuclearcraft.californium_252_za,Californium 252 Za,カリホルニウム 252亜鉛
fluid_type.nuclearcraft.carbon,Carbon,炭素
fluid_type.nuclearcraft.carbon_dioxide,Carbon Dioxide,二酸化炭素
fluid_type.nuclearcraft.carbon_manganese,Molten Carbon Manganese,溶融炭素 マンガン
fluid_type.nuclearcraft.carbon_monoxide,Carbon Monoxide,一酸化炭素
fluid_type.nuclearcraft.chlorine,Chlorine,塩素
fluid_type.nuclearcraft.chocolate_liquor,Chocolate Liquor,チョコレートリキュール
fluid_type.nuclearcraft.cobalt,Molten Cobalt,溶融コバルト
fluid_type.nuclearcraft.cobalt_clean_slurry,Cobalt Clean Slurry,コバルト 洗浄スラリー
fluid_type.nuclearcraft.cobalt_slurry,Cobalt Slurry,コバルトスラリー
fluid_type.nuclearcraft.cocoa_butter,Cocoa Butter,ココアバター
fluid_type.nuclearcraft.condensate_water,Condensate Water,凝縮水 水
fluid_type.nuclearcraft.copper,Copper,銅
fluid_type.nuclearcraft.copper_clean_slurry,Copper Clean Slurry,銅 洗浄スラリー
fluid_type.nuclearcraft.copper_slurry,Copper Slurry,銅 スラリー
fluid_type.nuclearcraft.corium,Corium,コリウム
fluid_type.nuclearcraft.cryotheum,Cryotheum,クライオテウム
fluid_type.nuclearcraft.curium_243,Curium 243,キュリウム 243
fluid_type.nuclearcraft.curium_243_ni,Curium 243 Ni,キュリウム 243ニッケル
fluid_type.nuclearcraft.curium_243_ox,Curium 243 Ox,キュリウム 243酸化物
fluid_type.nuclearcraft.curium_243_za,Curium 243 Za,キュリウム 243亜鉛
fluid_type.nuclearcraft.curium_245,Curium 245,キュリウム 245
fluid_type.nuclearcraft.curium_245_ni,Curium 245 Ni,キュリウム 245ニッケル
fluid_type.nuclearcraft.curium_245_ox,Curium 245 Ox,キュリウム 245酸化物
fluid_type.nuclearcraft.curium_245_za,Curium 245 Za,キュリウム 245亜鉛
fluid_type.nuclearcraft.curium_246,Curium 246,キュリウム 246
fluid_type.nuclearcraft.curium_246_ni,Curium 246 Ni,キュリウム 246ニッケル
fluid_type.nuclearcraft.curium_246_ox,Curium 246 Ox,キュリウム 246酸化物
fluid_type.nuclearcraft.curium_246_za,Curium 246 Za,キュリウム 246亜鉛
fluid_type.nuclearcraft.curium_247,Curium 247,キュリウム 247
fluid_type.nuclearcraft.curium_247_ni,Curium 247 Ni,キュリウム 247ニッケル
fluid_type.nuclearcraft.curium_247_ox,Curium 247 Ox,キュリウム 247酸化物
fluid_type.nuclearcraft.curium_247_za,Curium 247 Za,キュリウム 247亜鉛
fluid_type.nuclearcraft.dark_chocolate,Dark Chocolate,濃いチョコレート
fluid_type.nuclearcraft.depleted_fuel_americium_hea_242,Depleted Fuel Americium Hea-242,枯渇した燃料 アメリシウム 高濃縮-242
fluid_type.nuclearcraft.depleted_fuel_americium_hea_242_ni,Depleted Fuel Americium Hea-242 Ni,枯渇した燃料 アメリシウム 高濃縮-242ニッケル
fluid_type.nuclearcraft.depleted_fuel_americium_hea_242_ox,Depleted Fuel Americium Hea-242 Ox,枯渇した燃料 アメリシウム 高濃縮-242酸化物
fluid_type.nuclearcraft.depleted_fuel_americium_hea_242_za,Depleted Fuel Americium Hea-242 Za,枯渇した燃料 アメリシウム 高濃縮-242亜鉛
fluid_type.nuclearcraft.depleted_fuel_americium_lea_242,Depleted Fuel Americium Lea-242,枯渇した燃料 アメリシウム 低濃縮-242
fluid_type.nuclearcraft.depleted_fuel_americium_lea_242_ni,Depleted Fuel Americium Lea-242 Ni,枯渇した燃料 アメリシウム 低濃縮-242ニッケル
fluid_type.nuclearcraft.depleted_fuel_americium_lea_242_ox,Depleted Fuel Americium Lea-242 Ox,枯渇した燃料 アメリシウム 低濃縮-242酸化物
fluid_type.nuclearcraft.depleted_fuel_americium_lea_242_za,Depleted Fuel Americium Lea-242 Za,枯渇した燃料 アメリシウム 低濃縮-242亜鉛
fluid_type.nuclearcraft.depleted_fuel_berkelium_heb_248,Depleted Fuel Berkelium Heb-248,枯渇した燃料 バークリウム 高濃縮-248
fluid_type.nuclearcraft.depleted_fuel_berkelium_heb_248_ni,Depleted Fuel Berkelium Heb-248 Ni,枯渇した燃料 バークリウム 高濃縮-248ニッケル
fluid_type.nuclearcraft.depleted_fuel_berkelium_heb_248_ox,Depleted Fuel Berkelium Heb-248 Ox,枯渇した燃料 バークリウム 高濃縮-248酸化物
fluid_type.nuclearcraft.depleted_fuel_berkelium_heb_248_za,Depleted Fuel Berkelium Heb-248 Za,枯渇した燃料 バークリウム 高濃縮-248亜鉛
fluid_type.nuclearcraft.depleted_fuel_berkelium_leb_248,Depleted Fuel Berkelium Leb-248,枯渇した燃料 バークリウム 低濃縮-248
fluid_type.nuclearcraft.depleted_fuel_berkelium_leb_248_ni,Depleted Fuel Berkelium Leb-248 Ni,枯渇した燃料 バークリウム 低濃縮-248ニッケル
fluid_type.nuclearcraft.depleted_fuel_berkelium_leb_248_ox,Depleted Fuel Berkelium Leb-248 Ox,枯渇した燃料 バークリウム 低濃縮-248酸化物
fluid_type.nuclearcraft.depleted_fuel_berkelium_leb_248_za,Depleted Fuel Berkelium Leb-248 Za,枯渇した燃料 バークリウム 低濃縮-248亜鉛
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_249,Depleted Fuel Californium Hecf-249,枯渇した燃料カリホルニウム 高濃縮Cf-249
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_249_ni,Depleted Fuel Californium Hecf-249 Ni,枯渇した燃料カリホルニウム 高濃縮Cf-249ニッケル
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_249_ox,Depleted Fuel Californium Hecf-249 Ox,枯渇した燃料カリホルニウム 高濃縮Cf-249酸化物
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_249_za,Depleted Fuel Californium Hecf-249 Za,枯渇した燃料カリホルニウム 高濃縮Cf-249亜鉛
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_251,Depleted Fuel Californium Hecf-251,枯渇した燃料カリホルニウム 高濃縮Cf-251
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_251_ni,Depleted Fuel Californium Hecf-251 Ni,枯渇した燃料カリホルニウム 高濃縮Cf-251ニッケル
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_251_ox,Depleted Fuel Californium Hecf-251 Ox,枯渇した燃料カリホルニウム 高濃縮Cf-251酸化物
fluid_type.nuclearcraft.depleted_fuel_californium_hecf_251_za,Depleted Fuel Californium Hecf-251 Za,枯渇した燃料カリホルニウム 高濃縮Cf-251亜鉛
fluid_type.nuclearcraft.depleted_fuel_californium_lecf_249,Depleted Fuel Californium Lecf-249,枯渇した燃料カリホルニウム 低濃縮Cf-249
fluid_type.nuclearcraft.depleted_fuel_californium_lecf_249_ni,Depleted Fuel Californium Lecf-249 Ni,枯渇した燃料カリホルニウム 低濃縮Cf-249ニッケル
fluid_type.nuclearcraft.depleted_fuel_californium_lecf_249_ox,Depleted Fuel Californium Lecf-249 Ox,枯渇した燃料カリホルニウム 低濃縮Cf-249酸化物
fluid_type.nuclearcraft.depleted_fuel_californium_lecf_249_za,Depleted Fuel Californium Lecf-249 Za,枯渇した燃料カリホルニウム 低濃縮Cf-249亜鉛
