key,source_text,target_text
item.minecraft.potion.effect.nickel_sight_potion,NickelSight,ニッケル視力
item.minecraft.potion.effect.ocean_ruin_sight,Ocean Ruin Fast Travel,海底遺跡高速移動
item.minecraft.potion.effect.osmium_sight_potion,OsmiumSight,osmium視力
item.minecraft.potion.effect.pillager_outpost_sight,Pillager Outpost Fast Travel,pillageroutpost高速移動
item.minecraft.potion.effect.platinum_sight_potion,PlatinumSight,プラチナ視力
item.minecraft.potion.effect.quartz_sight_potion,QuartzSight,クォーツ視力
item.minecraft.potion.effect.redstone_sight_potion,RedstoneSight,redstone視力
item.minecraft.potion.effect.shipwreck_sight,Shipwreck Fast Travel,shipwreck高速移動
item.minecraft.potion.effect.silver_sight_potion,SilverSight,銀視力
item.minecraft.potion.effect.stronghold_sight,Stronghold Fast Travel,stronghold高速移動
item.minecraft.potion.effect.swamp_hut_sight,Swamp Hut Fast Travel,swamphut高速移動
item.minecraft.potion.effect.tin_sight_potion,TinSight,スズ視力
item.minecraft.potion.effect.unobtainium_sight_potion,UnobtainiumSight,アンオブタニウム視力
item.minecraft.potion.effect.uranium_sight_potion,UraniumSight,ウラン視力
item.minecraft.potion.effect.vibranium_sight_potion,VibraniumSight,ヴィブラニウム視力
item.minecraft.potion.effect.village_sight,Village Fast Travel,村高速移動
item.minecraft.potion.effect.zinc_sight_potion,ZincSight,亜鉛視力
item.minecraft.splash_potion.effect.allthemodium_sight_potion,Splash Potion of AllthemodiumSight,splashポーションofallthemodiumsight
item.minecraft.splash_potion.effect.aluminium_sight_potion,Splash Potion of AluminiumSight,splashポーションofaluミニumsight
item.minecraft.splash_potion.effect.bismuth_sight_potion,Splash Potion of BismuthSight,splashポーションofbismuthsight
item.minecraft.splash_potion.effect.buried_treasure_sight,Splash Potion of Buried Treasure Fast Travel,splashポーションofburiedtreasurefasttravel
item.minecraft.splash_potion.effect.coal_sight_potion,Splash Potion of CoalSight,splashポーションofcoalsight
item.minecraft.splash_potion.effect.copper_sight_potion,Splash Potion of CopperSight,splashポーションofcoppersight
item.minecraft.splash_potion.effect.crimsoniron_sight_potion,Splash Potion of CrimsonIronSight,splashポーションofcrimsonironsight
item.minecraft.splash_potion.effect.desert_pyramid_sight,Splash Potion of Desert Pyramid Fast Travel,splashポーションofdesertpyramidfasttravel
item.minecraft.splash_potion.effect.diamond_sight_potion,Splash Potion of DiamondSight,splashポーションofdiamondsight
item.minecraft.splash_potion.effect.emerald_sight_potion,Splash Potion of EmeraldSight,splashポーションofemeraldsight
item.minecraft.splash_potion.effect.endcity_sight,Splash Potion of End City Fast Travel,splashポーションofendcityfasttravel
item.minecraft.splash_potion.effect.fortress_sight,Splash Potion of Fortress Fast Travel,splashポーションoffortressfasttravel
item.minecraft.splash_potion.effect.gold_sight_potion,Splash Potion of GoldSight,splashポーションofgoldsight
item.minecraft.splash_potion.effect.igloo_sight,Splash Potion of Igloo Fast Travel,splashポーションofigloofasttravel
item.minecraft.splash_potion.effect.iron_sight_potion,Splash Potion of IronSight,splashポーションofironsight
item.minecraft.splash_potion.effect.jungle_pyramid_sight,Splash Potion of Jungle Pyramid Fast Travel,splashポーションofjunglepyramidfasttravel
item.minecraft.splash_potion.effect.lapis_sight_potion,Splash Potion of LapisSight,splashポーションoflapissight
item.minecraft.splash_potion.effect.lead_sight_potion,Splash Potion of LeadSight,splashポーションofleadsight
item.minecraft.splash_potion.effect.long_invisibility,Splash Potion of Invisibility,splashポーションofinvisibility
item.minecraft.splash_potion.effect.mansion_sight,Splash Potion of Mansion Fast Travel,splashポーションofmansionfasttravel
item.minecraft.splash_potion.effect.mineshaft_sight,Splash Potion of Mineshaft Fast Travel,splashポーションofmineshaftfasttravel
item.minecraft.splash_potion.effect.monument_sight,Splash Potion of Monument Fast Travel,splashポーションofmonumentfasttravel
item.minecraft.splash_potion.effect.netherite_scrap_sight_potion,Splash Potion of NetheriteSight,splashポーションofnetheritesight
item.minecraft.splash_potion.effect.nickel_sight_potion,Splash Potion of NickelSight,splashポーションofnickelsight
item.minecraft.splash_potion.effect.ocean_ruin_sight,Splash Potion of Ocean Ruin Fast Travel,splashポーションofoceanruinfasttravel
item.minecraft.splash_potion.effect.osmium_sight_potion,Splash Potion of OsmiumSight,splashポーションofosmiumsight
item.minecraft.splash_potion.effect.pillager_outpost_sight,Splash Potion of Pillager Outpost Fast Travel,splashポーションofpillageroutpostfasttravel
item.minecraft.splash_potion.effect.platinum_sight_potion,Splash Potion of PlatinumSight,splashポーションofplatinumsight
item.minecraft.splash_potion.effect.quartz_sight_potion,Splash Potion of QuartzSight,splashポーションofquartzsight
item.minecraft.splash_potion.effect.redstone_sight_potion,Splash Potion of RedstoneSight,splashポーションofredstonesight
item.minecraft.splash_potion.effect.shipwreck_sight,Splash Potion of Shipwreck Fast Travel,splashポーションofshipwreckfasttravel
item.minecraft.splash_potion.effect.silver_sight,Splash Potion of SilverSight,splashポーションofsilversight
item.minecraft.splash_potion.effect.stronghold_sight,Splash Potion of Stronghold Fast Travel,splashポーションofstrongholdfasttravel
item.minecraft.splash_potion.effect.swamp_hut_sight,Splash Potion of Swamp Hut Fast Travel,splashポーションofswamphutfasttravel
item.minecraft.splash_potion.effect.tin_sight_potion,Splash Potion of TinSight,splashポーションoftinsight
item.minecraft.splash_potion.effect.unobtainium_sight_potion,Splash Potion of UnobtainiumSight,splashポーションofunobtainiumsight
item.minecraft.splash_potion.effect.uranium_sight_potion,Splash Potion of UraniumSight,splashポーションofuraniumsight
item.minecraft.splash_potion.effect.vibranium_sight_potion,Splash Potion of VibraniumSight,splashポーションofvibraniumsight
item.minecraft.splash_potion.effect.village_sight,Splash Potion of Village Fast Travel,splashポーションofvillagefasttravel
item.minecraft.splash_potion.effect.zinc_sight_potion,Splash Potion of ZincSight,splashポーションofzincsight
item.potionsmaster.activated_charcoal,Activated Charcoal,活性化炭
item.potionsmaster.allthemodium_powder,Allthemodium Powder,オールザモディウムpowder
item.potionsmaster.aluminium_powder,Aluminium Powder,アルミニウムpowder
item.potionsmaster.bezoar,Bezoar,ビゾアー
item.potionsmaster.bismuth_powder,Bismuth Powder,ビスマスpowder
item.potionsmaster.calcinatedallthemodium_powder,Calcinated Allthemodium Powder,calcinatedオールザモディウムpowder
item.potionsmaster.calcinatedaluminium_powder,Calcinated Aluminium Powder,calcinatedアルミニウムpowder
item.potionsmaster.calcinatedbismuth_powder,Calcinated Bismuth Powder,calcinatedビスマスpowder
item.potionsmaster.calcinatedcoal_powder,Calcinated Coal Powder,calcinated石炭powder
item.potionsmaster.calcinatedcopper_powder,Calcinated Copper Powder,calcinated銅powder
item.potionsmaster.calcinatedcrimsoniron_powder,Calcinated Crimson Iron Powder,calcinatedcrimson鉄powder
item.potionsmaster.calcinateddiamond_powder,Calcinated Diamond Powder,calcinatedダイヤモンドpowder
item.potionsmaster.calcinatedemerald_powder,Calcinated Emerald Powder,calcinatedエメラルドpowder
item.potionsmaster.calcinatedgold_powder,Calcinated Gold Powder,calcinated金powder
item.potionsmaster.calcinatediron_powder,Calcinated Iron Powder,calcinated鉄powder
item.potionsmaster.calcinatedlapis_powder,Calcinated Lapis Lazuli Powder,焼成ラピスラズリ粉
item.potionsmaster.calcinatedlead_powder,Calcinated Lead Powder,焼成鉛粉
item.potionsmaster.calcinatednetherite_scrap_powder,Calcinated Netherite Powder,焼成ネザライト粉
item.potionsmaster.calcinatednickel_powder,Calcinated Nickel Powder,焼成ニッケル粉
item.potionsmaster.calcinatedosmium_powder,Calcinated Osmium Powder,焼成オスミウム粉
item.potionsmaster.calcinatedplatinum_powder,Calcinated Platinum Powder,焼成白金粉
item.potionsmaster.calcinatedquartz_powder,Calcinated Quartz Powder,焼成石英粉
item.potionsmaster.calcinatedredstone_powder,Calcinated Redstone Powder,焼成レッドストーン粉
item.potionsmaster.calcinatedsilver_powder,Calcinated Silver Powder,焼成銀粉
item.potionsmaster.calcinatedtin_powder,Calcinated Tin Powder,焼成スズ粉
item.potionsmaster.calcinatedunobtainium_powder,Calcinated Unobtainium Powder,焼成ウノブテイニウム粉
item.potionsmaster.calcinateduranium_powder,Calcinated Uranium Powder,焼成ウラン粉
item.potionsmaster.calcinatedvibranium_powder,Calcinated Vibranium Powder,焼成ヴィブラニウム粉
item.potionsmaster.calcinatedzinc_powder,Calcinated Zinc Powder,焼成亜鉛粉
item.potionsmaster.charcoal_powder,Charcoal Powder,炭粉
item.potionsmaster.coal_powder,Coal Powder,石炭powder
item.potionsmaster.copper_powder,Copper Powder,銅powder
item.potionsmaster.crimsoniron_powder,Crimson Iron Powder,crimson鉄powder
item.potionsmaster.diamond_powder,Diamond Powder,ダイヤモンドpowder
item.potionsmaster.emerald_powder,Emerald Powder,エメラルドpowder
item.potionsmaster.ender_powder,Ender Powder,エンダー粉
item.potionsmaster.ender_powder_buried_treasure_mash,Ender Powder Mash: Buried Treasure,enderpowdermash:埋蔵宝
item.potionsmaster.ender_powder_desert_pyramid_mash,Ender Powder Mash: Desert Pyramid,enderpowdermash:砂漠ピラミッド
item.potionsmaster.ender_powder_endcity_mash,Ender Powder Mash: EndCity,enderpowdermash:エンド都市
item.potionsmaster.ender_powder_fortress_mash,Ender Powder Mash: Fortress,enderpowdermash:要塞
item.potionsmaster.ender_powder_igloo_mash,Ender Powder Mash: Igloo,enderpowdermash:イグルー
item.potionsmaster.ender_powder_jungle_pyramid_mash,Ender Powder Mash: Jungle Pyramid,enderpowdermash:jungleピラミッド
item.potionsmaster.ender_powder_mansion_mash,Ender Powder Mash: Mansion,エンダー粉マッシュ：館
item.potionsmaster.ender_powder_mineshaft_mash,Ender Powder Mash: Mineshaft,エンダー粉マッシュ：鉱山
item.potionsmaster.ender_powder_monument_mash,Ender Powder Mash: Monument,エンダー粉マッシュ：モニュメント
item.potionsmaster.ender_powder_ocean_ruin_mash,Ender Powder Mash: Ocean Ruin,エンダー粉マッシュ：海遺跡
item.potionsmaster.ender_powder_pillager_outpost_mash,Ender Powder Mash: Pillager Outpost,エンダー粉マッシュ：ピリジャー前哨地
item.potionsmaster.ender_powder_shipwreck_mash,Ender Powder Mash: Shipwreck,エンダー粉マッシュ：難破船
item.potionsmaster.ender_powder_stronghold_mash,Ender Powder Mash: Stronghold,エンダー粉マッシュ：要塞
item.potionsmaster.ender_powder_swamp_hut_mash,Ender Powder Mash: Swamp Hut,エンダー粉マッシュ：沼小屋
item.potionsmaster.ender_powder_village_mash,Ender Powder Mash: Village,エンダー粉マッシュ：村
item.potionsmaster.gallbladder,Polar Bear Gall Bladder,北極クマ胆嚢bladder
item.potionsmaster.gold_powder,Gold Powder,金powder
item.potionsmaster.iron_powder,Iron Powder,鉄powder
item.potionsmaster.lapis_powder,Lapis Lazuli Powder,ラピスラズリ粉
item.potionsmaster.lead_powder,Lead Powder,鉛粉
item.potionsmaster.netherite_scrap_powder,Netherite Powder,ネザライト粉
item.potionsmaster.nickel_powder,Nickel Powder,ニッケル粉
item.potionsmaster.osmium_powder,Osmium Powder,オスミウム粉
item.potionsmaster.pestle,Pestle,乳棒
item.potionsmaster.platinum_powder,Platinum Powder,白金粉
item.potionsmaster.quartz_powder,Quartz Powder,石英粉
item.potionsmaster.red_feather,Red Feather,赤い羽
item.potionsmaster.redstone_powder,Redstone Powder,レッドストーン粉
item.potionsmaster.silver_powder,Silver Powder,銀粉
item.potionsmaster.tin_powder,Tin Powder,スズ粉
item.potionsmaster.unobtainium_powder,Unobtainium Powder,ウノブテイニウム粉
item.potionsmaster.uranium_powder,Uranium Powder,ウラン粉
item.potionsmaster.vibranium_powder,Vibranium Powder,ヴィブラニウム粉
item.potionsmaster.zinc_powder,Zinc Powder,亜鉛粉
itemGroup.potionsmaster,Potions Master,ポーションズマスター
potionsmaster.tile_mortar,Mortar,臼
quick.snack,Fast to eat!,fast終点eat!
