key,source_text,target_text
item.sushigocrafting.tobiko_salmon_cucumber_california,Tobiko Salmon Cucumber California,トビコサーモンキュウリカリフォルニア
item.sushigocrafting.tobiko_tuna_california,Tobiko Tuna California,トビコマグロカリフォルニア
item.sushigocrafting.tobiko_tuna_cheese_california,Tobiko Tuna Cheese California,トビコマグロチーズカリフォルニア
item.sushigocrafting.tobiko_tuna_cucumber_california,Tobiko Tuna Cucumber California,トビコマグロキュウリカリフォルニア
item.sushigocrafting.tuna_bucket,Tuna Bucket,マグロバケツ
item.sushigocrafting.tuna_california,Tuna California,マグロカリフォルニア
item.sushigocrafting.tuna_cheese_california,Tuna Cheese California,マグロチーズカリフォルニア
item.sushigocrafting.tuna_cucumber_california,Tuna Cucumber California,マグロキュウリカリフォルニア
item.sushigocrafting.tuna_fillet,Tuna Fillet,マグロフィレ
item.sushigocrafting.tuna_gunkan,Tuna Gunkan,マグロ軍艦
item.sushigocrafting.tuna_maki,Tuna Maki,マグロ巻き
item.sushigocrafting.tuna_nigiri,Tuna Nigiri,マグロ握り
item.sushigocrafting.tuna_temaki,Tuna Temaki,マグロ手巻き
item.sushigocrafting.wakame_gunkan,Wakame Gunkan,ワカメ軍艦
item.sushigocrafting.wasabi_paste,Wasabi Paste,ワサビペースト
item.sushigocrafting.wasabi_root,Wasabi Root,ワサビの根
itemGroup.sushigocrafting,Sushi Go Crafting,スシゴクラフティング
text.sushigocrafting.book.title,Becoming an Itamae (Sushi Go Crafting Manual),板前になるためには(スシゴクラフティングマニュアル)
