key,source_text,target_text
block.laboratoryblocks.tiled_pla_flooring,Tiled PLA Flooring,タイル状PLAフローリング
block.laboratoryblocks.warped_laboratory_floor,Warped Laboratory Floor,ワーピッド・ラボ床
block.laboratoryblocks.warped_laboratory_tiles,Warped Laboratory Tiles,ワーピッド・ラボタイル
item.laboratoryblocks.compressed_starch,Compressed Starch,圧縮された澱粉
item.laboratoryblocks.configuration_tool,Configuration Tool,コンフィギュレーションツール
item.laboratoryblocks.glowstone_particles,Glowstone Particles,グロウストーンパーティクル
item.laboratoryblocks.iron_screw,Iron Screw,鉄のネジ
item.laboratoryblocks.pla_sheets,PLA Sheets,PLAシート
item.laboratoryblocks.redstone_particles,Redstone Particles,レッドストーンパーティクル
item.laboratoryblocks.starch,Starch,澱粉
itemGroup.laboratoryblocks,Artemis' Laboratory Blocks,アルテミスの研究室ブロック
keybind.laboratoryblocks.alternative_configuration_tool_action,Alternative Configuration Tool Action,代替設定ツールアクション
keybind.laboratoryblocks.category,Artemis' Laboratory Blocks,アルテミスの研究室ブロック
tooltip.laboratoryblocks.configuration_tool,Right Click to remove Glowstone Particles and %s Right Click to remove Redstone Particles,右クリックでGlowstoneパーティクルを除去し、%s 右クリックでRedstoneパーティクルを除去します
