key,source_text,target_text
advancement.ip.petach_house.desc,Acquire the House Pet!,家畜ペットを獲得！
advancement.ip.petach_illuminati,We're Watching,監視中
advancement.ip.petach_illuminati.desc,Acquire the Illuminati Pet!,イルミナティペットを入手！
advancement.ip.petach_iron_golem,Is is Not Ironical?,これは irony ではありませんか？
advancement.ip.petach_iron_golem.desc,Acquire the Iron Golem Pet!,アイアンゴーレムペットを入手！
advancement.ip.petach_juggernaut,Too Much,過剰
advancement.ip.petach_juggernaut.desc,Acquire the Juggernaut Pet!,ジャガーノートペットを入手！
advancement.ip.petach_jukebox,So Noted,記録しました
advancement.ip.petach_jukebox.desc,Acquire the Jukebox Pet!,ジャックボックス・ペットを入手！
advancement.ip.petach_lead,Leash Your Potential,あなたの潜在能力を牽引せよ
advancement.ip.petach_lead.desc,Acquire the Lead Pet!,鉛のペットを獲得！
advancement.ip.petach_loot,Looter,ローティー
advancement.ip.petach_loot.desc,Acquire the Loot Pet!,宝物のペットを獲得！
advancement.ip.petach_magma_cube,Hot Stuff,熱いもの
advancement.ip.petach_magma_cube.desc,Acquire the Magma Cube Pet!,マグマキューブペットを入手！
advancement.ip.petach_menorah,Chag Sameach!,チャグ・サマエアチ！
advancement.ip.petach_menorah.desc,Acquire the Hanukkah Pet!,ハヌカペットを獲得！
advancement.ip.petach_meta,Meet the Meta,メタと出会う
advancement.ip.petach_meta.desc,Create a Meta Pet!,メタペットを作成！
advancement.ip.petach_mickerson,42,42
advancement.ip.petach_mickerson.desc,Acquire Mickerson!,ミッカーソンを入手せよ!
advancement.ip.petach_mishumaa_saba,Umoja!,ウモジャ！
advancement.ip.petach_mishumaa_saba.desc,Acquire the Kwanzaa Pet!,クワンザア・ペットを入手！
advancement.ip.petach_moon,So Cheesy,チーズの王
advancement.ip.petach_moon.desc,Acquire the Moon Pet!,月のペットを獲得！
advancement.ip.petach_mooshroom,"You're No Fun, Gus",お前は楽しくない、ガス
advancement.ip.petach_mooshroom.desc,Acquire the Mooshroom Pet!,ムーシュルームペットを入手！
advancement.ip.petach_nether_portal,Nether Say Nether,ネザーがネザーと言う
advancement.ip.petach_nether_portal.desc,Acquire the Nether Portal Pet!,下界の扉ペットを獲得！
advancement.ip.petach_ocelot,Wildcat,ワイルドキャット
advancement.ip.petach_ocelot.desc,Acquire the Ocelot Pet!,オセロットペットを獲得！
advancement.ip.petach_pacman,Wokka Wokka,ワッカワッカ
advancement.ip.petach_pacman.desc,Acquire the Pac-Man Pet!,パックマン・ペットを入手！
advancement.ip.petach_pig,Squealer,鳴き声を出す
advancement.ip.petach_pig.desc,Acquire the Pig Pet!,豚ペットを獲得！
advancement.ip.petach_pingot,Dig it!,掘って!
advancement.ip.petach_pingot.desc,Acquire the Pingot Pet!,ピングットペットを獲得！
advancement.ip.petach_pixie,No Dust on You,あなたに埃はなし
advancement.ip.petach_pixie.desc,Acquire the Pixie Pet!,ピクシーペットを獲得！
advancement.ip.petach_politically_correct,Happy Holidays!,お祝いの季節！
advancement.ip.petach_politically_correct.desc,Acquire the Politically Correct Pet!,政治的に正しいペットを入手しよう！
advancement.ip.petach_pufferfish,Tetraodontid,テトラオドンティド
advancement.ip.petach_pufferfish.desc,Acquire the Pufferfish Pet!,フグペットを入手！
advancement.ip.petach_purplicious_cow,Vainglorious!,自慢好き！
advancement.ip.petach_purplicious_cow.desc,Acquire the Purplicious Cow Pet!,パープリシオスの牛ペットを獲得！
advancement.ip.petach_qcm,"Save Me, Harry!",ハリー、助けて！
advancement.ip.petach_qcm.desc,Acquire the Quantum Crystal Monster Pet!,量子クリスタルモンスターペットを獲得！
advancement.ip.petach_quiver,Robin Hood,ロビン・フッド
advancement.ip.petach_quiver.desc,Acquire the Quiver Pet!,クエイバー ペットを入手！
advancement.ip.petach_saddle,Ride On,乗って!
advancement.ip.petach_saddle.desc,Acquire the Saddle Pet!,サドルペットを入手！
advancement.ip.petach_sheep,Friend of the Fountain,泉の友
advancement.ip.petach_sheep.desc,Acquire the Sheep Pet!,羊ペットを獲得！
advancement.ip.petach_shield,Off Hand Joker,片手用ジョーカー
advancement.ip.petach_shield.desc,Acquire the Shield Pet!,シールドペットを入手！
advancement.ip.petach_siamese,Stacy Approves!,ステシーが承認！
advancement.ip.petach_siamese.desc,Acquire the Siamese Pet!,シャム猫のペットを入手！
advancement.ip.petach_silverfish,Fish out of Water,水から出た魚
advancement.ip.petach_silverfish.desc,Acquire the Silverfish Pet!,シルバーフィッシュペットを入手！
advancement.ip.petach_slime,Jerry the Undying,不死のジェリー
advancement.ip.petach_slime.desc,Acquire the Slime Pet!,スライムペットを獲得！
advancement.ip.petach_snow_golem,Pumpkinhead!,かぼちゃの頭！
advancement.ip.petach_snow_golem.desc,Acquire the Snow Golem Pet!,スノーゴーレムペットを入手！
advancement.ip.petach_spider,Aragog Lives,アラゴグが生きている
advancement.ip.petach_spider.desc,Acquire the Spider Pet!,スパイダーペットを入手！
advancement.ip.petach_sponge,Suck it Up,スゥック・イット・アップ
advancement.ip.petach_sponge.desc,Acquire the Sponge Pet!,スポンジペットを入手！
advancement.ip.petach_squid,Slippery When Wet,湿った時に滑りやすい
advancement.ip.petach_squid.desc,Acquire the Squid Pet!,イカペットを獲得！
advancement.ip.petach_sun,Gone Fusion,ゴーンフュージョン
advancement.ip.petach_sun.desc,Acquire the Sun Pet!,太陽ペットを獲得！
advancement.ip.petach_torch,Sick Burn,病み切る炎
advancement.ip.petach_torch.desc,Acquire the Torch Pet!,ランタンペットを獲得！
advancement.ip.petach_wither,Wither You Will,ウィザーになるでしょう
advancement.ip.petach_wither.desc,Acquire the Wither Pet!,ウィザーペットを入手！
advancement.ip.petach_wolf,Big and Bad,ビッグアンドバッド
advancement.ip.petach_wolf.desc,Acquire the Wolf Pet!,狼のペットを獲得！
advancement.ip.petachieve1,First Steps,ファーストステップ
advancement.ip.petachieve1.desc,Acquire your first Pet!,最初のペットを入手！
advancement.ip.petachieve10,Pet Researcher,ペット研究者
advancement.ip.petachieve10.desc,Acquire ten pets,10匹のペットを取得
advancement.ip.petachieve20,Pet Collector,ペット収集者
advancement.ip.petachieve20.desc,Acquire twenty pets,二十匹のペットを獲得
advancement.ip.petachieve30,Pet Scientist,ペット科学者
advancement.ip.petachieve30.desc,Acquire thirty pets,三十匹のペットを獲得
advancement.ip.petachieve40,Pet Expert,ペット専門家
advancement.ip.petachieve40.desc,Acquire forty pets,40匹のペットを入手せよ
advancement.ip.petachieve5,Pet Beginner,ペット初心者
advancement.ip.petachieve5.desc,Acquire five pets,5匹のペットを獲得
advancement.ip.petachieve50,Pet Professional,ペット専門家
advancement.ip.petachieve50.desc,Acquire fifty pets,50匹のペットを入手せよ
advancement.ip.petachieve60,Pet Cognoscente,ペット コグノセント
advancement.ip.petachieve60.desc,Acquire sixty pets,60匹のペットを入手せよ
advancement.ip.petachieveAOE,Effective,効果的
advancement.ip.petachieveAOE.desc,Acquire all of the AOE Pets,全てのAOEペットを入手！
advancement.ip.petachieveAll,Petologist,ペット学者
advancement.ip.petachieveAll.desc,Acquire all of the Pets in the mod!,モッド内のすべてのペットを入手！
advancement.ip.petachieveCat,Catatonic,猫的
advancement.ip.petachieveCat.desc,Acquire all of the Cat Pets!,すべてのネコペットを獲得！
advancement.ip.petachieveFan,True Fan,真のファン
advancement.ip.petachieveFan.desc,Acquire all of the Fan-Suggested Pets,ファン推奨ペットを全て入手する
advancement.ip.petachieveGeneralist,Generalist,一般職
advancement.ip.petachieveGeneralist.desc,Acquire one Pet of each category,各カテゴリの1つのペットを獲得
advancement.ip.petachieveHoliday,Checked Out,チェックアウト済み
advancement.ip.petachieveHoliday.desc,Acquire all of the Holiday Pets,すべてのホリデーペットを獲得
advancement.ip.petachieveHolidaysAll,Gifted,贈り物
advancement.ip.petachieveHolidaysAll.desc,Get all the gifts from Petmas,Petmasからすべてのギフトを取得する
advancement.ip.petachieveHolidaysOne,Petmas!,ペットマス！
advancement.ip.petachieveHolidaysOne.desc,Open a gift from Petmas,Petmasからギフトを開ける
advancement.ip.petachieveIlluminati,Illuminati Confirmed!!,イリュミナティに確認！
advancement.ip.petachieveIlluminati.desc,Spawn an Illuminati Pet from an Illuminati Pet!,イルミナティペットをイルミナティペットから召喚する！
advancement.ip.petachieveLegend,Legendary,伝説
advancement.ip.petachieveLegend.desc,Acquire all of the Legendary Pets,すべての伝説ペットを獲得
advancement.ip.petachieveMetaMeta,So Very Meta,とてもメタ
advancement.ip.petachieveMetaMeta.desc,Acquire a Meta Pet from a Meta Pet,メタペットからメタペットを取得する
advancement.ip.petachieveMobster,Mobster,悪役
advancement.ip.petachieveMobster.desc,Acquire all of the Mob Pets,すべてのモブペットを入手する
advancement.ip.petachievePacifist,Pacifist,平和主義者
advancement.ip.petachievePacifist.desc,Acquire all of the Peaceful Pets,すべての平和なペットを獲得
advancement.ip.petachievePetrifier,Wingardium Petiosa,ウィンガーディウム ペトイオサ
advancement.ip.petachievePetrifier.desc,Use the Petrifier,ペトライザーを使用
advancement.ip.petachievePetrifyGhast,Ghast in my Pocket,ポケットにゴースト
advancement.ip.petachievePetrifyGhast.desc,Petrify a Ghast,ガストを石化させる
advancement.ip.petachievePetrifyWither,Wither in my Pocket,ワースのポケットに
advancement.ip.petachievePetrifyWither.desc,Petrify a Wither,ウィザーを石化させる
advancement.ip.petachieveRoot,Inventory Pets,インベントリペット
advancement.ip.petachieveRoot.desc,Acquire Them All!,すべてを収集しよう！
advancement.ip.petachieveScavenger,Mr. Softy,ソフトマン
advancement.ip.petachieveScavenger.desc,Complete the Scavenger Hunt,スカベンジャーハントを完了する
advancement.ip.petachieveSolstice,Midwinter is Coming,ミッドウィンターが近づいています
advancement.ip.petachieveSolstice.desc,Get the Full Solstice Set,ソリースセットを完全に獲得
advancement.ip.petachieveSpecialist,Specialist,専門職
advancement.ip.petachieveSpecialist.desc,Acquire all of the Special Pets,すべてのスペシャルペットを獲得
advancement.ip.petachieveUseMeta,So Meta,超メタ
advancement.ip.petachieveUseMeta.desc,Use the Meta Pet,メタペットを使用
advancement.ip.petachieveUtilitarian,Utilitarian,実用主義
advancement.ip.petachieveUtilitarian.desc,Acquire all of the Utility Pets,すべてのユーティリティペットを獲得
advancement.ip.petachieveYouTuber,Subscriber,サブスクリプター
advancement.ip.petachieveYouTuber.desc,Acquire all of the YouTuber Pets,すべてのYouTuberペットを獲得
advancement.ip.petachievekill_cobble,Dirt is Life!,土は命！
advancement.ip.petachievekill_cobble.desc,Kill a SSundee Fan,SSundeeファンを倒す
advancement.ip.petachievekill_dirt,Cobble is Life!,丸石は命だ！
advancement.ip.petachievekill_dirt.desc,Kill a Crainer Fan,Crainerファンを倒す
block.bed.allPlayersNotSleeping,All players must be in beds,プレイヤーが全員寝ていません
block.bed.nope,You cannot sleep here,ここでは眠れません
block.inventorypets.cloud_block,Cloud Block,雲ブロック
block.inventorypets.cloud_spawn,Cloud Spawner,雲スポーナー
block.inventorypets.nether_spawn,Nether Spawner,下界スパウナー
block.inventorypets.sand_block,Sand Block,砂ブロック
block.inventorypets.sand_spawn,Sand Spawner,砂のスパワーバー
block.inventorypets.space_spawn,Space Spawner,スペーススポーナー
block.inventorypets.stone_block,Stone Block,石ブロック
block.inventorypets.stone_spawn,Stone Spawner,石スポーナー
container.petnamer,Pet Namer,ペットネーマー
entity.Banana,Banana,バナナ
entity.inventorypets.anvil_pet_entity,Living Anvil,生きているアンビル
entity.inventorypets.apple_entity,Apple,リンゴ
entity.inventorypets.banana_entity,Banana,バナナ
entity.inventorypets.bed_pet_entity,Living Bed,生きているベッド
entity.inventorypets.bill_gates_entity,Bill Gates,ビル・ゲイツ
entity.inventorypets.golden_apple_entity,Golden Apple,ゴールデンアップル
entity.inventorypets.mini_quantum_blaze_entity,Mini Quantum Blaze,ミニ量子ブレイズ
entity.inventorypets.mini_quantum_enderman_entity,Mini Quantum Enderman,ミニ量子エンダーマン
entity.inventorypets.satya_nadella_entity,Satya Nadella,サタヤ・ナデラ
entity.inventorypets.siamese_entity,Siamese Cat,シメイシ猫
entity.inventorypets.steve_ballmer_entity,Steve Ballmer,スティーブ・バルマー
gui.accept,Accept,決定
gui.biometofind,Select Biome,バイオームを選択
gui.inventorypets.find,Find,探す
gui.inventorypets.teleport,Teleport,テレポート
gui.nameyourpet,Name Your Pet,ペットの名前をつける
info.gravepet.nonvanilla,Special inventory items restored to standard inventory,特殊インベントリアイテムは標準インベントリへ復元されました。
info.inventorypets.petmas,It's Petmas! Get in on the fun by crafting your Holiday Pet.,ペットマスです！休日のペットをクラフトして楽しもう。
info.inventorypets.prepetmas,It's almost Petmas! Holiday Pets are now available. The fun starts December 14.,ほぼペットマス！ ホリデーペットが利用可能になりました。楽しみは12月14日から開始です
info.ip.livinganvilinteract,Feed me an Iron Nugget to repair your items,鉄粒子を与えてアイテムを修理してください
info.ip.livinganvilinteracthc,Feed me an Iron Ingot to repair your items,鉄インゴットを与えてアイテムを修復する。
info.ip.livingbedinteract,Feed me some White Wool to sleep,白いウールを食べさせて眠る
info.ip.livingbedinteracthc,Feed me an Oak Log to sleep,オークの原木を食べさせて眠る
info.petrifier.requiresdiamond,Petrifier needs a diamond,ペトライザーにはダイヤモンドが必要
info.petrifier.requiresdiamondorblock,Petrifier needs a diamond or this is an invalid block,ペトリファイアはダイヤモンドが必要です。そうでないと無効なブロックになります
info.pingot.cannotextract,Pingot cannot extract ,Pingotは抽出できません
info.pingot.hasfound,Pingot has found ,ピンゴトは以下を発見しました：
info.pingot.netherdungeon,Nether Dungeon,下界ダンジョン
info.pingot.seacave,Sea Cave,海の洞窟
info.pingot.skydungeon,Sky Dungeon,空のダンジョン
info.pingot.spacedungeon,Space Dungeon,スペースダンジョン
info.pingot.treetop,Tree Top,木の上
info.pingot.undergrounddungeon,Underground Dungeon,地下ダンジョン
item.blackhole.off,Black Hole is no longer attracting items,ブラックホールがアイテムを引き寄せないようになります。
item.blackhole.on,Black Hole is now attracting items,ブラックホールは現在アイテムを引き寄せています
item.chicken.off,Chicken is no longer giving items,鶏がアイテムを渡さなくなりました
item.chicken.on,Chicken is now giving items,ニワトリがアイテムを提供開始
item.gift.dates,Gifts are only valid between December 14-25,おくりものは12月14日～25日の間だけ有効です
item.gift.notholiday,"Holiday Pet only works during Petmas, between December 14-25",このペットたちは12月14日～25日の間だけ有効です
item.gift.taken,You have already received your gift today,あなたは今日すでにおくりものを受け取りました
item.inventorypets.banana,Banana,バナナ
item.inventorypets.blue_screen,Blue Screen of Death,ブルーブレイン・オブ・デス
item.inventorypets.candy_cane,Candy Cane,キャンディケイン
item.inventorypets.easter_egg,Easter Egg,イースターエッグ
item.inventorypets.egg_nog,Mug of Egg Nog,卵ノグのマグ
item.inventorypets.feed_bag,Feed Bag,餌袋
item.inventorypets.feed_bag_new,Feed Bag,餌袋
item.inventorypets.holiday_cookie,Holiday Cookie,ホリデイクッキー
item.inventorypets.holiday_gift,Gift,贈り物
item.inventorypets.item_petrifier,Petrifier,石化者
item.inventorypets.nugget_coal,Coal Nugget,石炭の小片
item.inventorypets.nugget_diamond,Diamond Nugget,ダイヤモンドの塊
item.inventorypets.nugget_emerald,Emerald Nugget,エメラルド粒
item.inventorypets.nugget_ender,Ender Nugget,エンダーニューギット
item.inventorypets.nugget_iron,Iron Nugget,鉄の小粒
item.inventorypets.nugget_lapis,Lapis Nugget,ラピスニューゲット
item.inventorypets.nugget_obsidian,Obsidian Nugget,黒曜石の粒
item.inventorypets.patreon_head,Purplicious Cow Head,紫色の牛の頭
item.inventorypets.patreon_shirt,Cool T-Shirt,クールTシャツ
item.inventorypets.pet_anvil,Anvil Pet,アンビルペット
item.inventorypets.pet_apple,Apple Pet,アップルペット
item.inventorypets.pet_april_fool,April Fool Pet,4月の愚人節ペット
item.inventorypets.pet_banana,Banana Pet,バナナペット
item.inventorypets.pet_bed,Bed Pet,ベッドペット
item.inventorypets.pet_biome,Biome Pet,バイオームペット
item.inventorypets.pet_black_hole,Black Hole Pet,ブラックホールペット
item.inventorypets.pet_blaze,Blaze Pet,ブレイズペット
item.inventorypets.pet_brewing_stand,Brewing Stand Pet,ブレーキングスタンドペット
item.inventorypets.pet_cheetah,Cheetah Pet,チーターペット
item.inventorypets.pet_chest,Chest Pet,チェストペット
item.inventorypets.pet_chest_new,Chest Pet,チェストペット
item.inventorypets.pet_chicken,Chicken Pet,ニワトリペット
item.inventorypets.pet_christmas_tree,Christmas Pet,クリスマスペット
item.inventorypets.pet_cloud,Cloud Pet,クラウドペット
item.inventorypets.pet_cobblestone,Cobblestone Pet,丸石ペット
item.inventorypets.pet_cow,Cow Pet,牛ペット
item.inventorypets.pet_crafting_table,Crafting Table Pet,クラフトテーブルペット
item.inventorypets.pet_creeper,Creeper Pet,クリーパーペット
item.inventorypets.pet_custom,Custom Pet,カスタムペット
item.inventorypets.pet_dirt,Dirt Pet,土のペット
item.inventorypets.pet_double_chest,Double Chest Pet,ダブルチェストペット
item.inventorypets.pet_double_chest_new,Double Chest Pet,ダブルチェストペット
item.inventorypets.pet_dubstep,Dubstep Pet,ダブステップペット
item.inventorypets.pet_enchanting_table,Enchanting Table Pet,エンチャントテーブルペット
item.inventorypets.pet_ender_chest,Ender Chest Pet,エンダーチェストペット
item.inventorypets.pet_enderman,Enderman Pet,エンダーマンペット
item.inventorypets.pet_flying_saddle,Flying Saddle Pet,飛行 saddle ペット
item.inventorypets.pet_furnace,Furnace Pet,炉ペット
item.inventorypets.pet_ghast,Ghast Pet,ガストペット
item.inventorypets.pet_grave,Grave Pet,墓地ペット
item.inventorypets.pet_heart,Heart Pet,心のペット
item.inventorypets.pet_house,House Pet,家畜ペット
item.inventorypets.pet_illuminati,Illuminati Pet,イリュミナティペット
item.inventorypets.pet_iron_golem,Iron Golem Pet,鉄ゴーレムペット
item.inventorypets.pet_juggernaut,Juggernaut Pet,ジャグナットペット
item.inventorypets.pet_jukebox,Jukebox Pet,ジャックボックスペット
item.inventorypets.pet_lead,Lead Pet,鉛のペット
item.inventorypets.pet_loot,Loot Pet,宝箱のペット
item.inventorypets.pet_magma_cube,Magma Cube Pet,マグマキューブペット
item.inventorypets.pet_menorah,Hanukkah Pet,ハヌカペット
item.inventorypets.pet_meta,Meta Pet,メタペット
item.inventorypets.pet_meta_100,Meta Pet,メタペット
item.inventorypets.pet_meta_25,Meta Pet,メタペット
item.inventorypets.pet_meta_50,Meta Pet,メタペット
item.inventorypets.pet_meta_75,Meta Pet,メタペット
item.inventorypets.pet_meta_aoe,Meta Pet,メタペット
item.inventorypets.pet_meta_fan,Meta Pet,メタペット
item.inventorypets.pet_meta_mob,Meta Pet,メタペット
item.inventorypets.pet_meta_peaceful,Meta Pet,メタペット
item.inventorypets.pet_meta_special,Meta Pet,メタペット
item.inventorypets.pet_meta_utility,Meta Pet,メタペット
item.inventorypets.pet_meta_youtuber,Meta Pet,メタペット
item.inventorypets.pet_mickerson,Mickerson,ミッケルソン
item.inventorypets.pet_mishumaa_saba,Kwanzaa Pet,カワンザアペット
item.inventorypets.pet_moon,Moon Pet,月のペット
item.inventorypets.pet_mooshroom,Mooshroom Pet,ムッシュルームペット
item.inventorypets.pet_nether_portal,Nether Portal Pet,ネザー・ポータルペット
item.inventorypets.pet_ocelot,Ocelot Pet,オセロットペット
item.inventorypets.pet_pacman,Pac-Man Pet,パックマンペット
item.inventorypets.pet_pig,Pig Pet,豚ペット
item.inventorypets.pet_pingot,Pingot Pet,ピンゴットペット
item.inventorypets.pet_pixie,Pixie Pet,ピクシーペット
item.inventorypets.pet_politically_correct,Politically Correct Pet,政治的に正しいペット
item.inventorypets.pet_pufferfish,Pufferfish Pet,パフフィッシュペット
item.inventorypets.pet_purplicious_cow,Purplicious Cow Pet,パープリシオスな牛ペット
item.inventorypets.pet_qcm,Quantum Crystal Monster Pet,量子結晶モンスターペット
item.inventorypets.pet_quiver,Quiver Pet,クイバーペット
item.inventorypets.pet_saddle,Saddle Pet,サドルペット
item.inventorypets.pet_sheep,Sheep Pet,羊ペット
item.inventorypets.pet_shield,Shield Pet,シールドペット
item.inventorypets.pet_siamese,Siamese Pet,シアン系ペット
item.inventorypets.pet_silverfish,Silverfish Pet,シルバーフィッシュペット
item.inventorypets.pet_slime,Slime Pet,スライムペット
item.inventorypets.pet_snow_golem,Snow Golem Pet,スノーゴーマンペット
item.inventorypets.pet_spider,Spider Pet,クモのペット
item.inventorypets.pet_sponge,Sponge Pet,スポンジのペット
item.inventorypets.pet_squid,Squid Pet,イカペット
item.inventorypets.pet_sun,Sun Pet,日光ペット
item.inventorypets.pet_torch,Torch Pet,ランプペット
item.inventorypets.pet_wither,Wither Pet,ウィザードのペット
item.inventorypets.pet_wolf,Wolf Pet,狼のペット
item.inventorypets.petachieve_1,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_10,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_20,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_30,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_40,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_5,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_50,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_60,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_all,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.petachieve_general,Pet Achievement Icon,ペット実績アイコン
item.inventorypets.rock_candy,Rock Candy,岩キャンディ
item.inventorypets.siamese_gift,Gift,贈り物
item.inventorypets.solstice_boots,Solstice Boots,ソリースブーツ
item.inventorypets.solstice_chestplate,Solstice Chestplate,ソリステスのチェストプレート
item.inventorypets.solstice_helmet,Solstice Helmet,ソルステイスヘルメット
item.inventorypets.solstice_leggings,Solstice Leggings,ソリース・レッグス
item.inventorypets.solstice_sword,Solstice Sword,ソリースソード
item.inventorypets.start_button,Start Button,スタートボタン
item.inventorypets.windows_31,Windoes 3.1,ウィンドウス 3.1
item.inventorypets.windows_me,Windoes ME,ウィンドウスME
item.inventorypets.windows_mojave,Windoes Mojave,ウィドンズ・モジャーブ
item.inventorypets.windows_xp,Windoes XP,ウィンドウスXP
item.irongolem.off,Iron Golem is no longer giving items,鉄ゴーレムはもはやアイテムを与えません
item.irongolem.on,Iron Golem is now giving items,鉄のゴーレムがアイテムを渡し始めました
item.loot.ftbultimine,Loot Pet mining bonus disabled to prevent conflict with FTB Ultimine,FTB Ultimine と衝突を防ぐため、ペット採掘ボーナスは無効化されました
item.loot.noenchants,"Loot Pet does not work with items enchanted with Fortune, Looting, or Silk Touch",ペット　ドロップは幸運、ドロップ増加、シルクタッチの装備には効果がありません
item.netherportal.lastcustom,Returning to your last known location in the previous dimension,前のディメンションで最後に知っていた場所へ戻ります
item.netherportal.lastnether,Returning to your last known location in the Nether,ネザーで最後に知っていた位置に戻ります
item.netherportal.lastoverworld,Returning to your last known location in the Overworld,オーバーワールドの最後に知っていた位置へ戻ります。
item.netherportal.newlocnether,Finding a new location in the Nether,ネザーの新しい場所を探索中
item.netherportal.noreturn,Attempting to return to your last known location,ホームポイントが見つかりません。スポーン地点に戻ります。
item.pig.off,Pig is no longer giving items,ブタはアイテムを与えなくなりました
