key,source_text,target_text
block.hearth_and_home.green_shingles,Green Shingles,緑のスレート
block.hearth_and_home.green_stained_barred_glass,Green Stained Barred Glass,緑の模様の縞ガラス
block.hearth_and_home.green_stained_barred_glass_pane,Green Stained Barred Glass Pane,緑染めの縁付きガラスパネル
block.hearth_and_home.green_terracotta_brick_slab,Green Terracotta Brick Slab,緑のテラコッタブロックスラブ
block.hearth_and_home.green_terracotta_brick_stairs,Green Terracotta Brick Stairs,グリーンテラコッタレンガ階段
block.hearth_and_home.green_terracotta_bricks,Green Terracotta Bricks,緑テラコッタレンガ
block.hearth_and_home.green_terracotta_mosaic,Green Terracotta Mosaic,緑色テラコッタモザイク
block.hearth_and_home.green_tile_slab,Green Tile Slab,緑のTileハーフブロック
block.hearth_and_home.green_tiles,Green Tiles,緑のタイル
block.hearth_and_home.jungle_lattice,Jungle Lattice,ジャングルの格子
block.hearth_and_home.jungle_parquet,Jungle Parquet,ジャングルのパラクット
block.hearth_and_home.jungle_sanded_wood,Jungle Sanded Wood,ジャングルの砂仕上げ木材
block.hearth_and_home.jungle_trim,Jungle Trim,ジャングル・トリム
block.hearth_and_home.jungle_vertical_trim,Jungle Vertical Trim,ジャングル垂直トリム
block.hearth_and_home.large_pot,Large Pot,大型ポット
block.hearth_and_home.light_blue_paper_lantern,Light Blue Paper Lantern,ライトブルーの紙ランタン
block.hearth_and_home.light_blue_shingle_slab,Light Blue Shingle Slab,水色シングルスラブ
block.hearth_and_home.light_blue_shingle_stairs,Light Blue Shingle Stairs,ライトブルーのシングル階段
block.hearth_and_home.light_blue_shingles,Light Blue Shingles,ライトブルーシングル
block.hearth_and_home.light_blue_stained_barred_glass,Light Blue Stained Barred Glass,ライトブルー染めの縁付きガラス
block.hearth_and_home.light_blue_stained_barred_glass_pane,Light Blue Stained Barred Glass Pane,ライトブルー染めの格子状ガラスパネル
block.hearth_and_home.light_blue_terracotta_brick_slab,Light Blue Terracotta Brick Slab,ライトブルー テラコッタブリックスラブ
block.hearth_and_home.light_blue_terracotta_brick_stairs,Light Blue Terracotta Brick Stairs,ライトブルーのテラコッタブロックの階段
block.hearth_and_home.light_blue_terracotta_bricks,Light Blue Terracotta Bricks,ライトブルーテラコッタレンガ
block.hearth_and_home.light_blue_terracotta_mosaic,Light Blue Terracotta Mosaic,ライトブルーテラコッタモザイク
block.hearth_and_home.light_blue_tile_slab,Light Blue Tile Slab,ライトブルータイルスラブ
block.hearth_and_home.light_blue_tiles,Light Blue Tiles,ライトブルーのタイル
block.hearth_and_home.light_gray_paper_lantern,Light Gray Paper Lantern,ライトグレーの紙ランタン
block.hearth_and_home.light_gray_shingle_slab,Light Gray Shingle Slab,淡灰色シングルスラブ
block.hearth_and_home.light_gray_shingle_stairs,Light Gray Shingle Stairs,ライトグレーのシングル階段
block.hearth_and_home.light_gray_shingles,Light Gray Shingles,ライトグレースリング
block.hearth_and_home.light_gray_stained_barred_glass,Light Gray Stained Barred Glass,ライトグレー染めの縁付きガラス
block.hearth_and_home.light_gray_stained_barred_glass_pane,Light Gray Stained Barred Glass Pane,ライトグレー染めの格子状ガラスパネル
block.hearth_and_home.light_gray_terracotta_brick_slab,Light Gray Terracotta Brick Slab,ライトグレー テラコッタ ブリック スラブ
block.hearth_and_home.light_gray_terracotta_brick_stairs,Light Gray Terracotta Brick Stairs,ライトグレイのテラコッタブロックの階段
block.hearth_and_home.light_gray_terracotta_bricks,Light Gray Terracotta Bricks,ライトグレーテラコッタレンガ
block.hearth_and_home.light_gray_terracotta_mosaic,Light Gray Terracotta Mosaic,ライトグレーテラコッタモザイク
block.hearth_and_home.light_gray_tile_slab,Light Gray Tile Slab,ライトグレイタイルスラブ
block.hearth_and_home.light_gray_tiles,Light Gray Tiles,ライトグレーのタイル
block.hearth_and_home.lime_paper_lantern,Lime Paper Lantern,ライムの紙の提灯
block.hearth_and_home.lime_shingle_slab,Lime Shingle Slab,ライム・シングルスラブ
block.hearth_and_home.lime_shingle_stairs,Lime Shingle Stairs,ライムシングル階段
block.hearth_and_home.lime_shingles,Lime Shingles,ライムのスレート
block.hearth_and_home.lime_stained_barred_glass,Lime Stained Barred Glass,ライムの染められた棒窓
block.hearth_and_home.lime_stained_barred_glass_pane,Lime Stained Barred Glass Pane,ライム色の縁取りガラスパネル
block.hearth_and_home.lime_terracotta_brick_slab,Lime Terracotta Brick Slab,ライムのテラコッタブロックスラブ
block.hearth_and_home.lime_terracotta_brick_stairs,Lime Terracotta Brick Stairs,ライムテラコッタブロックの階段
block.hearth_and_home.lime_terracotta_bricks,Lime Terracotta Bricks,ライムテラコッタレンガ
block.hearth_and_home.lime_terracotta_mosaic,Lime Terracotta Mosaic,ライムテラコッタモザイク
block.hearth_and_home.lime_tile_slab,Lime Tile Slab,ライムのタイルスラブ
block.hearth_and_home.lime_tiles,Lime Tiles,ライムタイル
block.hearth_and_home.magenta_paper_lantern,Magenta Paper Lantern,マゼンタの紙の提灯
block.hearth_and_home.magenta_shingle_slab,Magenta Shingle Slab,マゼンタシングルスラブ
block.hearth_and_home.magenta_shingle_stairs,Magenta Shingle Stairs,マゼンタシングル階段
block.hearth_and_home.magenta_shingles,Magenta Shingles,マゼンタのスレート
block.hearth_and_home.magenta_stained_barred_glass,Magenta Stained Barred Glass,マゼンタステインドバーングラス
block.hearth_and_home.magenta_stained_barred_glass_pane,Magenta Stained Barred Glass Pane,マゼンタ染めバリアガラスパネル
block.hearth_and_home.magenta_terracotta_brick_slab,Magenta Terracotta Brick Slab,マゼンタテラコッタレンガスラブ
block.hearth_and_home.magenta_terracotta_brick_stairs,Magenta Terracotta Brick Stairs,マゼンタのテラコッタブロック階段
block.hearth_and_home.magenta_terracotta_bricks,Magenta Terracotta Bricks,マゼンタテラコッタレンガ
block.hearth_and_home.magenta_terracotta_mosaic,Magenta Terracotta Mosaic,マゼンタのテラコッタモザイク
block.hearth_and_home.magenta_tile_slab,Magenta Tile Slab,マゼンタのTileハーフブロック
block.hearth_and_home.magenta_tiles,Magenta Tiles,マゼンタのタイル
block.hearth_and_home.mangrove_lattice,Mangrove Lattice,マングローブの格子
block.hearth_and_home.mangrove_parquet,Mangrove Parquet,マングローブのパラケット
block.hearth_and_home.mangrove_sanded_wood,Mangrove Sanded Wood,マングローブサンドウッド
block.hearth_and_home.mangrove_trim,Mangrove Trim,マングローブのトリム
block.hearth_and_home.mangrove_vertical_trim,Mangrove Vertical Trim,マングローブ垂直トリム
block.hearth_and_home.mossy_cobblestone_chimney,Mossy Cobblestone Chimney,苔の丸石の煙突
block.hearth_and_home.mossy_stone_brick_chimney,Mossy Stone Brick Chimney,苔の石ブロックの煙突
block.hearth_and_home.mud_brick_chimney,Mud Brick Chimney,ムッドブロック・煙突
block.hearth_and_home.nether_brick_chimney,Nether Brick Chimney,ネザーブロック煙突
block.hearth_and_home.oak_lattice,Oak Lattice,オークの格子
block.hearth_and_home.oak_parquet,Oak Parquet,オークパラケット
block.hearth_and_home.oak_sanded_wood,Oak Sanded Wood,オークの砂仕上げ木材
block.hearth_and_home.oak_trim,Oak Trim,オークトリム
block.hearth_and_home.oak_vertical_trim,Oak Vertical Trim,オーク・垂直トリム
block.hearth_and_home.orange_paper_lantern,Orange Paper Lantern,オレンジの紙提灯
block.hearth_and_home.orange_shingle_slab,Orange Shingle Slab,オレンジスラブ
block.hearth_and_home.orange_shingle_stairs,Orange Shingle Stairs,オレンジシングル階段
block.hearth_and_home.orange_shingles,Orange Shingles,オレンジ色のシングル
block.hearth_and_home.orange_stained_barred_glass,Orange Stained Barred Glass,オレンジの染められたガラス
block.hearth_and_home.orange_stained_barred_glass_pane,Orange Stained Barred Glass Pane,オレンジ染色 バー付き ガラス パネル
block.hearth_and_home.orange_terracotta_brick_slab,Orange Terracotta Brick Slab,オレンジテラコッタブロックのスラブ
block.hearth_and_home.orange_terracotta_brick_stairs,Orange Terracotta Brick Stairs,オレンジ色のテラコッタブロック階段
block.hearth_and_home.orange_terracotta_bricks,Orange Terracotta Bricks,オレンジテラコッタレンガ
block.hearth_and_home.orange_terracotta_mosaic,Orange Terracotta Mosaic,オレンジのテラコッタモザイク
block.hearth_and_home.orange_tile_slab,Orange Tile Slab,オレンジのタイルスラブ
block.hearth_and_home.orange_tiles,Orange Tiles,オレンジのタイル
block.hearth_and_home.pink_paper_lantern,Pink Paper Lantern,ピンクの紙の提灯
block.hearth_and_home.pink_shingle_slab,Pink Shingle Slab,ピンク・シングルスラブ
block.hearth_and_home.pink_shingle_stairs,Pink Shingle Stairs,ピンクシングル階段
block.hearth_and_home.pink_shingles,Pink Shingles,ピンクのシングル
block.hearth_and_home.pink_stained_barred_glass,Pink Stained Barred Glass,ピンクの染められた棒窓
block.hearth_and_home.pink_stained_barred_glass_pane,Pink Stained Barred Glass Pane,ピンク色の縁取りガラスパネル
block.hearth_and_home.pink_terracotta_brick_slab,Pink Terracotta Brick Slab,ピンクのテラコッタブロックスラブ
block.hearth_and_home.pink_terracotta_brick_stairs,Pink Terracotta Brick Stairs,ピンクテラコッタブロックの階段
block.hearth_and_home.pink_terracotta_bricks,Pink Terracotta Bricks,ピンクテラコッタレンガ
block.hearth_and_home.pink_terracotta_mosaic,Pink Terracotta Mosaic,ピンクテラコッタモザイク
block.hearth_and_home.pink_tile_slab,Pink Tile Slab,ピンクのタイルスラブ
block.hearth_and_home.pink_tiles,Pink Tiles,ピンクタイル
block.hearth_and_home.polished_blackstone_brick_chimney,Polished Blackstone Brick Chimney,磨き黒石レンガ煙突
block.hearth_and_home.polished_blackstone_chimney,Polished Blackstone Chimney,磨かれた黒石の煙突
block.hearth_and_home.polished_calcite,Polished Calcite,磨かれたカルサイト
block.hearth_and_home.polished_calcite_slab,Polished Calcite Slab,磨かれた方解石のスラブ
block.hearth_and_home.polished_calcite_stairs,Polished Calcite Stairs,磨き上げた方解石階段
block.hearth_and_home.polished_calcite_wall,Polished Calcite Wall,磨き方解石壁
block.hearth_and_home.polished_deepslate_chimney,Polished Deepslate Chimney,磨き上げられた深層岩の煙突
block.hearth_and_home.prismarine_chimney,Prismarine Chimney,プリズマリンの煙突
block.hearth_and_home.purple_paper_lantern,Purple Paper Lantern,紫の紙提灯
block.hearth_and_home.purple_shingle_slab,Purple Shingle Slab,パープルスラブ
block.hearth_and_home.purple_shingle_stairs,Purple Shingle Stairs,紫色のシングル階段
block.hearth_and_home.purple_shingles,Purple Shingles,紫の屋根瓦
block.hearth_and_home.purple_stained_barred_glass,Purple Stained Barred Glass,紫色の染められたガラス
block.hearth_and_home.purple_stained_barred_glass_pane,Purple Stained Barred Glass Pane,パープル染色 バー付き ガラス パネル
block.hearth_and_home.purple_terracotta_brick_slab,Purple Terracotta Brick Slab,パープルテラコッタブロックのスラブ
block.hearth_and_home.purple_terracotta_brick_stairs,Purple Terracotta Brick Stairs,紫のテラコッタブロック階段
block.hearth_and_home.purple_terracotta_bricks,Purple Terracotta Bricks,紫テラコッタレンガ
block.hearth_and_home.purple_terracotta_mosaic,Purple Terracotta Mosaic,パープルのテラコッタモザイク
block.hearth_and_home.purple_tile_slab,Purple Tile Slab,パープルのタイルスラブ
block.hearth_and_home.purple_tiles,Purple Tiles,紫のタイル
block.hearth_and_home.quartz_column,Quartz Column,クォーツの柱
block.hearth_and_home.red_nether_brick_chimney,Red Nether Brick Chimney,赤い下界ブロックの煙突
block.hearth_and_home.red_paper_lantern,Red Paper Lantern,レッド・ペーパーランタン
block.hearth_and_home.red_sandstone_chimney,Red Sandstone Chimney,赤い砂岩煙突
block.hearth_and_home.red_shingle_slab,Red Shingle Slab,レッドのスレートスラブ
block.hearth_and_home.red_shingle_stairs,Red Shingle Stairs,赤いスレートの階段
block.hearth_and_home.red_shingles,Red Shingles,赤いスレート
block.hearth_and_home.red_stained_barred_glass,Red Stained Barred Glass,赤い染められたガラスの格子
block.hearth_and_home.red_stained_barred_glass_pane,Red Stained Barred Glass Pane,レッド染色バリードガラスパネル
block.hearth_and_home.red_terracotta_brick_slab,Red Terracotta Brick Slab,赤色テラコッタレンガスラブ
block.hearth_and_home.red_terracotta_brick_stairs,Red Terracotta Brick Stairs,赤いテラコッタブロック階段
block.hearth_and_home.red_terracotta_bricks,Red Terracotta Bricks,赤いテラコッタレンガ
block.hearth_and_home.red_terracotta_mosaic,Red Terracotta Mosaic,赤いテラコッタモザイク
block.hearth_and_home.red_tile_slab,Red Tile Slab,赤いTileハーフブロック
block.hearth_and_home.red_tiles,Red Tiles,赤いタイル
block.hearth_and_home.sandstone_chimney,Sandstone Chimney,サンドストーン・煙突
block.hearth_and_home.shingle_slab,Shingle Slab,スレートの板
block.hearth_and_home.shingle_stairs,Shingle Stairs,シングル階段
block.hearth_and_home.shingles,Shingles,スレート
block.hearth_and_home.shoji,Shoji,ショウジ
block.hearth_and_home.shoji_panel,Shoji Panel,障子板
block.hearth_and_home.spruce_lattice,Spruce Lattice,スプルースの格子
block.hearth_and_home.spruce_parquet,Spruce Parquet,スプルースのパラケット
block.hearth_and_home.spruce_sanded_wood,Spruce Sanded Wood,スプルースサンデッドウッド
block.hearth_and_home.spruce_trim,Spruce Trim,スプレース縁
block.hearth_and_home.spruce_vertical_trim,Spruce Vertical Trim,スプレース垂直トリム
block.hearth_and_home.stone_brick_chimney,Stone Brick Chimney,レンガの煙突
block.hearth_and_home.stone_column,Stone Column,石柱
block.hearth_and_home.terracotta_brick_slab,Terracotta Brick Slab,テラコッタレンガのスラブ
block.hearth_and_home.terracotta_brick_stairs,Terracotta Brick Stairs,テラコッタレンガ階段
block.hearth_and_home.terracotta_bricks,Terracotta Bricks,テラコッタレンガ
block.hearth_and_home.terracotta_mosaic,Terracotta Mosaic,テラコッタモザイク
block.hearth_and_home.thatch,Thatch,茅
block.hearth_and_home.thatch_slab,Thatch Slab,茅スラブ
block.hearth_and_home.thatch_stairs,Thatch Stairs,茅の階段
block.hearth_and_home.tile_slab,Tile Slab,タイルスラブ
block.hearth_and_home.tiles,Tiles,タイル
block.hearth_and_home.warped_lattice,Warped Lattice,ウォープドラティス
block.hearth_and_home.warped_parquet,Warped Parquet,ワープドのパラケット
block.hearth_and_home.warped_sanded_wood,Warped Sanded Wood,ワープドサンデッドウッド
block.hearth_and_home.warped_trim,Warped Trim,ワープドトリム
block.hearth_and_home.warped_vertical_trim,Warped Vertical Trim,ワープド垂直トリム
block.hearth_and_home.white_paper_lantern,White Paper Lantern,ホワイト紙ランタン
block.hearth_and_home.white_shingle_slab,White Shingle Slab,ホワイトシングル スラブ
block.hearth_and_home.white_shingle_stairs,White Shingle Stairs,ホワイトシングル階段
block.hearth_and_home.white_shingles,White Shingles,ホワイトシングル
block.hearth_and_home.white_stained_barred_glass,White Stained Barred Glass,白い模様の縞ガラス
block.hearth_and_home.white_stained_barred_glass_pane,White Stained Barred Glass Pane,白染めの縁付きガラスパネル
block.hearth_and_home.white_terracotta_brick_slab,White Terracotta Brick Slab,白いテラコッタブロックスラブ
block.hearth_and_home.white_terracotta_brick_stairs,White Terracotta Brick Stairs,ホワイトテラコッタレンガ階段
block.hearth_and_home.white_terracotta_bricks,White Terracotta Bricks,白 テラコッタレンガ
block.hearth_and_home.white_terracotta_mosaic,White Terracotta Mosaic,白色テラコッタモザイク
block.hearth_and_home.white_tile_slab,White Tile Slab,白いTileハーフブロック
block.hearth_and_home.white_tiles,White Tiles,白いタイル
block.hearth_and_home.woven_bamboo,Woven Bamboo,編み込まれたバナナ
block.hearth_and_home.yellow_paper_lantern,Yellow Paper Lantern,イエローペーパーランタン
block.hearth_and_home.yellow_shingle_slab,Yellow Shingle Slab,イエロースラブ
block.hearth_and_home.yellow_shingle_stairs,Yellow Shingle Stairs,黄色のシングル階段
block.hearth_and_home.yellow_shingles,Yellow Shingles,黄色の屋根瓦
block.hearth_and_home.yellow_stained_barred_glass,Yellow Stained Barred Glass,黄色の染められたガラス
block.hearth_and_home.yellow_stained_barred_glass_pane,Yellow Stained Barred Glass Pane,イエロー染色 バー付き ガラス パネル
block.hearth_and_home.yellow_terracotta_brick_slab,Yellow Terracotta Brick Slab,イエローテラコッタブロックのスラブ
block.hearth_and_home.yellow_terracotta_brick_stairs,Yellow Terracotta Brick Stairs,黄色のテラコッタブロック階段
block.hearth_and_home.yellow_terracotta_bricks,Yellow Terracotta Bricks,黄色テラコッタレンガ
block.hearth_and_home.yellow_terracotta_mosaic,Yellow Terracotta Mosaic,黄色のテラコッタモザイク
block.hearth_and_home.yellow_tile_slab,Yellow Tile Slab,黄色いTileハーフブロック
block.hearth_and_home.yellow_tiles,Yellow Tiles,黄色いタイル
hnh.subtitles.block.chimney.crackle,Chimney crackles,煙突がきらきらと燃える
item_group.hearth_and_home.tab,Hearth & Home,炉と家
item_group.hnh,Hearth & Home,炉と家
