key,source_text,target_text
advancement.things.rabbit_foot_charm.description,Craft a Rabbit Foot Charm,ウサギ足チャームを作成する
advancement.things.rabbit_foot_charm.title,Who Doesn't Like B-Hopping?,誰がBジャンプを嫌うのか？
advancement.things.recall_potion.description,Craft a Recall Potion,リコールポーションをクラフトする
advancement.things.recall_potion.title,"Mom, I'm homesick",ママ、寂しいよ
advancement.things.riot_gauntlet.description,missingno,
advancement.things.riot_gauntlet.title,missingno,
advancement.things.root.description,Probably useful ones at that,おそらくそれらは役立つでしょう
advancement.things.root.title,Things,もの
advancement.things.shock_absorber.description,Craft a Shock Absorber,ショックアブソーバーを作る
advancement.things.shock_absorber.title,Budget Cat Reflexes,経済的な猫の反射
block.things.deepslate_gleaming_ore,Deepslate Gleaming Ore,深層岩の輝く鉱石
block.things.deepslate_glowstone_fixture,Deepslate Glowstone Fixture,深層岩の光石の照明装置
block.things.diamond_pressure_plate,Diamond Pressure Plate,ダイヤモンド圧力板
block.things.gleaming_ore,Gleaming Ore,きらめく鉱石
block.things.quartz_glowstone_fixture,Quartz Glowstone Fixture,クォーツ・グロウストーン・フィクスチャー
block.things.stone_glowstone_fixture,Stone Glowstone Fixture,石の Glowstone 設備
category.things.broken_watch,Broken Watch,壊れた時計
category.things.things,Things,もの
container.enderpouch,Ender Pouch,エンダーパウチ
effect.things.momentum,Momentum,モメンタム
enchantment.things.retribution,Retribution,報復
enchantment.things.retribution.desc,Rewards the user with strength upon blocking an attack with their enchanted shield,エンチャントされたシールドで攻撃を防御すると、ユーザーに強さが付与されます
gui.things.displacement_tome.create,Create,作成
gui.things.displacement_tome.delete,Delete,削除
gui.things.displacement_tome.edit_hint,✎,
gui.things.displacement_tome.rename,Rename,名前変更
item.things.agglomeration,Agglomeration,凝集
item.things.arm_extender,Arm Extender,アームエクステンダー
item.things.arm_extender.tooltip,Extends your reach by 2 blocks,あなたの到達距離を2ブロック延長します
item.things.bater_wucket,Bater Wucket,バテルウッケット
item.things.broken_watch,Broken Watch,壊れた時計
item.things.broken_watch.tooltip,Increases status effect duration by 50%%,ステータス効果の持続時間を50%増加させる
item.things.consolation_cake.hint,You may exchange this for a consolation cake,代替ケーキと交換できます
item.things.container_key,Container Key,コンテナキー
item.things.container_key.tooltip,"Used to lock containers, sneak-click to lock/unlock. Required to open a locked container",コンテナをロックするために使用し、スニーククリックでロック/解除します。ロックされたコンテナを開くには必要です。
item.things.displacement_page,Displacement Page,変位ページ
item.things.displacement_tome,Displacement Tome,変位の書
item.things.displacement_tome.tooltip,A fancy tool used for teleportation. Right click onto Ender Pearls to charge,テレポーテーション用の豪華なツール。エンダーペールを右クリックしてチャージします
item.things.empty_agglomeration,Empty Agglomeration,空の凝集
item.things.empty_agglomeration.tooltip,Combine with two trinkets which share at least one slot to agglomerate them,少なくとも1つのスロットを共有する2つのトリンケットと組み合わせて凝集させる
item.things.enchanted_wax_gland,Enchanted Wax Gland,エンチャントされたワックス腺
item.things.enchanted_wax_gland.tooltip,Makes you float in water. And apparently also really fast,水中で浮遊させます。また非常に高速になります
item.things.ender_pouch,Ender Pouch,エンダーパウチ
item.things.gleaming_compound,Gleaming Compound,輝く化合物
item.things.gleaming_powder,Gleaming Powder,きらびやかな粉末
item.things.hades_crystal,Hades Crystal,ハデスクリスタル
item.things.hardening_catalyst,Hardening Catalyst,硬化触媒
item.things.hardening_catalyst.tooltip,Apply in an anvil to make any item unbreakable,鉄砧で適用すると、任意のアイテムを壊れないようにできる
item.things.infernal_scepter,Infernal Scepter,地獄の scepter
item.things.infernal_scepter.tooltip,"Shoots fireballs, uses Fire Charges as ammunition",ファイアボールを発射し、弾薬としてファイヤーチャージを使用します
item.things.item_magnet,Item Magnet,アイテムマグネット
item.things.luck_of_the_irish,Luck of the Irish,アイルランド人の幸運
item.things.luck_of_the_irish.tooltip,Kinda turns Poisonous Potatoes into Golden Apples,毒性ポテトをゴールドアップルに変えるようなものです
item.things.mining_gloves,Mining Glove,採掘用手袋
item.things.mining_gloves.tooltip,Grants permanent Haste II,永続的なハストIIを付与
item.things.monocle,Monocle,単眼鏡
item.things.monocle.tooltip,Grants permanent Night Vision,永久的な夜間視覚を付与
item.things.moss_necklace,Mossy Necklace,苔のネックレス
item.things.moss_necklace.tooltip,Grants Regeneration II when in light,光の下で「再生II」を付与
item.things.placebo,Placebo,プレッソ
item.things.placebo.tooltip,Grants a 25%% chance to not consume a potion when equipped,装備時にポーションを消費しない確率25%%を付与します。
item.things.rabbit_foot_charm,Rabbit Foot Charm,ウサギの足の護符
item.things.rabbit_foot_charm.tooltip,Grants permanent Jump Boost II,永続的なジャンプブーストIIを付与します
item.things.recall_potion,Recall Potion,回想ポーション
item.things.riot_gauntlet,Riot Gauntlet,riotsのグローブ
item.things.riot_gauntlet.tooltip,Grants permanent Strength,永続的な強さを付与
item.things.shock_absorber,Shock Absorber,衝撃吸収機
item.things.shock_absorber.tooltip,Decreases fall damage by 20%% up to 8 hearts and kinetic damage by 75%%,落下ダメージを20％（最大8ハート）まで減少させ、運動エネルギーのダメージを75％削減します。
item.things.socks,Socks,ソックス
item.things.socks.jumpy,Jumpy,ジャンプ
item.things.socks.speed_0,Average,標準
item.things.socks.speed_1,Speedy,スピード
item.things.socks.speed_2,Usain Bolt,ウサイン・ボルト
item.things.socks.speed_illegal,Naughty,悪戯
item.things.things_almanac,Things Almanac,物語アランカ
itemGroup.things.things,Things,もの
key.mouse.4,Mouse 4,マウス4
key.mouse.5,Mouse 5,マウス5
key.things.openenderchest,Open Ender Pouch,エンドポーチを開く
key.things.place_item,Place Item in World,アイテムを世界に配置
key.things.toggle_socks_jump_boost,Toggle Socks Jump Boost,ソックスジャンプブーストを切り替え
text.config.things.category.effectLevels,Trinket Status Effects,トリンケットステータス効果
text.config.things.option.appleTrinket,Apple Trinket enabled,アップルトリンケットが有効です
text.config.things.option.displacementTomeFuelConsumption,Displacement Tome Fuel Consumption,ディトウヒメントトム燃料消費量
text.config.things.option.effectLevels.miningGloveMomentum,Mining Glove Momentum Level,採掘用手袋の運動量レベル
text.config.things.option.effectLevels.mossNecklaceRegen,Mossy Necklace Regeneration Level,苔のネックレス：回復レベル
text.config.things.option.effectLevels.riotGauntletStrength,Riot Gauntlet Strength Level,リオット・ガントレットの強度レベル
text.config.things.option.enableAgglomeration,Enable Agglomeration,凝集を有効化
text.config.things.option.enableAgglomerationInvScrollSelection,Toggle Inventory Scrolling On Agglomeration,アグロメレーション時にインベントリスクロールを切り替えます
text.config.things.option.generateGleamingOre,Gleaming Ore Generation,きらびやかな鉱石生成
text.config.things.option.infernalScepterDurability,Infernal Scepter Durability,地獄の scepter の耐久値
text.config.things.option.makeLockedContainersUnbreakable,Unbreakable Locked Containers,壊れないロックされた容器
text.config.things.option.nerfBeaconsWithMomentum,Nerf Beacons,ネフビーチ
text.config.things.option.renderAgglomerationTrinket,Render Agglomeration Trinket,アグロマレーション・トリンケットのレンダリング
text.config.things.option.renderAppleTrinket,Render Apple Trinket,リンゴの小道具を表示
text.config.things.option.renderTrinkets,Render Trinkets,小物をレンダリング
text.config.things.option.sockPerLevelSpeedAmplifier,Socks speed amplifier,ソックススピードアンペリフィカー
text.config.things.option.waxGlandMultiplier,Wax Gland Speed Multiplier,ワックス腺速度乗数
text.config.things.title,Things Configuration,アイテムの設定
text.things.crafting_component,Crafting component,クラフト部品
trinkets.slot.feet.charm,Charm,チャーム
item.things.hades_crystal.tooltip,Grants permanent Fire Resistance. Wear together with a §fWax Gland §7for extra awesomeness,
