key,source_text,target_text
item.cp_tweaks.ignitium_engine,Ignitium Engine,イグニティウムエンジン
item.cp_tweaks.ignitium_sheet,Ignitium Sheet,イグニティウムシート
item.cp_tweaks.monstrosity_gu,Monstrosity Gu,モンストロシティグ
item.cp_tweaks.monstrosity_gu.tooltip,This item is obtained by Killing the Netherite Monstrosity from the Cataclysm mod.,このアイテムは、カタクリズモッドのネザーライトモンストロシティを倒すことで入手できます
item.cp_tweaks.ostrum_axe,Ostrum Axe,オストゥム斧
item.cp_tweaks.ostrum_boots,Ostrum Boots,オストゥムブーツ
item.cp_tweaks.ostrum_chestplate,Ostrum Chestplate,オストルムチェストプレート
item.cp_tweaks.ostrum_helmet,Ostrum Helmet,オストロムヘルメット
item.cp_tweaks.ostrum_hoe,Ostrum Hoe,オストゥムクワ
item.cp_tweaks.ostrum_leggings,Ostrum Leggings,オストゥムレッグス
item.cp_tweaks.ostrum_pickaxe,Ostrum Pickaxe,オストルムツルハシ
item.cp_tweaks.ostrum_shovel,Ostrum Shovel,オストロムシャベル
item.cp_tweaks.ostrum_sword,Ostrum Sword,オストゥム剣
item.cp_tweaks.reinforced_rocket_fin,Reinforced Rocket Fin,強化ロケット翼
item.cp_tweaks.reinforced_rocket_nose_cone,Reinforced Rocket Nose Cone,強化ロケットノーズコーン
item.cp_tweaks.spring,Spring Icon,春のアイコン
item.cp_tweaks.stabilized_frozen_gu,Stabilized Frozen Gu,安定化凍結ガード
item.cp_tweaks.stabilized_ice_sheet,Stabilized Ice Sheet,安定化アイスシート
item.cp_tweaks.starlit_tree_bark,Starlit Tree Bark,スターリットツリーバーク
item.cp_tweaks.starviewer_giant_spawn_egg,Starviewer Giant Spawn Egg,スター視覚者用の巨大スパAWNエッグ
item.cp_tweaks.steel_axe,Steel Axe,鋼の斧
item.cp_tweaks.steel_hoe,Steel Hoe,鋼鉄のクワ
item.cp_tweaks.steel_ingot,Steel Ingot,鋼鉄インゴット
item.cp_tweaks.steel_pickaxe,Steel Pickaxe,鋼鉄ツルハシ
item.cp_tweaks.steel_shovel,Steel Shovel,鋼のシャベル
item.cp_tweaks.steel_sword,Steel Sword,鋼鉄の剣
item.cp_tweaks.sturdy_desh_sheet,Sturdy Desh Sheet,スターリットツリーバーク
item.cp_tweaks.sturdy_ostrum_sheet,Sturdy Ostrum Sheet,頑丈なオストラムシート
item.cp_tweaks.summer,Summer Icon,夏のアイコン
item.cp_tweaks.unstable_ice_shard,Unstable Ice Shard,不安定なアイスシャード
item.cp_tweaks.unstable_ice_shard.tooltip,This item can be obtained by Killing The Harbinger from the Cataclysm mod.,このアイテムはCataclysm Modのハーバイジャーを倒すことで入手できます
item.cp_tweaks.void_worm_gu,Void Worm Gu,虚空ワーム
item.cp_tweaks.void_wormed_axe,Void Wormed Axe,ヴォイド・ワームド・アックス
item.cp_tweaks.void_wormed_boots,Void Wormed Boots,ヴォイドワームブーツ
item.cp_tweaks.void_wormed_chestplate,Void Wormed Chestplate,虚空ワーム付きチェストプレート
item.cp_tweaks.void_wormed_helmet,Void Wormed Helmet,ボイドワームドヘルメット
item.cp_tweaks.void_wormed_hoe,Void Wormed Hoe,ヴォイド・ワームド・ホー
item.cp_tweaks.void_wormed_leggings,Void Wormed Leggings,ヴォイドワームドレッグインズ
item.cp_tweaks.void_wormed_pickaxe,Void Wormed Pickaxe,虚空のワーム付きツルハシ
item.cp_tweaks.void_wormed_shovel,Void Wormed Shovel,ボイドワームドシャベル
item.cp_tweaks.void_wormed_sword,Void Wormed Sword,ヴォイドワームソード
item.cp_tweaks.warm,Warm Icon,温かいアイコン
item.cp_tweaks.weird_satellite,Weird Satellite,ワーキング・サテライト
item.cp_tweaks.weird_satellite.tooltip,This item drops from the Starviewer Armored Giant that spawns at the Final Castle of the Twilight Forest.,このアイテムはトワイライトフォレストのファイナルキャッスルでスポーンするスターヴューアーアーマードジャイアントからドロップします。
item.cp_tweaks.wet,Wet Icon,湿ったアイコン
item.cp_tweaks.winter,Winter Icon,冬のアイコン
item.cp_tweaks.zinc_axe,Zinc Axe,亜鉛の斧
item.cp_tweaks.zinc_axe.tooltip,This item induces holy damage to the undead.,このアイテムはアンデッドに聖なるダメージを与えます
item.cp_tweaks.zinc_hoe,Zinc Hoe,亜鉛のクワ
item.cp_tweaks.zinc_hoe.tooltip,This item induces holy damage to the undead.,このアイテムはアンデッドに聖なるダメージを与えます
item.cp_tweaks.zinc_pickaxe,Zinc Pickaxe,亜鉛のつるはし
item.cp_tweaks.zinc_pickaxe.tooltip,This item induces holy damage to the undead.,このアイテムはアンデッドに聖なるダメージを与えます
item.cp_tweaks.zinc_shovel,Zinc Shovel,亜鉛のシャベル
item.cp_tweaks.zinc_shovel.tooltip,This item induces holy damage to the undead.,このアイテムはアンデッドに聖なるダメージを与えます
item.cp_tweaks.zinc_sword,Zinc Sword,亜鉛の剣
item.cp_tweaks.zinc_sword.tooltip,This item induces holy damage to the undead.,このアイテムは不死者に聖なるダメージを与えます。
item.holy.tooltip,This item induces holy damage to the undead.,このアイテムは不死者に聖なるダメージを与えます。
message.incorrect_axe,This axe cannot penetrate such strong wood. Try a Stabilized Ice Shard tool to really dig into that bark.,このツルハシではそのような堅い木を掘り進むことはできません。スタビライズされたアイスシャード道具を使ってその樹皮を本当に掘り進めてください。
message.needs_tool,You'll need a proper tool to harvest starlit bark.,星光樹皮を採取するには適切なツールが必要です
message.too_flimsy,Your axe is too flimsy to chip away starlit bark. Repair it to obtain the strongest bark in the galaxy.,あなたのツルハシは星に照らされた樹皮を削るには脆すぎます。修理して銀河系で最も強い樹皮を入手してください。
message.unsuitable_tool,This tool is not suitable for harvesting starlit bark.,このツールは星明かりの樹皮を採取するには適していません
