key,source_text,target_text
block.connectedglass.clear_glass_gray,Clear Gray Stained Glass,灰色の透明なステンドグラス
block.connectedglass.clear_glass_gray_pane,Clear Gray Stained Glass Pane,灰色の透明なステンド板ガラス
block.connectedglass.clear_glass_green,Clear Green Stained Glass,緑の透明なステンドグラス
block.connectedglass.clear_glass_green_pane,Clear Green Stained Glass Pane,緑の透明なステンド板ガラス
block.connectedglass.clear_glass_light_blue,Clear Light Blue Stained Glass,空色の透明なステンドグラス
block.connectedglass.clear_glass_light_blue_pane,Clear Light Blue Stained Glass Pane,空色の透明なステンド板ガラス
block.connectedglass.clear_glass_light_gray,Clear Light Gray Stained Glass,薄灰色色の透明なステンドグラス
block.connectedglass.clear_glass_light_gray_pane,Clear Light Gray Stained Glass Pane,薄灰色色の透明なステンド板ガラス
block.connectedglass.clear_glass_lime,Clear Lime Stained Glass,黄緑の色付きクリアガラス
block.connectedglass.clear_glass_lime_pane,Clear Lime Stained Glass Pane,黄緑の色付きクリア板ガラス
block.connectedglass.clear_glass_magenta,Clear Magenta Stained Glass,赤系色の透明なステンドグラス
block.connectedglass.clear_glass_magenta_pane,Clear Magenta Stained Glass Pane,赤系色の透明なステンド板ガラス
block.connectedglass.clear_glass_orange,Clear Orange Stained Glass,橙色の透明なステンドグラス
block.connectedglass.clear_glass_orange_pane,Clear Orange Stained Glass Pane,橙色の透明なステンド板ガラス
block.connectedglass.clear_glass_pane,Clear Glass Pane,透明な板ガラス
block.connectedglass.clear_glass_pink,Clear Pink Stained Glass,桃色の透明なステンドグラス
block.connectedglass.clear_glass_pink_pane,Clear Pink Stained Glass Pane,桃色の透明なステンド板ガラス
block.connectedglass.clear_glass_purple,Clear Purple Stained Glass,紫の透明なステンドグラス
block.connectedglass.clear_glass_purple_pane,Clear Purple Stained Glass Pane,紫の透明なステンド板ガラス
block.connectedglass.clear_glass_red,Clear Red Stained Glass,赤い透明なステンドグラス
block.connectedglass.clear_glass_red_pane,Clear Red Stained Glass Pane,赤い透明なステンド板ガラス
block.connectedglass.clear_glass_white,Clear White Stained Glass,白い透明なステンドグラス
block.connectedglass.clear_glass_white_pane,Clear White Stained Glass Pane,白い透明なステンド板ガラス
block.connectedglass.clear_glass_yellow,Clear Yellow Stained Glass,黄の透明なステンドグラス
block.connectedglass.clear_glass_yellow_pane,Clear Yellow Stained Glass Pane,黄の透明なステンド板ガラス
block.connectedglass.scratched_glass,Scratched Glass,傷ついたガラス
block.connectedglass.scratched_glass_black,Scratched Black Stained Glass,傷ついた黒い色付きガラス
block.connectedglass.scratched_glass_black_pane,Scratched Black Stained Glass Pane,傷ついた黒い色付き板ガラス
block.connectedglass.scratched_glass_blue,Scratched Blue Stained Glass,傷ついた青い色付きガラス
block.connectedglass.scratched_glass_blue_pane,Scratched Blue Stained Glass Pane,傷ついた青い色付き板ガラス
block.connectedglass.scratched_glass_brown,Scratched Brown Stained Glass,傷ついた茶色の色付きガラス
block.connectedglass.scratched_glass_brown_pane,Scratched Brown Stained Glass Pane,傷ついた茶色の色付き板ガラス
block.connectedglass.scratched_glass_cyan,Scratched Cyan Stained Glass,傷ついた青緑の色付きガラス
block.connectedglass.scratched_glass_cyan_pane,Scratched Cyan Stained Glass Pane,傷ついた青緑の色付き板ガラス
block.connectedglass.scratched_glass_gray,Scratched Gray Stained Glass,傷ついた灰色の色付きガラス
block.connectedglass.scratched_glass_gray_pane,Scratched Gray Stained Glass Pane,傷ついた灰色の色付き板ガラス
block.connectedglass.scratched_glass_green,Scratched Green Stained Glass,傷ついた緑の色付きガラス
block.connectedglass.scratched_glass_green_pane,Scratched Green Stained Glass Pane,傷ついた緑の色付き板ガラス
block.connectedglass.scratched_glass_light_blue,Scratched Light Blue Stained Glass,傷ついた空色の色付きガラス
block.connectedglass.scratched_glass_light_blue_pane,Scratched Light Blue Stained Glass Pane,傷ついた空色の色付き板ガラス
block.connectedglass.scratched_glass_light_gray,Scratched Light Gray Stained Glass,傷ついた薄灰色の色付きガラス
block.connectedglass.scratched_glass_light_gray_pane,Scratched Light Gray Stained Glass Pane,傷ついた薄灰色の色付き板ガラス
block.connectedglass.scratched_glass_lime,Scratched Lime Stained Glass,傷ついた黄緑の色付きガラス
block.connectedglass.scratched_glass_lime_pane,Scratched Lime Stained Glass Pane,傷ついた黄緑の色付き板ガラス
block.connectedglass.scratched_glass_magenta,Scratched Magenta Stained Glass,傷ついた赤紫の色付きガラス
block.connectedglass.scratched_glass_magenta_pane,Scratched Magenta Stained Glass Pane,傷ついた赤紫の色付き板ガラス
block.connectedglass.scratched_glass_orange,Scratched Orange Stained Glass,傷ついた橙色の色付きガラス
block.connectedglass.scratched_glass_orange_pane,Scratched Orange Stained Glass Pane,傷ついた橙色の色付き板ガラス
block.connectedglass.scratched_glass_pane,Scratched Glass Pane,傷ついた板ガラス
block.connectedglass.scratched_glass_pink,Scratched Pink Stained Glass,傷ついた桃色の色付きガラス
block.connectedglass.scratched_glass_pink_pane,Scratched Pink Stained Glass Pane,傷ついた桃色の色付き板ガラス
block.connectedglass.scratched_glass_purple,Scratched Purple Stained Glass,傷ついた紫の色付きガラス
block.connectedglass.scratched_glass_purple_pane,Scratched Purple Stained Glass Pane,傷ついた紫の色付き板ガラス
block.connectedglass.scratched_glass_red,Scratched Red Stained Glass,傷ついた赤い色付きガラス
block.connectedglass.scratched_glass_red_pane,Scratched Red Stained Glass Pane,傷ついた赤い色付き板ガラス
block.connectedglass.scratched_glass_white,Scratched White Stained Glass,傷ついた白い色付きガラス
block.connectedglass.scratched_glass_white_pane,Scratched White Stained Glass Pane,傷ついた白い色付き板ガラス
block.connectedglass.scratched_glass_yellow,Scratched Yellow Stained Glass,傷ついた黄の色付きガラス
block.connectedglass.scratched_glass_yellow_pane,Scratched Yellow Stained Glass Pane,傷ついた黄の色付き板ガラス
block.connectedglass.tinted_borderless_glass,Connecting Tinted Glass,縁なし艶消しガラス
block.connectedglass.tinted_borderless_glass_black,Connecting Tinted Black Stained Glass,黒い縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_blue,Connecting Tinted Blue Stained Glass,青い縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_brown,Connecting Tinted Brown Stained Glass,茶色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_cyan,Connecting Tinted Cyan Stained Glass,青緑の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_gray,Connecting Tinted Gray Stained Glass,灰色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_green,Connecting Tinted Green Stained Glass,緑の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_light_blue,Connecting Tinted Light Blue Stained Glass,空色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_light_gray,Connecting Tinted Light Gray Stained Glass,薄灰色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_lime,Connecting Tinted Lime Stained Glass,黄緑の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_magenta,Connecting Tinted Magenta Stained Glass,赤紫の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_orange,Connecting Tinted Orange Stained Glass,橙色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_pink,Connecting Tinted Pink Stained Glass,桃色の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_purple,Connecting Tinted Purple Stained Glass,紫の縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_red,Connecting Tinted Red Stained Glass,赤い縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_white,Connecting Tinted White Stained Glass,白い縁なし艶消し色付きガラス
block.connectedglass.tinted_borderless_glass_yellow,Connecting Tinted Yellow Stained Glass,黄の縁なし艶消し色付きガラス
connectedglass,Connected Glass,縁なしガラス
connectedglass.item_group,Connected Glass,縁なしガラス
