key,source_text,target_text
effect.potionsmaster.tinpotioneffect,TinSight,スズビジョン
effect.potionsmaster.uraniumpotioneffect,UraniumSight,ウランサイト
effect.potionsmaster.vibraniumpotioneffect,VibraniumSight,ビブラニウムスカイ
effect.potionsmaster.villagepotioneffect,Village Fast Travel,村高速移動
effect.potionsmaster.zincpotioneffect,ZincSight,ジンクサイト
item.minecraft.lingering_potion.effect.allthemodium_sight,Lingering Potion of AllthemodiumSight,アレトモディウムの視覚効果を持つ持続性ポーション
item.minecraft.lingering_potion.effect.aluminium_sight,Lingering Potion of AluminiumSight,アルミニウム視覚の持続性ポーション
item.minecraft.lingering_potion.effect.bismuth_sight,Lingering Potion of BismuthSight,ビスマス視覚の残留ポーション
item.minecraft.lingering_potion.effect.buried_treasure_sight,Lingering Potion of Buried Treasure Fast Travel,埋もれた宝へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.coal_sight,Lingering Potion of CoalSight,石炭視覚の持続性ポーション
item.minecraft.lingering_potion.effect.copper_sight,Lingering Potion of CopperSight,銅の視界の残留ポーション
item.minecraft.lingering_potion.effect.crimsoniron_sight,Lingering Potion of CrimsonIronSight,リングリングポーション・真紅鉄視界
item.minecraft.lingering_potion.effect.desert_pyramid_sight,Lingering Potion of Desert Pyramid Fast Travel,砂漠のピラミッドへのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.diamond_sight,Lingering Potion of DiamondSight,ダイヤモンド視覚の残留ポーション
item.minecraft.lingering_potion.effect.emerald_sight,Lingering Potion of EmeraldSight,エメラルド視覚の残留ポーション
item.minecraft.lingering_potion.effect.endcity_sight,Lingering Potion of End City Fast Travel,エンドシティへのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.fortress_sight,Lingering Potion of Fortress Fast Travel,要塞へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.gold_sight,Lingering Potion of GoldSight,金視覚の持続性ポーション
item.minecraft.lingering_potion.effect.igloo_sight,Lingering Potion of Igloo Fast Travel,イグルーへのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.iron_sight,Lingering Potion of IronSight,鉄視覚の持続性ポーション
item.minecraft.lingering_potion.effect.jungle_pyramid_sight,Lingering Potion of Jungle Pyramid Fast Travel,ジャングルの寺院へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.lapis_sight,Lingering Potion of LapisSight,ラピスビジョンの持続性ポーション
item.minecraft.lingering_potion.effect.lead_sight,Lingering Potion of LeadSight,鉛視覚の持続性ポーション
item.minecraft.lingering_potion.effect.long_invisibility,Lingering Potion of Invisibility,透明化の残留するポーション
item.minecraft.lingering_potion.effect.mansion_sight,Lingering Potion of Mansion Fast Travel,森の洋館へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.mineshaft_sight,Lingering Potion of Mineshaft Fast Travel,廃坑へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.monument_sight,Lingering Potion of Monument Fast Travel,海底神殿へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.netherite_sight,Lingering Potion of NetheriteSight,ネザーイート視覚の持続性ポーション
item.minecraft.lingering_potion.effect.nickel_sight,Lingering Potion of NickelSight,ニッケルの視界の残留ポーション
item.minecraft.lingering_potion.effect.ocean_ruin_sight,Lingering Potion of Ocean Ruin Fast Travel,海底遺跡へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.osmium_sight,Lingering Potion of OsmiumSight,持続ポーション・オズミウム視界
item.minecraft.lingering_potion.effect.pillager_outpost_sight,Lingering Potion of Pillager Outpost Fast Travel,略奪者の前哨基地へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.platinum_sight,Lingering Potion of PlatinumSight,永続ポーション・プラチナ視界
item.minecraft.lingering_potion.effect.quartz_sight,Lingering Potion of QuartzSight,持続ポーション・クォーツ視界
item.minecraft.lingering_potion.effect.redstone_sight,Lingering Potion of RedstoneSight,永続ポーション・レッドストーン視界
item.minecraft.lingering_potion.effect.shipwreck_sight,Lingering Potion of Shipwreck Fast Travel,難破船へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.silver_sight,Lingering Potion of SilverSight,持続ポーション・シルバー視界
item.minecraft.lingering_potion.effect.stronghold_sight,Lingering Potion of Stronghold Fast Travel,要塞へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.swamp_hut_sight,Lingering Potion of Swamp Hut Fast Travel,沼地の小屋へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.tin_sight,Lingering Potion of TinSight,スズの視覚持続型ポーション
item.minecraft.lingering_potion.effect.unobtainium_sight,Lingering Potion of UnobtainiumSight,リングリングポーション・アンオベイタビウム視界
item.minecraft.lingering_potion.effect.uranium_sight,Lingering Potion of UraniumSight,ウラン視覚の残留ポーション
item.minecraft.lingering_potion.effect.vibranium_sight,Lingering Potion of VibraniumSight,ヴィブラニウム視覚の持続性ポーション
item.minecraft.lingering_potion.effect.village_sight,Lingering Potion of Village Fast Travel,村へのファストトラベルの残留するポーション
item.minecraft.lingering_potion.effect.zinc_sight,Lingering Potion of ZincSight,亜鉛視覚の持続性ポーション
item.minecraft.potion.effect.allthemodium_sight,AllthemodiumSight,アレルモディウム視覚
item.minecraft.potion.effect.aluminium_sight,AluminiumSight,アルミニウムスカイ
item.minecraft.potion.effect.bismuth_sight,BismuthSight,ビスマスサイト
item.minecraft.potion.effect.buried_treasure_sight,Buried Treasure Fast Travel,埋蔵宝高速移動
item.minecraft.potion.effect.coal_sight,CoalSight,石炭スカイ
item.minecraft.potion.effect.copper_sight,CopperSight,銅の視界
item.minecraft.potion.effect.desert_pyramid_sight,Desert Pyramid Fast Travel,砂漠ピラミッド高速移動
item.minecraft.potion.effect.diamond_sight,DiamondSight,ダイヤモンドサイト
item.minecraft.potion.effect.emerald_sight,EmeraldSight,エメラルドサイト
item.minecraft.potion.effect.endcity_sight,End City Fast Travel,エンド都市高速移動
item.minecraft.potion.effect.fortress_sight,Fortress Fast Travel,要塞高速移動
item.minecraft.potion.effect.gold_sight,GoldSight,ゴールドサイト
item.minecraft.potion.effect.igloo_sight,Igloo Fast Travel,イグルー高速移動
item.minecraft.potion.effect.iron_sight,IronSight,アイアンサイト
item.minecraft.potion.effect.jungle_pyramid_sight,Jungle Pyramid Fast Travel,ジャングルの寺院へのファストトラベル
item.minecraft.potion.effect.lapis_sight,LapisSight,ラピスサイト
item.minecraft.potion.effect.lead_sight,LeadSight,リードサイト
item.minecraft.potion.effect.long_invisibility,Potion of Invisibility,透明化のポーション
item.minecraft.potion.effect.mansion_sight,Mansion Fast Travel,森の洋館へのファストトラベル
item.minecraft.potion.effect.mineshaft_sight,Mineshaft Fast Travel,廃坑へのファストトラベル
item.minecraft.potion.effect.monument_sight,Monument Fast Travel,海底神殿へのファストトラベル
item.minecraft.potion.effect.netherite_sight,NetheriteSight,ネザーイートスカイ
item.minecraft.potion.effect.nickel_sight,NickelSight,ニッケルの視界
item.minecraft.potion.effect.ocean_ruin_sight,Ocean Ruin Fast Travel,海底遺跡高速移動
item.minecraft.potion.effect.osmium_sight,OsmiumSight,オスミウムの視界
item.minecraft.potion.effect.pillager_outpost_sight,Pillager Outpost Fast Travel,略奪者の前哨基地へのファストトラベル
item.minecraft.potion.effect.platinum_sight,PlatinumSight,プラチナビジョン
item.minecraft.potion.effect.quartz_sight,QuartzSight,クォーツの視界
item.minecraft.potion.effect.redstone_sight,RedstoneSight,レッドストーンビジョン
item.minecraft.potion.effect.shipwreck_sight,Shipwreck Fast Travel,難破船へのファストトラベル
item.minecraft.potion.effect.silver_sight,SilverSight,銀の視界
item.minecraft.potion.effect.stronghold_sight,Stronghold Fast Travel,要塞へのファストトラベル
item.minecraft.potion.effect.swamp_hut_sight,Swamp Hut Fast Travel,沼地の小屋へのファストトラベル
item.minecraft.potion.effect.tin_sight,TinSight,スズビジョン
item.minecraft.potion.effect.uranium_sight,UraniumSight,ウランサイト
item.minecraft.potion.effect.vibranium_sight,VibraniumSight,ビブラニウムスカイ
item.minecraft.potion.effect.village_sight,Village Fast Travel,村高速移動
item.minecraft.potion.effect.zinc_sight,ZincSight,ジンクサイト
item.minecraft.splash_potion.effect.allthemodium_sight,Splash Potion of AllthemodiumSight,アレトモディウム視覚のスプラッシュポーション
item.minecraft.splash_potion.effect.aluminium_sight,Splash Potion of AluminiumSight,スプラッシュポーション・アルミニウム視界
item.minecraft.splash_potion.effect.bismuth_sight,Splash Potion of BismuthSight,ビスマス視覚のスプラッシュポーション
item.minecraft.splash_potion.effect.buried_treasure_sight,Splash Potion of Buried Treasure Fast Travel,埋もれた宝へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.coal_sight,Splash Potion of CoalSight,石炭視覚スプラッシュポーション
item.minecraft.splash_potion.effect.copper_sight,Splash Potion of CopperSight,銅の視覚散弾型ポーション
item.minecraft.splash_potion.effect.crimsoniron_sight,Splash Potion of CrimsonIronSight,スプラッシュポーション・真紅鉄視界
item.minecraft.splash_potion.effect.desert_pyramid_sight,Splash Potion of Desert Pyramid Fast Travel,砂漠のピラミッドへのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.diamond_sight,Splash Potion of DiamondSight,ダイヤモンドシーズのスプラッシュポーション
item.minecraft.splash_potion.effect.emerald_sight,Splash Potion of EmeraldSight,エメラルド視界のスプラッシュポーション
item.minecraft.splash_potion.effect.endcity_sight,Splash Potion of End City Fast Travel,エンドシティへのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.fortress_sight,Splash Potion of Fortress Fast Travel,要塞へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.gold_sight,Splash Potion of GoldSight,金視覚スプラッシュポーション
item.minecraft.splash_potion.effect.igloo_sight,Splash Potion of Igloo Fast Travel,イグルーへのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.iron_sight,Splash Potion of IronSight,鉄視覚スプラッシュポーション
item.minecraft.splash_potion.effect.jungle_pyramid_sight,Splash Potion of Jungle Pyramid Fast Travel,ジャングルの寺院へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.lapis_sight,Splash Potion of LapisSight,ラピス視界の散弾ポーション
item.minecraft.splash_potion.effect.lead_sight,Splash Potion of LeadSight,鉛視覚スプラッシュポーション
item.minecraft.splash_potion.effect.long_invisibility,Splash Potion of Invisibility,透明化のスプラッシュポーション
item.minecraft.splash_potion.effect.mansion_sight,Splash Potion of Mansion Fast Travel,森の洋館へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.mineshaft_sight,Splash Potion of Mineshaft Fast Travel,廃坑へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.monument_sight,Splash Potion of Monument Fast Travel,海底神殿へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.netherite_sight,Splash Potion of NetheriteSight,ネザーイトビジョンスプラッシュポーション
item.minecraft.splash_potion.effect.nickel_sight,Splash Potion of NickelSight,ニッケルの視覚散弾型ポーション
item.minecraft.splash_potion.effect.ocean_ruin_sight,Splash Potion of Ocean Ruin Fast Travel,海底遺跡へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.osmium_sight,Splash Potion of OsmiumSight,オズミウムの視覚散弾型ポーション
item.minecraft.splash_potion.effect.pillager_outpost_sight,Splash Potion of Pillager Outpost Fast Travel,略奪者の前哨基地へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.platinum_sight,Splash Potion of PlatinumSight,プラチナビジョンのスプラッシュポーション
item.minecraft.splash_potion.effect.quartz_sight,Splash Potion of QuartzSight,クォーツの視覚散弾型ポーション
item.minecraft.splash_potion.effect.redstone_sight,Splash Potion of RedstoneSight,レッドストーンビジョンのスプラッシュポーション
item.minecraft.splash_potion.effect.shipwreck_sight,Splash Potion of Shipwreck Fast Travel,難破船へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.silver_sight,Splash Potion of SilverSight,シルバーサイトのスプラッシュポーション
item.minecraft.splash_potion.effect.stronghold_sight,Splash Potion of Stronghold Fast Travel,要塞へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.swamp_hut_sight,Splash Potion of Swamp Hut Fast Travel,沼地の小屋へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.tin_sight,Splash Potion of TinSight,スプラッシュポーション・トインサイ
item.minecraft.splash_potion.effect.unobtainium_sight,Splash Potion of UnobtainiumSight,スプラッシュポーション・アンボテニウム視界
item.minecraft.splash_potion.effect.uranium_sight,Splash Potion of UraniumSight,ウラン視界のスプラッシュポーション
item.minecraft.splash_potion.effect.vibranium_sight,Splash Potion of VibraniumSight,ビブラニウムビジョンスプラッシュポーション
item.minecraft.splash_potion.effect.village_sight,Splash Potion of Village Fast Travel,村へのファストトラベルのスプラッシュポーション
item.minecraft.splash_potion.effect.zinc_sight,Splash Potion of ZincSight,亜鉛視覚スプラッシュポーション
item.potionsmaster.activated_charcoal,Activated Charcoal,活性化炭
item.potionsmaster.allthemodium_powder,Allthemodium Powder,オールザモディウムの粉
item.potionsmaster.aluminium_powder,Aluminium Powder,アルミニウムの粉
item.potionsmaster.bezoar,Bezoar,ビゾアー
item.potionsmaster.bismuth_powder,Bismuth Powder,ビスマスの粉
item.potionsmaster.calcinatedallthemodium_powder,Calcinated Allthemodium Powder,か焼オールザモディウムの粉
item.potionsmaster.calcinatedaluminium_powder,Calcinated Aluminium Powder,か焼アルミニウムの粉
item.potionsmaster.calcinatedbismuth_powder,Calcinated Bismuth Powder,か焼ビスマスの粉
item.potionsmaster.calcinatedcoal_powder,Calcinated Coal Powder,か焼石炭の粉
item.potionsmaster.calcinatedcopper_powder,Calcinated Copper Powder,か焼銅の粉
item.potionsmaster.calcinatedcrimsoniron_powder,Calcinated Crimson Iron Powder,か焼クリムゾン鉄の粉
item.potionsmaster.calcinateddiamond_powder,Calcinated Diamond Powder,か焼ダイヤモンドの粉
item.potionsmaster.calcinatedemerald_powder,Calcinated Emerald Powder,か焼エメラルドの粉
item.potionsmaster.calcinatedgold_powder,Calcinated Gold Powder,か焼金の粉
item.potionsmaster.calcinatediron_powder,Calcinated Iron Powder,か焼鉄の粉
item.potionsmaster.calcinatedlapis_powder,Calcinated Lapis Lazuli Powder,焼成ラピスラズリ粉
item.potionsmaster.calcinatedlead_powder,Calcinated Lead Powder,焼成鉛粉
item.potionsmaster.calcinatednetherite_powder,Calcinated Netherite Powder,焼成されたネザーライト粉末
item.potionsmaster.calcinatednickel_powder,Calcinated Nickel Powder,焼成ニッケル粉
item.potionsmaster.calcinatedosmium_powder,Calcinated Osmium Powder,焼成オスミウム粉
item.potionsmaster.calcinatedplatinum_powder,Calcinated Platinum Powder,焼成白金粉
item.potionsmaster.calcinatedquartz_powder,Calcinated Quartz Powder,焼成石英粉
item.potionsmaster.calcinatedredstone_powder,Calcinated Redstone Powder,焼成レッドストーン粉
item.potionsmaster.calcinatedsilver_powder,Calcinated Silver Powder,焼成銀粉
item.potionsmaster.calcinatedtin_powder,Calcinated Tin Powder,焼成スズ粉
item.potionsmaster.calcinatedunobtainium_powder,Calcinated Unobtainium Powder,焼成ウノブテイニウム粉
item.potionsmaster.calcinateduranium_powder,Calcinated Uranium Powder,焼成ウラン粉
item.potionsmaster.calcinatedvibranium_powder,Calcinated Vibranium Powder,焼成ヴィブラニウム粉
item.potionsmaster.calcinatedzinc_powder,Calcinated Zinc Powder,焼成亜鉛粉
item.potionsmaster.charcoal_powder,Charcoal Powder,炭粉
item.potionsmaster.coal_powder,Coal Powder,石炭の粉
item.potionsmaster.copper_powder,Copper Powder,銅の粉
item.potionsmaster.crimsoniron_powder,Crimson Iron Powder,クリムゾン鉄の粉
item.potionsmaster.diamond_powder,Diamond Powder,ダイヤモンドの粉
item.potionsmaster.emerald_powder,Emerald Powder,エメラルドの粉
item.potionsmaster.ender_powder,Ender Powder,エンダー粉
item.potionsmaster.ender_powder_buried_treasure_mash,Ender Powder Mash: Buried Treasure,エンダーパウダーマッシュ: 埋もれた宝
item.potionsmaster.ender_powder_desert_pyramid_mash,Ender Powder Mash: Desert Pyramid,エンダーパウダーマッシュ: 砂漠のピラミッド
item.potionsmaster.ender_powder_endcity_mash,Ender Powder Mash: EndCity,エンダーパウダーマッシュ: エンドシティ
item.potionsmaster.ender_powder_fortress_mash,Ender Powder Mash: Fortress,エンダーパウダーマッシュ: 要塞
item.potionsmaster.ender_powder_igloo_mash,Ender Powder Mash: Igloo,エンダーパウダーマッシュ: イグルー
item.potionsmaster.ender_powder_jungle_pyramid_mash,Ender Powder Mash: Jungle Pyramid,エンダーパウダーマッシュ: ジャングルの寺院
item.potionsmaster.ender_powder_mansion_mash,Ender Powder Mash: Mansion,エンダー粉マッシュ：館
item.potionsmaster.ender_powder_mineshaft_mash,Ender Powder Mash: Mineshaft,エンダー粉マッシュ：鉱山
item.potionsmaster.ender_powder_monument_mash,Ender Powder Mash: Monument,エンダー粉マッシュ：モニュメント
item.potionsmaster.ender_powder_ocean_ruin_mash,Ender Powder Mash: Ocean Ruin,エンダー粉マッシュ：海遺跡
item.potionsmaster.ender_powder_pillager_outpost_mash,Ender Powder Mash: Pillager Outpost,エンダー粉マッシュ：ピリジャー前哨地
item.potionsmaster.ender_powder_shipwreck_mash,Ender Powder Mash: Shipwreck,エンダー粉マッシュ：難破船
item.potionsmaster.ender_powder_stronghold_mash,Ender Powder Mash: Stronghold,エンダー粉マッシュ：要塞
item.potionsmaster.ender_powder_swamp_hut_mash,Ender Powder Mash: Swamp Hut,エンダー粉マッシュ：沼小屋
item.potionsmaster.ender_powder_village_mash,Ender Powder Mash: Village,エンダー粉マッシュ：村
item.potionsmaster.gallbladder,Polar Bear Gall Bladder,ホッキョクグマの胆嚢
item.potionsmaster.gold_powder,Gold Powder,金粉
item.potionsmaster.iron_powder,Iron Powder,鉄の粉
item.potionsmaster.lapis_powder,Lapis Lazuli Powder,ラピスラズリの粉
item.potionsmaster.lead_powder,Lead Powder,鉛粉
item.potionsmaster.netherite_powder,Netherite Powder,ネザーアイアンパウダー
item.potionsmaster.nickel_powder,Nickel Powder,ニッケル粉
item.potionsmaster.osmium_powder,Osmium Powder,オスミウム粉
item.potionsmaster.pestle,Pestle,ペストル
item.potionsmaster.platinum_powder,Platinum Powder,プラチナ粉末
item.potionsmaster.quartz_powder,Quartz Powder,クォーツパウダー
item.potionsmaster.red_feather,Red Feather,赤い翼
item.potionsmaster.redstone_powder,Redstone Powder,レッドストーン粉
item.potionsmaster.silver_powder,Silver Powder,銀粉
item.potionsmaster.tin_powder,Tin Powder,スズの粉
item.potionsmaster.unobtainium_powder,Unobtainium Powder,ウノブテイニウム粉
item.potionsmaster.uranium_powder,Uranium Powder,ウランパウダー
item.potionsmaster.vibranium_powder,Vibranium Powder,ヴィブラニウム粉
item.potionsmaster.zinc_powder,Zinc Powder,亜鉛粉
itemGroup.potionsmaster,Potions Master,ポーションズマスター
potionsmaster.tile_mortar,Mortar,乳鉢
effect.potionsmaster.crimsonironpotioneffect,CrimsonIronSight,
effect.potionsmaster.unobtainiumpotioneffect,UnobtainiumSight,
item.minecraft.potion.effect.crimsoniron_sight,CrimsonIronSight,
item.minecraft.potion.effect.unobtainium_sight,UnobtainiumSight,
