key,source_text,target_text
item.simplefarming.borscht,Borscht,ボルシチ
item.simplefarming.broccoli,Broccoli,ブロッコリー
item.simplefarming.broccoli_cheese_soup,Broccoli Cheese Soup,ブロッコリーとチーズのスープ
item.simplefarming.broccoli_seeds,Broccoli Seeds,ブロッコリーの種
item.simplefarming.cactus_fruit,Cactus Fruit,ウチワサボテンの実
item.simplefarming.caesar_salad,Caesar Salad,シーザーサラダ
item.simplefarming.candy,Candy,キャンディ
item.simplefarming.candy_cane,Candy Cane,キャンディケイン
item.simplefarming.cantaloupe,Cantaloupe,マスクメロン
item.simplefarming.cantaloupe_seeds,Cantaloupe Seeds,マスクメロンの種
item.simplefarming.carrot_seeds,Carrot Seeds,ニンニクの種
item.simplefarming.carrot_soup,Carrot Soup,ニンジンスープ
item.simplefarming.cassava,Cassava,キャッサバ
item.simplefarming.cassava_cake,Cassava Cake,キャッサバケーキ
item.simplefarming.cassava_seeds,Cassava Seeds,キャッサバの種
item.simplefarming.cauim,Cauim,カウイム
item.simplefarming.cheese_slice,Cheese Slice,スライスチーズ
item.simplefarming.cheeseburger,Cheeseburger,チーズバーガー
item.simplefarming.cherries,Cherries,さくらんぼ
item.simplefarming.cherry_pie,Cherry Pie,サクランボのパイ
item.simplefarming.chicken_curry,Chicken Curry,鶏カレー
item.simplefarming.chicken_noodle_soup,Chicken Noodle Soup,鶏ヌードルスープ
item.simplefarming.chicken_parmesan,Chicken Parmesan,鶏パルメザン
item.simplefarming.chicory_gratin,Chicory Gratin,チコリのグラタン
item.simplefarming.chicory_root,Chicory Root,チコリの根
item.simplefarming.chili,Chili,チリコンカーン
item.simplefarming.chocolate,Chocolate,チョコレート
item.simplefarming.cider,Cider,シードル
item.simplefarming.cooked_bacon,Cooked Bacon,加熱されたベーコン
item.simplefarming.cooked_chicken_wings,Cooked Chicken Wings,鶏ウィング
item.simplefarming.cooked_egg,Cooked Egg,茹でた卵
item.simplefarming.cooked_horse_meat,Cooked Horse Meat,焼き馬肉
item.simplefarming.cooked_sausage,Cooked Sausage,ソーセージ
item.simplefarming.corn,Corn,トウモロコシ
item.simplefarming.corn_salad,Corn Salad,コーンサラダ
item.simplefarming.corn_seeds,Corn Seeds,トウモロコシの種
item.simplefarming.cornbread,Cornbread,コーンブレッド
item.simplefarming.cotton,Cotton,綿
item.simplefarming.cotton_seeds,Cotton Seeds,綿の種
item.simplefarming.cucumber,Cucumber,キュウリ
item.simplefarming.cucumber_seeds,Cucumber Seeds,キュウリの種
item.simplefarming.cucumber_soup,Cucumber Soup,キュウリのポタージュ
item.simplefarming.cumin_seeds,Cumin Seeds,クミンの種
item.simplefarming.curry_powder,Curry Powder,カレー粉
item.simplefarming.egg_sandwich,Egg Sandwich,卵サンド
item.simplefarming.eggplant,Eggplant,ナス
item.simplefarming.eggplant_parmesan,Eggplant Parmesan,パルミジャーナ
item.simplefarming.eggplant_seeds,Eggplant Seeds,ナスの種
item.simplefarming.fish_and_chips,Fish and Chips,フィッシュアンドチップス
item.simplefarming.fish_fillet,Fish Fillet,フィッシュフィレ
item.simplefarming.fish_sandwich,Fish Sandwich,フィッシュバーガー
item.simplefarming.fried_calamari,Fried Calamari,イカフライ
item.simplefarming.fried_rice,Fried Rice,炒飯
item.simplefarming.fruit_salad,Fruit Salad,フルーツサラダ
item.simplefarming.ginger,Ginger,ショウガ
item.simplefarming.ginger_seeds,Ginger Seeds,ショウガの種
item.simplefarming.golden_habanero,Golden Habanero,金のハバネロ
item.simplefarming.grape_seeds,Grape Seeds,ブドウの種
item.simplefarming.grapes,Grapes,ブドウ
item.simplefarming.habanero,Habanero,ハバネロ
item.simplefarming.hamburger,Hamburger,ハンバーガー
item.simplefarming.honeydew,Honeydew,ハニーデュー
item.simplefarming.honeydew_seeds,Honeydew Seeds,ハネドゥーメロンの種
item.simplefarming.hotdog,Hotdog,ホットドッグ
item.simplefarming.ice_cream_sundae,Ice Cream Sundae,アイスクリームサンデー
item.simplefarming.italian_beef,Italian Beef,イタリアンビーフ
item.simplefarming.jaffa_cake,Jaffa Cake,ジャファケーキ
item.simplefarming.jam,Jam,ジャム
item.simplefarming.kenaf_fiber,Kenaf Fiber,ケナフ繊維
item.simplefarming.kenaf_seeds,Kenaf Seeds,ケナフの種
item.simplefarming.lasagna,Lasagna,ラザニア
item.simplefarming.lettuce,Lettuce,レタス
item.simplefarming.lettuce_seeds,Lettuce Seeds,レタスの種
item.simplefarming.mac_and_cheese,Mac and Cheese,マカロニ・アンド・チーズ
item.simplefarming.mango,Mango,マンゴー
item.simplefarming.marshmallow,Marshmallow,マシュマロ
item.simplefarming.marshmallow_root,Marshmallow Root,マシュマロの根
item.simplefarming.mead,Mead,ミード
item.simplefarming.mushroom_barley,Mushroom Barley,キノコと大麦のスープ
item.simplefarming.music_disc_nourish,Music Disc,レコード
item.simplefarming.music_disc_nourish.desc,Bearfan - Nourish,ベアファン - 栄養
item.simplefarming.mutton_curry,Mutton Curry,マトンカレー
item.simplefarming.noodles,Noodles,麺
item.simplefarming.oat,Oat,オート麦
item.simplefarming.oat_bread,Oat Bread,オートパン
item.simplefarming.oat_seeds,Oat Seeds,オート麦の種
item.simplefarming.oatmeal,Oatmeal,オートミール
item.simplefarming.olive_oil,Olive Oil,オリーブオイル
item.simplefarming.olive_tomato_salad,Olive Tomato Salad,オリーブとトマトのサラダ
item.simplefarming.olives,Olives,オリーブ
item.simplefarming.onion,Onion,タマネギ
item.simplefarming.onion_seeds,Onion Seeds,タマネギの種
item.simplefarming.onion_soup,Onion Soup,オニオンスープ
item.simplefarming.orange,Orange,橙
item.simplefarming.pad_thai,Pad Thai,パッタイ
item.simplefarming.pancakes,Pancakes,パンケーキ
item.simplefarming.pasta,Pasta,パスタ
item.simplefarming.pbj,PB&J,ピーナッツバターとジャムのサンドイッチ
item.simplefarming.pea_pod,Pea Pod,えんどう豆
item.simplefarming.pea_seeds,Pea Seeds,えんどう豆の種
item.simplefarming.pea_soup,Pea Soup,エンドウ豆のスープ
item.simplefarming.peanut,Peanut,ピーナッツ
item.simplefarming.peanut_butter_cookie,Peanut Butter Cookie,ピーナッツバタークッキー
item.simplefarming.peanut_butter_pie,Peanut Butter Pie,ピーナッツバターパイ
item.simplefarming.peanut_seeds,Peanut Seeds,ピーナッツの種
item.simplefarming.pear,Pear,ナシ
item.simplefarming.pear_pie,Pear Pie,ナシパイ
item.simplefarming.pepper,Pepper,ピーマン
item.simplefarming.pepper_seeds,Pepper Seeds,ピーマンの種
item.simplefarming.pickle,Pickle,ピクルス
item.simplefarming.pickled_beetroot,Pickled Beetroot,ビートルートのピクルス
item.simplefarming.pizza,Pizza,ピザ
item.simplefarming.plum,Plum,プラム
item.simplefarming.plum_pie,Plum Pie,プラムパイ
item.simplefarming.popcorn,Popcorn,ポップコーン
item.simplefarming.pork_curry,Pork Curry,ポークカレー
item.simplefarming.potato_knish,Potato Knish,ポテトクニッシュ
item.simplefarming.potato_seeds,Potato Seeds,ジャガイモの種
item.simplefarming.pulled_pork_sandwich,Pulled Pork Sandwich,プルドポークサンドイッチ
item.simplefarming.pumpkin_soup,Pumpkin Soup,カボチャスープ
item.simplefarming.quinoa_salad,Quinoa Salad,キノアサラダ
item.simplefarming.quinoa_seeds,Quinoa Seeds,キノアの種
item.simplefarming.radish,Radish,ハツカダイコン
item.simplefarming.radish_seeds,Radish Seeds,ハツカダイコンの種
item.simplefarming.radish_soup,Radish Soup,ラディッシュスープ
item.simplefarming.raisins,Raisins,レーズン
item.simplefarming.raspberries,Raspberries,ラズベリー
item.simplefarming.raspberry_pie,Raspberry Pie,ラズベリーパイ
item.simplefarming.raw_bacon,Raw Bacon,生バター
item.simplefarming.raw_calamari,Raw Calamari,生のイカ
item.simplefarming.raw_chicken_wings,Raw Chicken Wings,生鶏ウィング
item.simplefarming.raw_horse_meat,Raw Horse Meat,生の馬肉
item.simplefarming.raw_sausage,Raw Sausage,生ソーセージ
item.simplefarming.rice,Rice,米
item.simplefarming.rice_bowl,Rice Bowl,ご飯
item.simplefarming.rice_bread,Rice Bread,米粉パン
item.simplefarming.rice_seeds,Rice Seeds,米の種
item.simplefarming.rye,Rye,ライ麦
item.simplefarming.rye_bread,Rye Bread,ライ麦パン
item.simplefarming.rye_seeds,Rye Seeds,ライ麦の種
item.simplefarming.sake,Sake,日本酒
item.simplefarming.salad,Salad,サラダ
item.simplefarming.sandwich,Sandwich,サンドイッチ
item.simplefarming.sausage_barley_soup,Sausage Barley Soup,ソーセージと大麦のスープ
item.simplefarming.sorghum,Sorghum,ソルガム
item.simplefarming.sorghum_bread,Sorghum Bread,ソルガムブレッド
item.simplefarming.sorghum_porridge,Sorghum Porridge,ソルガム粥
item.simplefarming.sorghum_seeds,Sorghum Seeds,ソルガムの種
item.simplefarming.soybean,Soybean,大豆
item.simplefarming.soybean_seeds,Soybean Seeds,大豆の種
item.simplefarming.spaghetti,Spaghetti,スパゲッティ
item.simplefarming.spinach,Spinach,ホウレンソウ
item.simplefarming.spinach_mushroom_quiche,Spinach Mushroom Quiche,ホウレンソウとキノコのキッシュ
item.simplefarming.spinach_quinoa_quiche,Spinach Quinoa Quiche,ホウレンソウとキノアのキッシュ
item.simplefarming.spinach_seeds,Spinach Seeds,ホウレンソウの種
item.simplefarming.sprinkles,Sprinkles,チョコスプレー
item.simplefarming.squash,Squash,瓜
item.simplefarming.squash_casserole,Squash Casserole,瓜のキャセロール
item.simplefarming.squash_seeds,Squash Seeds,カボチャの種
item.simplefarming.squash_soup,Squash Soup,カボチャスープ
item.simplefarming.squid_ink_pasta,Squid Ink Pasta,イカ墨パスタ
item.simplefarming.strawberries,Strawberries,イチゴ
item.simplefarming.strawberry_pie,Strawberry Pie,イチゴパイ
item.simplefarming.stuffed_corn_zucchini,Stuffed Corn Zucchini,ズッキーニのコーン詰め
item.simplefarming.sunflower_seeds,Sunflower Seeds,ヒマワリの種 (食用)
item.simplefarming.sushi,Sushi,寿司
item.simplefarming.sweet_potato,Sweet Potato,サツマイモ
item.simplefarming.sweet_potato_quinoa_cakes,Sweet Potato Quinoa Cake,サツマイモとキノアのケーキ
item.simplefarming.sweet_potato_seeds,Sweet Potato Seeds,サツマイモの種
item.simplefarming.tiswin,Tiswin,ティスウィン
item.simplefarming.tofu,Tofu,豆腐
item.simplefarming.tofu_scramble,Tofu Scramble,豆腐チャンプルー
item.simplefarming.tomato,Tomato,トマト
item.simplefarming.tomato_seeds,Tomato Seeds,トマトの種
item.simplefarming.tomato_soup,Tomato Soup,トマトスープ
item.simplefarming.trail_mix,Trail Mix,トレイルミックス
item.simplefarming.turnip,Turnip,カブ
item.simplefarming.turnip_beetroot_gratin,Turnip Beetroot Gratin,カブとビートルートのグラタン
item.simplefarming.turnip_seeds,Turnip Seeds,カブの種
item.simplefarming.vegetable_curry,Vegetable Curry,野菜カレー
item.simplefarming.vegetable_medley,Vegetable Medley,野菜炒め
item.simplefarming.veggie_burger,Veggie Burger,野菜バーガー
item.simplefarming.vinegar,Vinegar,酢
item.simplefarming.vodka,Vodka,ウォッカ
item.simplefarming.whiskey,Whiskey,ウィスキー
item.simplefarming.wine,Wine,ワイン
item.simplefarming.yam,Yam,ヤムイモ
item.simplefarming.yam_seeds,Yam Seeds,ヤムイモの種
item.simplefarming.zucchini,Zucchini,ズッキーニ
item.simplefarming.zucchini_bread,Zucchini Bread,ズッキーニブレッド
item.simplefarming.zucchini_seeds,Zucchini Seeds,ズッキーニの種
itemGroup.simplefarming,Simple Farming,シンプル農業
