key,source_text,target_text
item.projectred-transmission.orange_insulated_wire,Orange Insulated Wire,オレンジの絶縁ワイヤー
item.projectred-transmission.pink_bundled_wire,Pink Bundled Cable,ピンクのバンドルケーブル
item.projectred-transmission.pink_framed_bundled_wire,Pink Framed Bundled Cable,ピンクのフレーム付き束縄ケーブル
item.projectred-transmission.pink_framed_insulated_wire,Pink Framed Insulated Wire,ピンクフレーム付き絶縁ワイヤー
item.projectred-transmission.pink_insulated_wire,Pink Insulated Wire,ピンクの絶縁ワイヤー
item.projectred-transmission.purple_bundled_wire,Purple Bundled Cable,パープルバンドルケーブル
item.projectred-transmission.purple_framed_bundled_wire,Purple Framed Bundled Cable,紫フレーム付きバンドルケーブル
item.projectred-transmission.purple_framed_insulated_wire,Purple Framed Insulated Wire,紫フレームの絶縁ワイヤー
item.projectred-transmission.purple_insulated_wire,Purple Insulated Wire,パープルの絶縁ワイヤー
item.projectred-transmission.red_alloy_wire,Red Alloy Wire,赤合金ワイヤー
item.projectred-transmission.red_bundled_wire,Red Bundled Cable,赤い束縛ケーブル
item.projectred-transmission.red_framed_bundled_wire,Red Framed Bundled Cable,レッドフレームの束縄ケーブル
item.projectred-transmission.red_framed_insulated_wire,Red Framed Insulated Wire,赤いフレーム付き絶縁ワイヤー
item.projectred-transmission.red_insulated_wire,Red Insulated Wire,赤色絶縁ワイヤ
item.projectred-transmission.white_bundled_wire,White Bundled Cable,白の束縛ケーブル
item.projectred-transmission.white_framed_bundled_wire,White Framed Bundled Cable,白フレーム付きバンドルケーブル
item.projectred-transmission.white_framed_insulated_wire,White Framed Insulated Wire,白フレーム付き絶縁ワイヤ
item.projectred-transmission.white_insulated_wire,White Insulated Wire,ホワイト絶縁ワイヤ
item.projectred-transmission.yellow_bundled_wire,Yellow Bundled Cable,イエローバンドルケーブル
item.projectred-transmission.yellow_framed_bundled_wire,Yellow Framed Bundled Cable,黄色フレーム付きバンドルケーブル
item.projectred-transmission.yellow_framed_insulated_wire,Yellow Framed Insulated Wire,黄色フレームの絶縁ワイヤー
item.projectred-transmission.yellow_insulated_wire,Yellow Insulated Wire,イエローの絶縁ワイヤー
itemGroup.projectred-transmission,Project Red: Transmission,プロジェクトレッド：伝送
