key,source_text,target_text
block.mekanismscience.nitric_acid,Liquid Nitric Acid,液体硝酸
block.mekanismscience.nitric_oxide,Liquid Nitric Oxide,液体一酸化窒素
block.mekanismscience.nitrogen,Liquid Nitrogen,液体窒素
block.mekanismscience.nitrogen_dioxide,Liquid Nitrogen Dioxide,液体二酸化窒素
block.mekanismscience.orange_high_quality_concrete,Orange High-Quality Concrete,橙色の高品質コンクリート
block.mekanismscience.orange_high_quality_concrete_slab,Orange High-Quality Concrete Slab,橙色の高品質コンクリートのハーフブロック
block.mekanismscience.orange_high_quality_concrete_stairs,Orange High-Quality Concrete Stairs,橙色の高品質コンクリートの階段
block.mekanismscience.organic_liquid_extractor,Organic Liquid Extractor,有機液体抽出機
block.mekanismscience.pink_high_quality_concrete,Pink High-Quality Concrete,桃色の高品質コンクリート
block.mekanismscience.pink_high_quality_concrete_slab,Pink High-Quality Concrete Slab,桃色の高品質コンクリートのハーフブロック
block.mekanismscience.pink_high_quality_concrete_stairs,Pink High-Quality Concrete Stairs,桃色の高品質コンクリートの階段
block.mekanismscience.potassium_chloride,Liquid Potassium Chloride,液体塩化カリウム
block.mekanismscience.potassium_hydroxide,Liquid Potassium Hydroxide,液体水酸化カリウム
block.mekanismscience.potassium_iodide,Liquid Potassium Iodide ,液体ヨウ化カリウム
block.mekanismscience.purple_high_quality_concrete,Purple High-Quality Concrete,紫の高品質コンクリート
block.mekanismscience.purple_high_quality_concrete_slab,Purple High-Quality Concrete Slab,紫の高品質コンクリートのハーフブロック
block.mekanismscience.purple_high_quality_concrete_stairs,Purple High-Quality Concrete Stairs,紫の高品質コンクリートの階段
block.mekanismscience.radiation_irradiator,Radiation Irradiator,放射線照射機
block.mekanismscience.radiation_shielding_concrete,Radiation Shielding Concrete,放射線遮蔽コンクリート
block.mekanismscience.red_high_quality_concrete,Red High-Quality Concrete,赤い高品質コンクリート
block.mekanismscience.red_high_quality_concrete_slab,Red High-Quality Concrete Slab,赤い高品質コンクリートのハーフブロック
block.mekanismscience.red_high_quality_concrete_stairs,Red High-Quality Concrete Stairs,赤い高品質コンクリートの階段
block.mekanismscience.seawater,Seawater,海水
block.mekanismscience.seawater_pump,Seawater Pump,海水汲上ポンプ
block.mekanismscience.strontium,Liquid Strontium,液体ストロンチウム
block.mekanismscience.superheated_helium,Liquid Superheated Helium,液体過熱したヘリウム
block.mekanismscience.white_high_quality_concrete,White High-Quality Concrete,白い高品質コンクリート
block.mekanismscience.white_high_quality_concrete_slab,White High-Quality Concrete Slab,白い高品質コンクリートのハーフブロック
block.mekanismscience.white_high_quality_concrete_stairs,White High-Quality Concrete Stairs,白い高品質コンクリートの階段
block.mekanismscience.xenon,Liquid Xenon,液体キセノン
block.mekanismscience.yellow_high_quality_concrete,Yellow High-Quality Concrete,黄の高品質コンクリート
block.mekanismscience.yellow_high_quality_concrete_slab,Yellow High-Quality Concrete Slab,黄の高品質コンクリートのハーフブロック
block.mekanismscience.yellow_high_quality_concrete_stairs,Yellow High-Quality Concrete Stairs,黄の高品質コンクリートの階段
block.mekanismscience.yttrium,Liquid Yttrium,液体イットリウム
constants.mekanismscience.mod_name,Mekanism: Science,Mekanism: 科学
container.mekanismscience.adsorption_separator,Adsorption Separator,吸着分離機
container.mekanismscience.adsorption_type_seawater_metal_extractor,Adsorption Type Seawater Metal Extractor,吸着タイプ 海水金属抽出器
container.mekanismscience.air_compressor,Air Compressor,空気圧縮機
container.mekanismscience.organic_liquid_extractor,Organic Liquid Extractor,有機液体抽出機
container.mekanismscience.radiation_irradiator,Radiation Irradiator,放射線照射機
container.mekanismscience.seawater_pump,Seawater Pump,海水汲上ポンプ
description.mekanismscience.adsorption_separator,This machine is capable of extracting only specific substances using adsorbents.,吸着剤を用いて特定の物質だけを抽出することができます。
description.mekanismscience.air_compressor,This machine can suck in ambient air and compress it into a gaseous state.,周囲の空気を吸い込み、圧縮してガス状にすることができます。
description.mekanismscience.organic_liquid_extractor,A machine to extract organic liquids from mobs.,モブから有機液体を取り出す機械です。
description.mekanismscience.radiation_irradiator,This machine can irradiate radiation efficiently.,粒子を加速させ、放射線を効率よく照射できる機械です。
description.mekanismscience.seawater_pump,This pump can be used to extract seawater in the ocean biome.,このポンプを使うことで海バイオームの水を海水として吸い上げることができます。
effect.mekanismscience.good_sleep,Good Sleep,快眠
effect.mekanismscience.radiation_resistance,Radiation Resistance,放射線耐性
effect.mekanismscience.sensory_paralysis,Sensory Paralysis,感覚麻痺
gas.mekanismscience.americium,Americium,アメリシウム
gas.mekanismscience.ammonia,Ammonia,アンモニア
gas.mekanismscience.ammonium_nitrate,Ammonium Nitrate,硝酸アンモニウム
gas.mekanismscience.aqua_regia,Aqua Regia,王水
gas.mekanismscience.beryllium,Beryllium,ベリリウム
gas.mekanismscience.bromine,Bromine,臭素
gas.mekanismscience.californium,Californium,カリホルニウム
gas.mekanismscience.compressed_air,Compressed Air,圧縮空気
gas.mekanismscience.concentrated_seawater,Gaseous Concentrated Seawater,ガス状の濃縮海水
gas.mekanismscience.curium,Curium,キュリウム
gas.mekanismscience.dissolved_spent_nuclear_waste,Dissolved Spent Nuclear Waste,溶解した使用済み核廃棄物
gas.mekanismscience.helium,Helium,ヘリウム
gas.mekanismscience.iodine,Iodine,ヨウ素
gas.mekanismscience.lactose,Lactose,乳糖
gas.mekanismscience.methanol,Methanol,メタノール
gas.mekanismscience.methylamine,Methylamine,メチルアミン
gas.mekanismscience.methylammonium_lead_iodide,Methylammonium Lead Iodide,ヨウ化鉛メチルアンモニウム
gas.mekanismscience.netherite_acid,Netherite Acid,ネザライト酸
gas.mekanismscience.nitric_acid,Nitric Acid,硝酸
gas.mekanismscience.nitric_oxide,Nitric Oxide,一酸化窒素
gas.mekanismscience.nitrogen,Nitrogen,窒素
gas.mekanismscience.nitrogen_dioxide,Nitrogen Dioxide,二酸化窒素
gas.mekanismscience.potassium_chloride,Potassium Chloride,塩化カリウム
gas.mekanismscience.potassium_hydroxide,Potassium Hydroxide,水酸化カリウム
gas.mekanismscience.potassium_iodide,Potassium Iodide,ヨウ化カリウム
gas.mekanismscience.seawater,Gaseous Seawater,ガス状の海水
gas.mekanismscience.strontium,Strontium,ストロンチウム
gas.mekanismscience.superheated_helium,Superheated Helium,過熱したヘリウム
gas.mekanismscience.xenon,Xenon,キセノン
gas.mekanismscience.yttrium,Yttrium,イットリウム
item.mekanismscience.ammonia_bucket,Liquid Ammonia Bucket,液体アンモニア入りバケツ
item.mekanismscience.ammonium_nitrate_bucket,Liquid Ammonium Nitrate Bucket,液体硝酸アンモニウム入りバケツ
item.mekanismscience.aqua_regia_bucket,Liquid Aqua Regia Bucket,液体王水入りバケツ
item.mekanismscience.beryllium_bucket,Liquid Beryllium Bucket,液体ベリリウム入りバケツ
item.mekanismscience.bromine_bucket,Liquid Bromine Bucket,液体臭素入りバケツ
item.mekanismscience.clump_high_quality_concrete,High-Quality Concrete Clump,高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_aqua,Aqua High-Quality Concrete Clump,水色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_black,Black High-Quality Concrete Clump,黒い高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_blue,Blue High-Quality Concrete Clump,青い高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_brown,Brown High-Quality Concrete Clump,茶色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_cyan,Cyan High-Quality Concrete Clump,青緑の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_dark_red,Dark Red High-Quality Concrete Clump,紅色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_gray,Gray High-Quality Concrete Clump,灰色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_green,Green High-Quality Concrete Clump,緑の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_light_blue,Light Blue High-Quality Concrete Clump,空色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_light_gray,Light Gray High-Quality Concrete Clump,薄灰色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_lime,Lime High-Quality Concrete Clump,黄緑の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_magenta,Magenta High-Quality Concrete Clump,赤紫の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_orange,Orange High-Quality Concrete Clump,橙色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_pink,Pink High-Quality Concrete Clump,桃色の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_purple,Purple High-Quality Concrete Clump,紫の高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_red,Red High-Quality Concrete Clump,赤い高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_white,White High-Quality Concrete Clump,白い高品質コンクリートの塊
item.mekanismscience.clump_high_quality_concrete_yellow,Yellow High-Quality Concrete Clump,黄の高品質コンクリートの塊
item.mekanismscience.compressed_air_bucket,Liquid Compressed Air Bucket,液体圧縮空気入りバケツ
item.mekanismscience.dust_calcium_oxide,Calcium Oxide Dust,酸化カルシウムの粉
item.mekanismscience.dust_yttrium,Yttrium Dust,ユトトリウム粉
item.mekanismscience.helium_bucket,Liquid Helium Bucket,液体ヘリウム入りバケツ
item.mekanismscience.high_performance_adsorbent,High Performance Absorbent,高性能吸着剤
item.mekanismscience.high_performance_adsorbent_beryllium,Beryllium High Performance Absorbent,ベリリウム用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_copper,Copper High Performance Absorbent,銅用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_gold,Gold High Performance Absorbent,金用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_iron,Iron High Performance Absorbent,鉄用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_lead,Lead High Performance Absorbent,鉛用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_osmium,Osmium High Performance Absorbent,オスミウム用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_tin,Tin High Performance Absorbent,スズ用高性能吸着剤
item.mekanismscience.high_performance_adsorbent_uranium,Uranium High Performance Absorbent,ウラン用高性能吸着剤
item.mekanismscience.ingot_refined_californium,Refined Californium Ingot,精製カリホルニウムインゴット
item.mekanismscience.iodine_bucket,Liquid Iodine Bucket,液体ヨウ素入りバケツ
item.mekanismscience.netherite_acid_bucket,Liquid Netherite Acid Bucket,液体ネザライト酸入りバケツ
item.mekanismscience.nitric_acid_bucket,Liquid Nitric Acid,液体硝酸
item.mekanismscience.nitric_oxide_bucket,Liquid Nitric Oxide Bucket,液体一酸化窒素入りバケツ
item.mekanismscience.nitrogen_bucket,Liquid Nitrogen Bucket,液体窒素入りバケツ
item.mekanismscience.nitrogen_dioxide_bucket,Liquid Nitrogen Dioxide Bucket,液体二酸化窒素入りバケツ
item.mekanismscience.pellet_neutron_source,Neutron Source Pellet,中性子源ペレット
item.mekanismscience.potassium_chloride_bucket,Liquid Potassium Chloride Bucket,液体塩化カリウム入りバケツ
item.mekanismscience.potassium_hydroxide_bucket,Liquid Potassium Hydroxide Bucket,液体水酸化カリウム入りバケツ
item.mekanismscience.potassium_iodide_bucket,Liquid Potassium Iodide Bucket,液体ヨウ化カリウム入りバケツ
item.mekanismscience.powder_high_quality_concrete,High-Quality Concrete Powder,高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_aqua,Aqua High-Quality Concrete Powder,水色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_black,Black High-Quality Concrete Powder,黒い高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_blue,Blue High-Quality Concrete Powder,青い高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_brown,Brown High-Quality Concrete Powder,茶色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_cyan,Cyan High-Quality Concrete Powder,青緑の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_dark_red,Dark Red High-Quality Concrete Powder,紅色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_gray,Gray High-Quality Concrete Powder,灰色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_green,Green High-Quality Concrete Powder,緑の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_light_blue,Light Blue High-Quality Concrete Powder,空色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_light_gray,Light Gray High-Quality Concrete Powder,薄灰色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_lime,Lime High-Quality Concrete Powder,黄緑の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_magenta,Magenta High-Quality Concrete Powder,赤紫の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_orange,Orange High-Quality Concrete Powder,橙色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_pink,Pink High-Quality Concrete Powder,桃色の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_purple,Purple High-Quality Concrete Powder,紫の高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_red,Red High-Quality Concrete Powder,赤い高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_white,White High-Quality Concrete Powder,白い高品質コンクリートの粉
item.mekanismscience.powder_high_quality_concrete_yellow,Yellow High-Quality Concrete Powder,黄の高品質コンクリートの粉
item.mekanismscience.seawater_bucket,Seawater Bucket,海水入りバケツ
item.mekanismscience.strontium_bucket,Liquid Strontium Bucket,液体ストロンチウム入りバケツ
item.mekanismscience.superheated_helium_bucket,Liquid Superheated Helium Bucket,液体過熱したヘリウム入りバケツ
item.mekanismscience.syringe,Syringe,シリンジ
item.mekanismscience.syringe_anesthetic,Anesthetic Syringe,全身麻酔薬入り注射器
item.mekanismscience.syringe_flame_retardant,Flame Retardant Syringe,難燃剤入り注射器
item.mekanismscience.syringe_levitation,Levitation Syringe,浮遊剤入り注射器
item.mekanismscience.tablet_iodine,Iodine Tablet,ヨウ素剤
item.mekanismscience.tablet_poison,Poison Tablet,毒素剤
item.mekanismscience.tablet_sleep_inducing,Sleep Inducing Tablet,睡眠導入剤
item.mekanismscience.unstable_californium_mixture,Unstable Californium Mixture,不安定なカリホルニウム混合物
item.mekanismscience.xenon_bucket,Liquid Xenon Bucket,液体キセノン入りバケツ
item.mekanismscience.yttrium_bucket,Liquid Yttrium Bucket,液体イットリウム入りバケツ
sound_event.mekanismscience.tile.machine.air_compressor,Spin Air Compressor Blades,空気圧縮機の羽が回転する
