key,source_text,target_text
block.moreconcrete.light_blue_concrete_slab,Light Blue Concrete Slab,空色コンクリートハーフブロック
block.moreconcrete.light_blue_concrete_stairs,Light Blue Concrete Stairs,空色コンクリート階段
block.moreconcrete.light_blue_concrete_wall,Light Blue Concrete Wall,空色のコンクリートの壁
block.moreconcrete.light_gray_concrete_button,Light Gray Concrete Button,薄い灰色のコンクリートボタン
block.moreconcrete.light_gray_concrete_fence,Light Gray Concrete Fence,薄い灰色のコンクリートフェンス
block.moreconcrete.light_gray_concrete_fence_gate,Light Gray Concrete Fence Gate,薄い灰色のコンクリートフェンスゲート
block.moreconcrete.light_gray_concrete_lever,Light Gray Concrete Lever,薄い灰色のコンクリートレバー
block.moreconcrete.light_gray_concrete_pressure_plate,Light Gray Concrete Pressure Plate,薄い灰色のコンクリート感圧板
block.moreconcrete.light_gray_concrete_slab,Light Gray Concrete Slab,薄灰色のコンクリートハーフブロック
block.moreconcrete.light_gray_concrete_stairs,Light Gray Concrete Stairs,薄灰色コンクリート階段
block.moreconcrete.light_gray_concrete_wall,Light Gray Concrete Wall,薄い灰色のコンクリートの壁
block.moreconcrete.lime_concrete_button,Lime Concrete Button,黄緑のコンクリートボタン
block.moreconcrete.lime_concrete_fence,Lime Concrete Fence,黄緑のコンクリートフェンス
block.moreconcrete.lime_concrete_fence_gate,Lime Concrete Fence Gate,黄緑のコンクリートフェンスゲート
block.moreconcrete.lime_concrete_lever,Lime Concrete Lever,黄緑のコンクリートレバー
block.moreconcrete.lime_concrete_pressure_plate,Lime Concrete Pressure Plate,黄緑のコンクリート感圧板
block.moreconcrete.lime_concrete_slab,Lime Concrete Slab,黄緑のコンクリートハーフブロック
block.moreconcrete.lime_concrete_stairs,Lime Concrete Stairs,黄緑のコンクリート階段
block.moreconcrete.lime_concrete_wall,Lime Concrete Wall,黄緑のコンクリートの壁
block.moreconcrete.magenta_concrete_button,Magenta Concrete Button,赤紫のコンクリートボタン
block.moreconcrete.magenta_concrete_fence,Magenta Concrete Fence,赤紫のコンクリートフェンス
block.moreconcrete.magenta_concrete_fence_gate,Magenta Concrete Fence Gate,赤紫のコンクリートフェンスゲート
block.moreconcrete.magenta_concrete_lever,Magenta Concrete Lever,赤紫のコンクリートレバー
block.moreconcrete.magenta_concrete_pressure_plate,Magenta Concrete Pressure Plate,赤紫のコンクリート感圧板
block.moreconcrete.magenta_concrete_slab,Magenta Concrete Slab,赤紫のコンクリートハーフブロック
block.moreconcrete.magenta_concrete_stairs,Magenta Concrete Stairs,赤紫コンクリート階段
block.moreconcrete.magenta_concrete_wall,Magenta Concrete Wall,赤紫のコンクリートの壁
block.moreconcrete.orange_concrete_button,Orange Concrete Button,橙のコンクリートボタン
block.moreconcrete.orange_concrete_fence,Orange Concrete Fence,橙のコンクリートフェンス
block.moreconcrete.orange_concrete_fence_gate,Orange Concrete Fence Gate,橙のコンクリートフェンスゲート
block.moreconcrete.orange_concrete_lever,Orange Concrete Lever,橙のコンクリートレバー
block.moreconcrete.orange_concrete_pressure_plate,Orange Concrete Pressure Plate,橙のコンクリート感圧板
block.moreconcrete.orange_concrete_slab,Orange Concrete Slab,橙のコンクリートのハーフブロック
block.moreconcrete.orange_concrete_stairs,Orange Concrete Stairs,橙のコンクリート階段
block.moreconcrete.orange_concrete_wall,Orange Concrete Wall,橙のコンクリートの壁
block.moreconcrete.pink_concrete_button,Pink Concrete Button,桃色のコンクリートボタン
block.moreconcrete.pink_concrete_fence,Pink Concrete Fence,桃色のコンクリートフェンス
block.moreconcrete.pink_concrete_fence_gate,Pink Concrete Fence Gate,桃色のコンクリートフェンスゲート
block.moreconcrete.pink_concrete_lever,Pink Concrete Lever,桃色のコンクリートレバー
block.moreconcrete.pink_concrete_pressure_plate,Pink Concrete Pressure Plate,桃色のコンクリート感圧板
block.moreconcrete.pink_concrete_slab,Pink Concrete Slab,桃色のコンクリートハーフブロック
block.moreconcrete.pink_concrete_stairs,Pink Concrete Stairs,桃色のコンクリート階段
block.moreconcrete.pink_concrete_wall,Pink Concrete Wall,桃色のコンクリートの壁
block.moreconcrete.purple_concrete_button,Purple Concrete Button,紫のコンクリートボタン
block.moreconcrete.purple_concrete_fence,Purple Concrete Fence,紫のコンクリートフェンス
block.moreconcrete.purple_concrete_fence_gate,Purple Concrete Fence Gate,紫のコンクリートフェンスゲート
block.moreconcrete.purple_concrete_lever,Purple Concrete Lever,紫のコンクリートレバー
block.moreconcrete.purple_concrete_pressure_plate,Purple Concrete Pressure Plate,紫のコンクリート感圧板
block.moreconcrete.purple_concrete_slab,Purple Concrete Slab,紫のコンクリートハーフブロック
block.moreconcrete.purple_concrete_stairs,Purple Concrete Stairs,紫色コンクリートの階段
block.moreconcrete.purple_concrete_wall,Purple Concrete Wall,紫のコンクリートの壁
block.moreconcrete.red_concrete_button,Red Concrete Button,赤いコンクリートボタン
block.moreconcrete.red_concrete_fence,Red Concrete Fence,赤いコンクリートフェンス
block.moreconcrete.red_concrete_fence_gate,Red Concrete Fence Gate,赤いコンクリートフェンスゲート
block.moreconcrete.red_concrete_lever,Red Concrete Lever,赤いコンクリートレバー
block.moreconcrete.red_concrete_pressure_plate,Red Concrete Pressure Plate,赤いコンクリート感圧板
block.moreconcrete.red_concrete_slab,Red Concrete Slab,赤いコンクリートハーフブロック
block.moreconcrete.red_concrete_stairs,Red Concrete Stairs,赤いコンクリートの階段
block.moreconcrete.red_concrete_wall,Red Concrete Wall,赤いコンクリートの壁
block.moreconcrete.white_concrete_button,White Concrete Button,白いコンクリートボタン
block.moreconcrete.white_concrete_fence,White Concrete Fence,白いコンクリートフェンス
block.moreconcrete.white_concrete_fence_gate,White Concrete Fence Gate,白いコンクリートフェンスゲート
block.moreconcrete.white_concrete_lever,White Concrete Lever,白いコンクリートレバー
block.moreconcrete.white_concrete_pressure_plate,White Concrete Pressure Plate,白いコンクリート感圧板
block.moreconcrete.white_concrete_slab,White Concrete Slab,白いコンクリートハーフブロック
block.moreconcrete.white_concrete_stairs,White Concrete Stairs,白いコンクリート階段
block.moreconcrete.white_concrete_wall,White Concrete Wall,白いコンクリートの壁
block.moreconcrete.yellow_concrete_button,Yellow Concrete Button,黄のコンクリートボタン
block.moreconcrete.yellow_concrete_fence,Yellow Concrete Fence,黄のコンクリートフェンス
block.moreconcrete.yellow_concrete_fence_gate,Yellow Concrete Fence Gate,黄のコンクリートフェンスゲート
block.moreconcrete.yellow_concrete_lever,Yellow Concrete Lever,黄のコンクリートレバー
block.moreconcrete.yellow_concrete_pressure_plate,Yellow Concrete Pressure Plate,黄のコンクリート感圧板
block.moreconcrete.yellow_concrete_slab,Yellow Concrete Slab,黄のコンクリートハーフブロック
block.moreconcrete.yellow_concrete_stairs,Yellow Concrete Stairs,黄のコンクリート階段
block.moreconcrete.yellow_concrete_wall,Yellow Concrete Wall,黄のコンクリートの壁
