key,source_text,target_text
block.dyenamicsandfriends.connectedglass_scratched_glass_rose_pane,Scratched Rose Stained Glass Pane,傷ついた ローズ 色付き板ガラス
block.dyenamicsandfriends.regions_unexplored_aquamarine_painted_stairs,Aquamarine Painted Stairs,アクアマリン 塗装された 階段
block.dyenamicsandfriends.supplementaries_spring_green_flag,Spring Green Flag,スプリンググリーン 旗
block.dyenamicsandfriends.botanypots_fluorescent_terracotta_waxed_botany_pot,Fluorescent Waxed Botany Pot,蛍光 蝋がけテラコッタ 植木鉢
block.dyenamicsandfriends.clayworks_spring_green_terracotta_brick_stairs,Spring Green Terracotta Brick Stairs,スプリンググリーン テラコッタ レンガ 階段
block.dyenamicsandfriends.cookingforblockheads_icy_blue_kitchen_floor,Icy Blue Kitchen Floor,冷たい青 台所の床
block.dyenamicsandfriends.cookingforblockheads_wine_connector,Wine Connector,ワイン コネクター
block.dyenamicsandfriends.quark_amber_shingles_slab,Amber Terracotta Shingles Slab,琥珀色 テラコッタ 屋根瓦 ハーフブロック
block.dyenamicsandfriends.suppsquared_lavender_gold_candle_holder,Gold Lavender Candle Holder,ゴールド ラベンダー ろうそく立て
item.dyenamicsandfriends.quark_icy_blue_shard,Icy Blue Glass Shard,冷たい青 ガラス シャード
block.dyenamicsandfriends.chromacarvings_ultramarine_jack_o_lantern,Ultramarine Jack o'Lantern,ウルトラマリン ジャック・オー・ランタン
block.dyenamicsandfriends.clayworks_wine_terracotta_brick_stairs,Wine Terracotta Brick Stairs,ワイン テラコッタ レンガ 階段
block.dyenamicsandfriends.productivemetalworks_maroon_foundry_tank,Maroon Foundry Tank,栗色 鋳造タンク
block.dyenamicsandfriends.bumblezone_mint_string_curtain,Mint String Curtain,ミント 紐のカーテン
block.dyenamicsandfriends.furnish_icy_blue_awning,Icy Blue Awning,冷たい青 日除け
block.dyenamicsandfriends.glazedresymmetry_aquamarine_centered_glazed_terracotta_slab,Aquamarine Centered Glazed Terracotta Slab,アクアマリン 中央 艶出しテラコッタ ハーフブロック
block.dyenamicsandfriends.oreganized_conifer_crystal_glass,Conifer Crystal Glass,コニファー クリスタルガラス
block.dyenamicsandfriends.another_furniture_maroon_sofa,Maroon Sofa,栗色 ソファ
block.dyenamicsandfriends.chromacarvings_cherenkov_jack_o_lantern,Cherenkov Jack o'Lantern,チェレンコフ ジャック・オー・ランタン
block.dyenamicsandfriends.clayworks_maroon_stained_glass_door,Maroon Stained Glass Door,栗色 色付きガラス ドア
block.dyenamicsandfriends.another_furniture_fluorescent_tall_stool,Fluorescent Tall Stool,蛍光 背の高いスツール
item.dyenamicsandfriends.chalk_spring_green_chalk,Spring Green Chalk,スプリンググリーン チョーク
block.dyenamicsandfriends.botanypots_icy_blue_terracotta_waxed_botany_pot,Icy Blue Waxed Botany Pot,冷たい青 蝋がけテラコッタ 植木鉢
block.dyenamicsandfriends.clayworks_conifer_terracotta_slab,Conifer Terracotta Slab,コニファー テラコッタ ハーフブロック
block.dyenamicsandfriends.productivebees_spring_green_petrified_honey,Spring Green Petrified Honey,スプリンググリーン 石化した蜂蜜
item.dyenamicsandfriends.chalk_peach_chalk,Peach Chalk,ピーチ チョーク
item.dyenamicsandfriends.handcrafted_ultramarine_sheet,Ultramarine Sheet,ウルトラマリン シート
block.dyenamicsandfriends.luminax_wine_luminax_pressure_plate,Wine Luminax Pressure Plate,ワイン ルミナックス 圧力板
block.dyenamicsandfriends.productivemetalworks_maroon_foundry_window,Maroon Foundry Window,栗色 鋳造 窓
block.dyenamicsandfriends.another_furniture_cherenkov_stool,Cherenkov Stool,チェレンコフ スツール
block.dyenamicsandfriends.botanypots_bubblegum_concrete_hopper_botany_pot,Bubblegum Concrete Hopper Botany Pot,ガムピンク コンクリート ホッパー 植木鉢
block.dyenamicsandfriends.connectedglass_clear_glass_icy_blue,Clear Icy Blue Stained Glass,クリア 冷たい青 色付きガラス
block.dyenamicsandfriends.productivemetalworks_lavender_foundry_drain,Lavender Foundry Drain,ラベンダー 鋳造 ドレイン
block.dyenamicsandfriends.supplementaries_wine_flag,Wine Flag,ワイン 旗
item.dyenamicsandfriends.handcrafted_fluorescent_sheet,Fluorescent Sheet,蛍光 シート
block.dyenamicsandfriends.clayworks_honey_decorated_pot,Honey Decorated Pot,蜂蜜色 装飾ポット
block.dyenamicsandfriends.clayworks_navy_stained_glass_door,Navy Stained Glass Door,紺色 色付きガラス ドア
block.dyenamicsandfriends.cookingforblockheads_aquamarine_oven,Aquamarine Oven,アクアマリン Oven
block.dyenamicsandfriends.luminax_dim_aquamarine_luminax_button,Dim Aquamarine Luminax Button,薄暗い アクアマリン ルミナックス ボタン
block.dyenamicsandfriends.clayworks_amber_decorated_pot,Amber Decorated Pot,琥珀色 装飾ポット
block.dyenamicsandfriends.clayworks_amber_terracotta_brick_stairs,Amber Terracotta Brick Stairs,琥珀色 テラコッタ レンガ 階段
block.dyenamicsandfriends.cookingforblockheads_rose_sink,Rose Sink,ローズ シンク
block.dyenamicsandfriends.glazedresymmetry_honey_glazed_terracotta_slab,Honey Glazed Terracotta Slab,蜂蜜色 艶出し テラコッタ ハーフブロック
block.dyenamicsandfriends.luminax_icy_blue_luminax_pressure_plate,Icy Blue Luminax Pressure Plate,冷たい青 ルミナックス 圧力板
block.dyenamicsandfriends.productivemetalworks_lavender_foundry_capacitor,Lavender Foundry Capacitor,ラベンダー Foundry Capacitor
block.dyenamicsandfriends.productivemetalworks_spring_green_foundry_capacitor,Spring Green Foundry Capacitor,スプリンググリーン Foundry Capacitor
block.dyenamicsandfriends.another_furniture_cherenkov_sofa,Cherenkov Sofa,チェレンコフ ソファ
block.dyenamicsandfriends.another_furniture_fluorescent_lamp,Fluorescent Lamp,蛍光 ランプ
block.dyenamicsandfriends.cookingforblockheads_navy_sink,Navy Sink,紺色 シンク
block.dyenamicsandfriends.productivebees_aquamarine_petrified_honey,Aquamarine Petrified Honey,アクアマリン Petrified 蜂蜜色
block.dyenamicsandfriends.productivemetalworks_lavender_foundry_tank,Lavender Foundry Tank,ラベンダー 鋳造タンク
block.dyenamicsandfriends.quark_rose_shingles_slab,Rose Terracotta Shingles Slab,ローズ テラコッタ 屋根瓦 ハーフブロック
block.dyenamicsandfriends.sleep_tight_peach_hammock,Peach Hammock,ピーチ ハンモック
item.dyenamicsandfriends.handcrafted_conifer_cushion,Conifer Cushion,コニファー クッション
block.dyenamicsandfriends.botanypots_maroon_terracotta_hopper_botany_pot,Maroon Hopper Botany Pot,栗色 ホッパー 植木鉢
block.dyenamicsandfriends.ceramics_fluorescent_porcelain,Fluorescent Porcelain,蛍光 磁器
block.dyenamicsandfriends.clayworks_persimmon_terracotta_brick_vertical_slab,Persimmon Terracotta Brick Vertical Slab,柿色 テラコッタ レンガ 縦ハーフブロック
block.dyenamicsandfriends.cookingforblockheads_peach_oven,Peach Oven,ピーチ Oven
block.dyenamicsandfriends.luminax_dim_persimmon_luminax_wall,Dim Persimmon Luminax Wall,薄暗い 柿色 ルミナックス 塀
block.dyenamicsandfriends.luminax_dim_rose_luminax_slab,Dim Rose Luminax Slab,薄暗い ローズ ルミナックス ハーフブロック
block.dyenamicsandfriends.productivebees_wine_petrified_honey,Wine Petrified Honey,ワイン Petrified 蜂蜜色
block.dyenamicsandfriends.botanypots_lavender_terracotta_waxed_botany_pot,Lavender Waxed Botany Pot,ラベンダー 蝋がけ 植木鉢
block.dyenamicsandfriends.clayworks_peach_terracotta_chiseled_bricks,Chiseled Peach Terracotta Brick,彫刻 ピーチ テラコッタ レンガ
block.dyenamicsandfriends.cookingforblockheads_mint_cooking_table,Mint Cooking Table,ミント Cooking Table
block.dyenamicsandfriends.clayworks_lavender_stained_glass_trapdoor,Lavender Stained Glass Trapdoor,ラベンダー 色付きガラス 落とし戸
block.dyenamicsandfriends.luminax_dim_conifer_luminax_block,Dim Conifer Luminax Block,薄暗い コニファー ルミナックス ブロック
block.dyenamicsandfriends.oreganized_amber_waxed_concrete_powder,Waxed Amber Concrete Powder,蝋がけ 琥珀色 粉コンクリート
block.dyenamicsandfriends.another_furniture_bubblegum_stool,Bubblegum Stool,ガムピンク スツール
block.dyenamicsandfriends.oreganized_navy_waxed_concrete_powder,Waxed Navy Concrete Powder,蝋がけ 紺色 粉コンクリート
block.dyenamicsandfriends.productivemetalworks_spring_green_foundry_drain,Spring Green Foundry Drain,スプリンググリーン 鋳造 ドレイン
block.dyenamicsandfriends.clayworks_rose_stained_glass_trapdoor,Rose Stained Glass Trapdoor,ローズ 色付きガラス 落とし戸
block.dyenamicsandfriends.another_furniture_persimmon_sofa,Persimmon Sofa,柿色 ソファ
block.dyenamicsandfriends.bumblezone_aquamarine_super_candle_base,Aquamarine Super Candle Base,アクアマリン スーパーろうそく ベース
block.dyenamicsandfriends.clayworks_aquamarine_terracotta_brick_wall,Aquamarine Terracotta Brick Wall,アクアマリン テラコッタ レンガ 塀
block.dyenamicsandfriends.quark_peach_shingles_slab,Peach Terracotta Shingles Slab,ピーチ テラコッタ 屋根瓦 ハーフブロック
block.dyenamicsandfriends.clayworks_bubblegum_terracotta_brick_wall,Bubblegum Terracotta Brick Wall,ガムピンク テラコッタ レンガ 塀
block.dyenamicsandfriends.clayworks_honey_stained_glass_trapdoor,Honey Stained Glass Trapdoor,蜂蜜色 色付きガラス 落とし戸
block.dyenamicsandfriends.create_aquamarine_sail,Aquamarine Sail,アクアマリン 帆
block.dyenamicsandfriends.furnish_navy_plate,Navy Plate,紺色 Plate
block.dyenamicsandfriends.botanypots_lavender_concrete_hopper_botany_pot,Lavender Concrete Hopper Botany Pot,ラベンダー コンクリート ホッパー 植木鉢
block.dyenamicsandfriends.botanypots_maroon_concrete_waxed_botany_pot,Maroon Concrete Waxed Botany Pot,栗色 コンクリート 蝋がけ 植木鉢
block.dyenamicsandfriends.clayworks_aquamarine_stained_glass_door,Aquamarine Stained Glass Door,アクアマリン 色付きガラス ドア
block.dyenamicsandfriends.connectedglass_borderless_glass_persimmon_pane,Connecting Persimmon Stained Glass Pane,接続 柿色 色付きガラス 板ガラス
block.dyenamicsandfriends.connectedglass_tinted_borderless_glass_navy,Connecting Tinted Navy Stained Glass,接続 着色 紺色 色付きガラス
block.dyenamicsandfriends.furnish_navy_awning,Navy Awning,紺色 日除け
block.dyenamicsandfriends.connectedglass_scratched_glass_bubblegum_pane,Scratched Bubblegum Stained Glass Pane,傷ついた ガムピンク 色付き板ガラス
block.dyenamicsandfriends.productivemetalworks_conifer_foundry_tank,Conifer Foundry Tank,コニファー 鋳造タンク
resourcePack.dyenamicsandfriends.sophisticatedbackpacks,Dyenamics And Friends - Sophisticatedbackpacks,ダイナミクス・アンド・フレンズ - 洗練されたバックパック
block.dyenamicsandfriends.botanypots_mint_glazed_terracotta_hopper_botany_pot,Mint Glazed Hopper Botany Pot,ミント 艶出し ホッパー 植木鉢
block.dyenamicsandfriends.connectedglass_borderless_glass_navy_pane,Connecting Navy Stained Glass Pane,接続 紺色 色付き板ガラス
block.dyenamicsandfriends.productivemetalworks_aquamarine_fire_bricks,Aquamarine Fire Bricks,アクアマリン 耐火レンガ
item.dyenamicsandfriends.quark_honey_shard,Honey Glass Shard,蜂蜜色 ガラス シャード
block.dyenamicsandfriends.create_cherenkov_seat,Cherenkov Seat,チェレンコフ シート
block.dyenamicsandfriends.glazedresymmetry_rose_glazed_terracotta_pillar_slab,Rose Glazed Terracotta Pillared Slab,ローズ 艶出しテラコッタ 柱付きハーフブロック
block.dyenamicsandfriends.sleep_tight_mint_hammock,Mint Hammock,ミント ハンモック
block.dyenamicsandfriends.chromacarvings_honey_carved_pumpkin,Honey Carved Pumpkin,蜂蜜色 彫られたカボチャ
block.dyenamicsandfriends.clayworks_rose_terracotta_slab,Rose Terracotta Slab,ローズ テラコッタ ハーフブロック
block.dyenamicsandfriends.cookingforblockheads_icy_blue_sink,Icy Blue Sink,冷たい青 シンク
block.dyenamicsandfriends.luminax_ultramarine_luminax_stairs,Ultramarine Luminax Stairs,ウルトラマリン ルミナックス 階段
block.dyenamicsandfriends.oreganized_navy_crystal_glass,Navy Crystal Glass,紺色 クリスタルガラス
block.dyenamicsandfriends.supplementaries_mint_candle_holder,Mint Candle Holder,ミント ろうそく立て
block.dyenamicsandfriends.create_icy_blue_sail,Icy Blue Sail,冷たい青 帆
block.dyenamicsandfriends.quark_aquamarine_framed_glass,Aquamarine Framed Glass,アクアマリン 枠付きガラス
item.dyenamicsandfriends.chalk_aquamarine_chalk,Aquamarine Chalk,アクアマリン チョーク
block.dyenamicsandfriends.another_furniture_lavender_lamp,Lavender Lamp,ラベンダー ランプ
block.dyenamicsandfriends.botanypots_ultramarine_concrete_waxed_botany_pot,Ultramarine Concrete Waxed Botany Pot,ウルトラマリン コンクリート 蝋がけ 植木鉢
block.dyenamicsandfriends.clayworks_icy_blue_terracotta_brick_stairs,Icy Blue Terracotta Brick Stairs,冷たい青 テラコッタ レンガ 階段
block.dyenamicsandfriends.glazedresymmetry_conifer_glazed_terracotta_slab,Conifer Glazed Terracotta Slab,コニファー 艶出しテラコッタ ハーフブロック
block.dyenamicsandfriends.oreganized_amber_crystal_glass,Amber Crystal Glass,琥珀色 クリスタルガラス
block.dyenamicsandfriends.chromacarvings_spring_green_carved_pumpkin,Spring Green Carved Pumpkin,スプリンググリーン 彫られたカボチャ
block.dyenamicsandfriends.clayworks_fluorescent_terracotta_slab,Fluorescent Terracotta Slab,蛍光 テラコッタ ハーフブロック
block.dyenamicsandfriends.clayworks_persimmon_terracotta_vertical_slab,Persimmon Terracotta Vertical Slab,柿色 テラコッタ 縦ハーフブロック
block.dyenamicsandfriends.clayworks_rose_stained_glass_door,Rose Stained Glass Door,ローズ 色付きガラス ドア
item.dyenamicsandfriends.chalk_ultramarine_chalk,Ultramarine Chalk,ウルトラマリン チョーク
block.dyenamicsandfriends.another_furniture_amber_sofa,Amber Sofa,琥珀色 ソファ
block.dyenamicsandfriends.clayworks_rose_terracotta_wall,Rose Terracotta Wall,ローズ テラコッタ 塀
block.dyenamicsandfriends.farmersdelight_spring_green_canvas_sign,Spring Green Canvas Sign,スプリンググリーン キャンバスの看板
block.dyenamicsandfriends.clayworks_cherenkov_terracotta_brick_vertical_slab,Cherenkov Terracotta Brick Vertical Slab,チェレンコフ テラコッタ レンガ 縦ハーフブロック
block.dyenamicsandfriends.glazedresymmetry_conifer_glazed_terracotta_pillar_side_slab,Conifer Glazed Terracotta Side Pillared Slab,コニファー 艶出しテラコッタ サイド 柱付きハーフブロック
block.dyenamicsandfriends.just_blahaj_lavender_blahaj,Lavender Blahaj (Blåhaj),ラベンダー Blahaj
block.dyenamicsandfriends.quark_bubblegum_framed_glass_pane,Bubblegum Framed Glass Pane,ガムピンク 枠付き板ガラス
block.dyenamicsandfriends.luminax_dim_bubblegum_luminax_stairs,Dim Bubblegum Luminax Stairs,薄暗い ガムピンク ルミナックス 階段
block.dyenamicsandfriends.oreganized_peach_crystal_glass_pane,Peach Crystal Glass Pane,ピーチ クリスタル板ガラス
block.dyenamicsandfriends.ceramics_honey_porcelain,Honey Porcelain,蜂蜜色 磁器
block.dyenamicsandfriends.productivebees_conifer_petrified_honey,Conifer Petrified Honey,コニファー 石化した蜂蜜
block.dyenamicsandfriends.connectedglass_tinted_borderless_glass_wine,Connecting Tinted Wine Stained Glass,接続 着色 ワイン 色付きガラス
block.dyenamicsandfriends.farmersdelight_ultramarine_canvas_sign,Ultramarine Canvas Sign,ウルトラマリン キャンバスの看板
block.dyenamicsandfriends.luminax_dim_mint_luminax_button,Dim Mint Luminax Button,薄暗い ミント ルミナックス ボタン
entity.dyenamicsandfriends.chromacarvings_amber_snow_golem,Amber Snow Golem,琥珀色 スノーゴーレム
item.dyenamicsandfriends.chalk_navy_chalk,Navy Chalk,紺色 チョーク
block.dyenamicsandfriends.chromacarvings_wine_jack_o_lantern,Wine Jack o'Lantern,ワイン ジャック・オー・ランタン
block.dyenamicsandfriends.clayworks_peach_terracotta_brick_wall,Peach Terracotta Brick Wall,ピーチ テラコッタ レンガ 塀
block.dyenamicsandfriends.furnish_peach_amphora,Peach Amphora,ピーチ 水甕
block.dyenamicsandfriends.regions_unexplored_lavender_painted_planks,Lavender Painted Planks,ラベンダー 塗装された 木材
item.dyenamicsandfriends.handcrafted_lavender_sheet,Lavender Sheet,ラベンダー シート
block.dyenamicsandfriends.another_furniture_wine_tall_stool,Wine Tall Stool,ワイン 背の高い スツール
block.dyenamicsandfriends.furnish_spring_green_awning,Spring Green Awning,スプリンググリーン 日除け
block.dyenamicsandfriends.glazedresymmetry_cherenkov_centered_glazed_terracotta_slab,Cherenkov Centered Glazed Terracotta Slab,チェレンコフ 中央 艶出し テラコッタ ハーフブロック
block.dyenamicsandfriends.glazedresymmetry_lavender_centered_glazed_terracotta,Lavender Centered Glazed Terracotta,ラベンダー 中央 艶出し テラコッタ
block.dyenamicsandfriends.luminax_fluorescent_luminax_stairs,Fluorescent Luminax Stairs,蛍光 ルミナックス 階段
block.dyenamicsandfriends.luminax_maroon_luminax_button,Maroon Luminax Button,栗色 ルミナックス ボタン
block.dyenamicsandfriends.quark_lavender_framed_glass,Lavender Framed Glass,ラベンダー 枠付きガラス
block.dyenamicsandfriends.supplementaries_rose_present,Rose Present,ローズ Present
block.dyenamicsandfriends.clayworks_spring_green_terracotta_bricks,Spring Green Terracotta Bricks,スプリンググリーン テラコッタ レンガs
block.dyenamicsandfriends.connectedglass_tinted_borderless_glass_honey,Connecting Tinted Honey Stained Glass,接続 着色 蜂蜜色 色付きガラス
block.dyenamicsandfriends.furnish_cherenkov_curtain,Cherenkov Curtain,チェレンコフ カーテン
block.dyenamicsandfriends.luminax_fluorescent_luminax_wall,Fluorescent Luminax Wall,蛍光 ルミナックス 塀
block.dyenamicsandfriends.luminax_wine_luminax_slab,Wine Luminax Slab,ワイン ルミナックス ハーフブロック
block.dyenamicsandfriends.productivemetalworks_ultramarine_foundry_controller,Ultramarine Foundry Controller,ウルトラマリン 鋳造 コントローラー
block.dyenamicsandfriends.another_furniture_icy_blue_sofa,Icy Blue Sofa,冷たい青 ソファ
block.dyenamicsandfriends.cookingforblockheads_amber_connector,Amber Connector,琥珀色 コネクター
block.dyenamicsandfriends.botanypots_conifer_concrete_waxed_botany_pot,Conifer Concrete Waxed Botany Pot,コニファー コンクリート 蝋がけ 植木鉢
block.dyenamicsandfriends.cookingforblockheads_conifer_sink,Conifer Sink,コニファー シンク
block.dyenamicsandfriends.create_ultramarine_valve_handle,Ultramarine Valve Handle,ウルトラマリン バルブハンドル
block.dyenamicsandfriends.luminax_dim_spring_green_luminax_button,Dim Spring Green Luminax Button,薄暗い スプリンググリーン ルミナックス ボタン
block.dyenamicsandfriends.productivemetalworks_aquamarine_foundry_capacitor,Aquamarine Foundry Capacitor,アクアマリン Foundry Capacitor
block.dyenamicsandfriends.productivemetalworks_icy_blue_foundry_controller,Icy Blue Foundry Controller,冷たい青 鋳造 コントローラー
block.dyenamicsandfriends.sleep_tight_icy_blue_hammock,Icy Blue Hammock,冷たい青 ハンモック
block.dyenamicsandfriends.suppsquared_rose_gold_candle_holder,Gold Rose Candle Holder,Gold ローズ ろうそく立て
block.dyenamicsandfriends.botanypots_bubblegum_terracotta_botany_pot,Bubblegum Botany Pot,ガムピンク 植木鉢
block.dyenamicsandfriends.ceramics_spring_green_porcelain_cistern,Spring Green Porcelain Cistern,スプリンググリーン 磁器 貯水槽
block.dyenamicsandfriends.furnish_mint_amphora,Mint Amphora,ミント 水甕
block.dyenamicsandfriends.supplementaries_mint_present,Mint Present,ミント Present
block.dyenamicsandfriends.cookingforblockheads_honey_sink,Honey Sink,蜂蜜色 シンク
block.dyenamicsandfriends.cookingforblockheads_icy_blue_cabinet,Icy Blue Cabinet,冷たい青 キャビネット
block.dyenamicsandfriends.create_spring_green_sail,Spring Green Sail,スプリンググリーン 帆
item.dyenamicsandfriends.handcrafted_bubblegum_sheet,Bubblegum Sheet,ガムピンク シート
block.dyenamicsandfriends.clayworks_lavender_terracotta_bricks,Lavender Terracotta Bricks,ラベンダー テラコッタ レンガs
block.dyenamicsandfriends.quark_ultramarine_framed_glass_pane,Ultramarine Framed Glass Pane,ウルトラマリン 枠付きガラス 板ガラス
block.dyenamicsandfriends.supplementaries_persimmon_trapped_present,Persimmon Trapped Present,柿色 Trapped Present
block.dyenamicsandfriends.botanypots_ultramarine_glazed_terracotta_waxed_botany_pot,Ultramarine Glazed Waxed Botany Pot,ウルトラマリン 艶出し 蝋がけ 植木鉢
block.dyenamicsandfriends.ceramics_ultramarine_porcelain,Ultramarine Porcelain,ウルトラマリン 磁器
block.dyenamicsandfriends.connectedglass_borderless_glass_peach,Connecting Peach Stained Glass,接続 ピーチ 色付きガラス
block.dyenamicsandfriends.farmersdelight_navy_canvas_wall_sign,Navy Canvas Wall Sign,紺色 Canvas 塀 Sign
block.dyenamicsandfriends.furnish_icy_blue_plate,Icy Blue Plate,冷たい青 Plate
block.dyenamicsandfriends.oreganized_cherenkov_waxed_concrete_powder,Waxed Cherenkov Concrete Powder,蝋がけ チェレンコフ 粉コンクリート
block.dyenamicsandfriends.quark_rose_shingles,Rose Terracotta Shingles,ローズ テラコッタ 屋根瓦
block.dyenamicsandfriends.quark_wine_framed_glass_pane,Wine Framed Glass Pane,ワイン 枠付きガラス 板ガラス
block.dyenamicsandfriends.suppsquared_aquamarine_gold_candle_holder,Gold Aquamarine Candle Holder,Gold アクアマリン ろうそく立て
block.dyenamicsandfriends.botanypots_maroon_concrete_hopper_botany_pot,Maroon Concrete Hopper Botany Pot,栗色 コンクリート ホッパー 植木鉢
block.dyenamicsandfriends.connectedglass_scratched_glass_mint,Scratched Mint Stained Glass,傷ついた ミント 色付きガラス
block.dyenamicsandfriends.glazedresymmetry_amber_glazed_terracotta_pillar,Amber Glazed Terracotta Pillar,琥珀色 艶出し テラコッタ Pillar
block.dyenamicsandfriends.just_blahaj_mint_blahaj,Mint Blahaj (Blåhaj),ミント Blahaj (Blåhaj)
block.dyenamicsandfriends.luminax_conifer_luminax_pressure_plate,Conifer Luminax Pressure Plate,コニファー ルミナックス 圧力板
block.dyenamicsandfriends.luminax_dim_icy_blue_luminax_pressure_plate,Dim Icy Blue Luminax Pressure Plate,薄暗い 冷たい青 ルミナックス 圧力板
resourcePack.dyenamicsandfriends.comforts,Dyenamics And Friends - Comforts,ダイナミクス・アンド・フレンズ - コンフォーツ
block.dyenamicsandfriends.furnish_wine_curtain,Wine Curtain,ワイン カーテン
block.dyenamicsandfriends.luminax_dim_rose_luminax_wall,Dim Rose Luminax Wall,薄暗い ローズ ルミナックス 塀
block.dyenamicsandfriends.regions_unexplored_aquamarine_painted_planks,Aquamarine Painted Planks,アクアマリン 塗装された 木材
block.dyenamicsandfriends.regions_unexplored_icy_blue_painted_planks,Icy Blue Painted Planks,冷たい青 塗装された 木材
block.dyenamicsandfriends.regions_unexplored_maroon_painted_stairs,Maroon Painted Stairs,栗色 塗装された 階段
block.dyenamicsandfriends.cookingforblockheads_rose_connector,Rose Connector,ローズ コネクター
block.dyenamicsandfriends.oreganized_mint_crystal_glass_pane,Mint Crystal Glass Pane,ミント クリスタル板ガラス
block.dyenamicsandfriends.another_furniture_lavender_sofa,Lavender Sofa,ラベンダー ソファ
block.dyenamicsandfriends.botanypots_aquamarine_concrete_waxed_botany_pot,Aquamarine Concrete Waxed Botany Pot,アクアマリン コンクリート 蝋がけ 植木鉢
block.dyenamicsandfriends.botanypots_lavender_terracotta_botany_pot,Lavender Botany Pot,ラベンダー テラコッタ 植木鉢
block.dyenamicsandfriends.clayworks_rose_terracotta_bricks,Rose Terracotta Bricks,ローズ テラコッタ レンガ
block.dyenamicsandfriends.connectedglass_borderless_glass_conifer,Connecting Conifer Stained Glass,接続 コニファー 色付きガラス
block.dyenamicsandfriends.luminax_conifer_luminax_button,Conifer Luminax Button,コニファー ルミナックス ボタン
block.dyenamicsandfriends.chromacarvings_icy_blue_pumpkin,Icy Blue Pumpkin,冷たい青 カボチャ
block.dyenamicsandfriends.comforts_amber_sleeping_bag,Amber Sleeping Bag,琥珀色 寝袋
block.dyenamicsandfriends.cookingforblockheads_mint_cabinet,Mint Cabinet,ミント キャビネット
block.dyenamicsandfriends.elevatorid_icy_blue_elevator,Icy Blue Elevator,冷たい青 エレベーター
block.dyenamicsandfriends.regions_unexplored_aquamarine_painted_slab,Aquamarine Painted Slab,アクアマリン 塗装された ハーフブロック
block.dyenamicsandfriends.chromacarvings_icy_blue_jack_o_lantern,Icy Blue Jack o'Lantern,冷たい青 ジャック・オー・ランタン
block.dyenamicsandfriends.clayworks_conifer_terracotta_chiseled_bricks,Chiseled Conifer Terracotta Brick,彫刻 コニファー テラコッタ レンガ
block.dyenamicsandfriends.create_ultramarine_seat,Ultramarine Seat,ウルトラマリン シート
block.dyenamicsandfriends.luminax_aquamarine_luminax_slab,Aquamarine Luminax Slab,アクアマリン ルミナックス ハーフブロック
block.dyenamicsandfriends.connectedglass_scratched_glass_aquamarine_pane,Scratched Aquamarine Stained Glass Pane,傷ついた アクアマリン 色付き板ガラス
block.dyenamicsandfriends.furnish_navy_showcase,Navy Showcase,紺色 ショーケース
block.dyenamicsandfriends.luminax_dim_cherenkov_luminax_stairs,Dim Cherenkov Luminax Stairs,薄暗い チェレンコフ ルミナックス 階段
block.dyenamicsandfriends.another_furniture_persimmon_curtain,Persimmon Curtain,柿色 カーテン
block.dyenamicsandfriends.productivebees_cherenkov_petrified_honey,Cherenkov Petrified Honey,チェレンコフ 石化した蜂蜜
