key,source_text,target_text
block.graveyard.small_brown_urn,Small Brown Urn,茶色の小さな埋葬壺
block.graveyard.small_cyan_urn,Small Cyan Urn,青緑の小さな埋葬壺
block.graveyard.small_gray_urn,Small Gray Urn,灰色の小さな埋葬壺
block.graveyard.small_green_urn,Small Green Urn,緑の小さな埋葬壺
block.graveyard.small_light_blue_urn,Small Light Blue Urn,空色の小さな埋葬壺
block.graveyard.small_light_gray_urn,Small Light Gray Urn,薄灰色の小さな埋葬壺
block.graveyard.small_lime_urn,Small Lime Urn,黄緑の小さな埋葬壺
block.graveyard.small_magenta_urn,Small Magenta Urn,赤紫の小さな埋葬壺
block.graveyard.small_orange_urn,Small Orange Urn,橙色の小さな埋葬壺
block.graveyard.small_pink_urn,Small Pink Urn,桃色の小さな埋葬壺
block.graveyard.small_purple_urn,Small Purple Urn,紫の小さな埋葬壺
block.graveyard.small_red_urn,Small Red Urn,赤い小さな埋葬壺
block.graveyard.small_white_urn,Small White Urn,白い小さな埋葬壺
block.graveyard.small_yellow_urn,Small Yellow Urn,黄の小さな埋葬壺
block.graveyard.soul_fire_brazier,Soul Fire Brazier,魂の火鉢
block.graveyard.spruce_coffin,Spruce Coffin,トウヒの棺
block.graveyard.stone_bricks_gravestone,Stone Bricks Gravestone,石レンガの墓石
block.graveyard.tg_andesite,Andesite,安山岩
block.graveyard.tg_coarse_dirt,Coarse Dirt,粗い土
block.graveyard.tg_deepslate,Deepslate,深層岩
block.graveyard.tg_diorite,Diorite,閃緑岩
block.graveyard.tg_dirt,Dirt,土
block.graveyard.tg_granite,Granite,花崗岩
block.graveyard.tg_grass_block,Grass Block,草ブロック
block.graveyard.tg_moss_block,Moss Block,苔
block.graveyard.tg_podzol,Podzol,ポズール
block.graveyard.tg_rooted_dirt,Rooted Dirt,根付いた土
block.graveyard.tg_stone,Stone,石
block.graveyard.tg_tuff,Tuff,凝灰岩
block.graveyard.torso_pile,Torso Pile,骨の塊
block.graveyard.upper_bone_staff,Ominous Bone Staff Fragment,不吉なる骨の杖の断片
block.graveyard.vase_block,Ceramics,陶器
block.graveyard.warped_coffin,Warped Coffin,歪んだ棺
block.graveyard.white_urn,White Glazed Urn,白い彩釉された埋葬壺
block.graveyard.wither_bone_remains,Defeated Wither Skeleton,敗れたウィザースケルトン
block.graveyard.wither_skeleton_hand,Wither Skeleton Hand,ウィザースケルトンの手
block.graveyard.wither_skull_on_pike,Wither Skull on Pike,串刺しのウィザースケルトンの頭蓋
block.graveyard.wither_skull_pile,Wither Skull Pile,ウィザースケルトンの頭蓋骨の山
block.graveyard.wither_skull_with_rib_cage,Wither Skull and Rib Cage,ウィザースケルトンの頭蓋とあばら
block.graveyard.wither_torso_pile,Wither Torso Pile,黒い骨の塊
block.graveyard.yellow_urn,Yellow Glazed Urn,黄の彩釉された埋葬壺
container.coffin,Coffin,棺
container.ossuary,Ossuary,骨箱
container.sarcophagus,Sarcophagus,石棺
container.urn,Urn,埋葬壺
entity.graveyard.acolyte,Acolyte,信奉者
entity.graveyard.corrupted_pillager,Corrupted Pillager," 汚されたピリジャー"
entity.graveyard.corrupted_vindicator,Corrupted Vindicator,汚されたヴィンディケーター
entity.graveyard.ghoul,Ghoul,グール
entity.graveyard.ghouling,Ghouling,グーリング
entity.graveyard.ghouling.kill,Me make it stop moving!,止めるんだ！
entity.graveyard.ghouling.nowait,I follow.,従います。
entity.graveyard.ghouling.obey,"I don't obey your orders, you are no master of mine!",私はあなたの命令に従わない、あなたは私の主人ではない！
entity.graveyard.ghouling.respawn,Death... is a mere inconvenience.,死亡は単なる不便に過ぎない。
entity.graveyard.ghouling.spawn,I hear and obey...,私は聞いて従う…
entity.graveyard.ghouling.wait,I shall stay here.,ここに留まるだろう。
entity.graveyard.lich,Corrupted Champion,堕落した英雄
entity.graveyard.nameless_hanged,Nameless Hanged,名前の無い吊り下げ
entity.graveyard.nameless_hanged.wait,"Yes, I see you... But let me enjoy the sun for once. Come back at night.",はい、あなたを見ています… でも今度は太陽を楽しませてください。夜に戻ってきてください。
entity.graveyard.nightmare,Nightmare,悪夢
entity.graveyard.reaper,Reaper,リーパー
entity.graveyard.revenant,Revenant,レヴナント
entity.graveyard.skeleton_creeper,Skeleton Creeper,スケルトンクリーパー
entity.graveyard.wraith,Wraith,幽霊
gravestone.edit,Edit Gravestone,墓石を編集
item.graveyard.acacia_coffin,Acacia Coffin,アカシアの棺
item.graveyard.acolyte_spawn_egg,Acolyte Spawn Egg,信奉者のスポーンエッグ
item.graveyard.bamboo_coffin,Bamboo Coffin,竹の棺
item.graveyard.birch_coffin,Birch Coffin,シラカバの棺
item.graveyard.black_bone_staff,Staff of Nortoq'gul,ノルトク'グルの杖
item.graveyard.bone_dagger,Bone Dagger,骨のダガー
item.graveyard.cherry_coffin,Cherry Coffin,サクラの棺
item.graveyard.corrupted_pillager_spawn_egg,Corrupted Pillager Spawn Egg,汚されたピリジャーのスポーンエッグ
item.graveyard.corrupted_vindicator_spawn_egg,Corrupted Vindicator Spawn Egg,汚されたヴィンディケーターのスポーンエッグ
item.graveyard.corruption,Corruption,汚れた抽出物
item.graveyard.crimson_coffin,Crimson Coffin,真紅の棺
item.graveyard.cyan_bone_staff,Staff of Mynakta'gul,マイナクタ'グルの杖
item.graveyard.dark_iron_ingot,Dark Iron Ingot,ダークアイアンインゴット
item.graveyard.dark_oak_coffin,Dark Oak Coffin,ダークオークの棺
item.graveyard.ghoul_spawn_egg,Ghoul Spawn Egg,グールのスポーンエッグ
item.graveyard.jungle_coffin,Jungle Coffin,ジャングルの棺
item.graveyard.lich_spawn_egg,Corrupted Champion Spawn Egg,腐敗したチャンピオンスポーンエッグ
item.graveyard.mangrove_coffin,Mangrove Coffin,マングローブの棺
item.graveyard.nameless_hanged_spawn_egg,Nameless Hanged Spawn Egg,名前無し吊り出現卵
item.graveyard.nightmare_spawn_egg,Nightmare Spawn Egg,ナイトメアのスポーンエッグ
item.graveyard.oak_coffin,Oak Coffin,オークの棺
item.graveyard.purple_bone_staff,Staff of Xaphnok'gul,ザーフォノク'グルの杖
item.graveyard.reaper_spawn_egg,Reaper Spawn Egg,リーパーのスポーンエッグ
item.graveyard.red_bone_staff,Staff of Azrata'gul,アズラータ'グルの杖
item.graveyard.revenant_spawn_egg,Revenant Spawn Egg,レヴナントのスポーンエッグ
item.graveyard.sarcophagus,Sarcophagus,石棺
item.graveyard.skeleton_creeper_spawn_egg,Skeleton Creeper Spawn Egg,スケルトンクリーパーのスポーンエッグ
item.graveyard.spruce_coffin,Spruce Coffin,トウヒの棺
item.graveyard.vial_of_blood,Vial of Blood,血入りのガラス瓶
item.graveyard.warped_coffin,Warped Coffin,歪んだ棺
item.graveyard.white_bone_staff,Staff of Zatraq'gul,ザトラク'グルの杖
item.graveyard.wraith_spawn_egg,Wraith Spawn Egg,生霊のスポーンエッグ
itemGroup.graveyard.group,The Graveyard,墓地
subtitles.block.graveyard.bone.ambient,Bone Staff whispers,骨の杖が囁く
subtitles.block.graveyard.bone.placed,Bone Staff echoes,骨の杖の反響
subtitles.block.graveyard.coffin.close,Coffin closes,棺が閉まる
subtitles.block.graveyard.coffin.open,Coffin creaks open,棺がきしみながら開く
subtitles.block.graveyard.ossuary.open,Ossuary opens,骨格庫が開く
subtitles.block.graveyard.sarcophagus.use,Sarcophagus lid drags,石棺の蓋が引きずられる
subtitles.block.graveyard.urn.close,Urn closes,
subtitles.block.graveyard.urn.open,Urn opens,壺が開く
subtitles.entity.graveyard.acolyte.ambient,Acolyte breaths,信徒の息
subtitles.entity.graveyard.acolyte.death,Acolyte dies,聖職者が死ぬ
subtitles.entity.graveyard.acolyte.hurt,Acolyte hurts,アコライトが痛む
subtitles.entity.graveyard.corrupted_illager.ambient,Corrupted Illager breaths,腐敗したイリュージャーの息
subtitles.entity.graveyard.corrupted_illager.death,Corrupted Illager dies a second time,腐敗したイリガーが二度目に死亡します
subtitles.entity.graveyard.corrupted_illager.hurt,Corrupted Illager hurts,腐敗したイリガーが傷つける
subtitles.entity.graveyard.corrupted_illager.step,Corrupted Illager steps,腐敗したイリガーが踏む
subtitles.entity.graveyard.ghoul.ambient,Ghoul groans,グールがうめく
subtitles.entity.graveyard.ghoul.death,Ghoul dies,ゴウルが死亡
subtitles.entity.graveyard.ghoul.roar,Ghoul roars,ゴウルの咆哮
subtitles.entity.graveyard.ghoul.step,Ghoul steps,ゴウルの足音
subtitles.entity.graveyard.ghouling.ambient,Ghouling groans,ゴーレンのうめき
subtitles.entity.graveyard.ghouling.attack,Ghouling attacks,ゴーリング攻撃
subtitles.entity.graveyard.ghouling.death,Ghouling dies,ゴーリングが死ぬ
subtitles.entity.graveyard.ghouling.groan,Ghouling groans,ゴーレンのうめき
subtitles.entity.graveyard.ghouling.hurt,Ghouling hurts,ゴーリング時に痛み
subtitles.entity.graveyard.ghouling.spawn,Ghouling emerges,ゴーリング現れ
subtitles.entity.graveyard.ghouling.step,Ghouling steps,ゴーリングステップ
subtitles.entity.graveyard.lich.corpse_spell,Corrupted Champion summons corpses,腐敗したチャンピオンは屍を召喚する
subtitles.entity.graveyard.lich.death,Corrupted Champion breaks down,腐敗したチャンピオンが崩壊する
subtitles.entity.graveyard.lich.heal,Corrupted Champion murmurs healing spell,腐敗したチャンピオンが癒しの呪文を囁きます
subtitles.entity.graveyard.lich.hunt,Corrupted Champion hunts,腐敗したチャンピオンのハント
subtitles.entity.graveyard.lich.hurt,Corrupted Champion hurts,腐敗したチャンピオンが傷つける
subtitles.entity.graveyard.lich.idle,Corrupted Champion whispers,腐敗したチャンピオンの囁き
subtitles.entity.graveyard.lich.levitation,Corrupted Champion casts spell,腐敗したチャンピオンが呪文を唱える
subtitles.entity.graveyard.lich.melee,Corrupted Champion attacks,腐敗したチャンピオンが攻撃する
subtitles.entity.graveyard.lich.phase_three,Corrupted Champion takes its final form,腐敗したチャンピオンが最終形態に変わる
subtitles.entity.graveyard.lich.phase_three_attack,Corrupted Champion gargles,腐敗したチャンピオンがガーグルする
subtitles.entity.graveyard.lich.phase_two,Corrupted Champion changes to its second form,腐敗したチャンピオンが第二形態に変化します
subtitles.entity.graveyard.lich.scare,Corrupted Champion found its prey,腐敗したチャンピオンが獲物を見つけた
subtitles.entity.graveyard.lich.shoot_skull,Corrupted Champion summons skulls,腐敗したチャンピオンが頭蓋骨を召喚する
subtitles.entity.graveyard.lich.spawn,Corrupted Champion escapes its prison,腐敗したチャンピオンが牢獄から逃げ出す
subtitles.entity.graveyard.nameless_hanged.ambient,Rope creaks,ロープがきしむ
subtitles.entity.graveyard.nameless_hanged.breath,Nameless Hanged struggles for breath,名もなき吊り下げられた者は呼吸を苦しむ
subtitles.entity.graveyard.nameless_hanged.interact,Nameless Hanged sees through you...,名もなき吊り下げがあなたを透視する...
subtitles.entity.graveyard.nightmare.ambient,Nightmare vwoops,ナイトメア・ヴワープス
subtitles.entity.graveyard.nightmare.death,Nightmare dies,悪夢が死ぬ
subtitles.entity.graveyard.nightmare.hurt,Nightmare hurts,悪夢が苦しむ
subtitles.entity.graveyard.reaper.ambient,Reaper laughs,死神が笑う
subtitles.entity.graveyard.reaper.charge,Reaper charges,リーパーがチャージ
subtitles.entity.graveyard.reaper.death,Reaper dies,リーパーが死ぬ
subtitles.entity.graveyard.reaper.hurt,Reaper hurts,リーパーに痛み
subtitles.entity.graveyard.revenant.ambient,Revenant rattles,レベナントの鳴き声
subtitles.entity.graveyard.revenant.death,Revenant falls apart,レヴァナントが分解する
subtitles.entity.graveyard.revenant.hurt,Revenant hurts,燃え盛る霊魂がダメージを受ける
subtitles.entity.graveyard.revenant.step,Revenant steps,レヴァナントが歩く
subtitles.entity.graveyard.wraith.ambient,Wraith enslaves souls,ウィスプは魂を奴隷にする
subtitles.entity.graveyard.wraith.hurt,Wraith hurts,レイスがダメージを受ける
subtitles.item.graveyard.vial.splash,Blood drips,血液が滴る
block.graveyard.ossuary,Ossuary,
item.graveyard.incarnated_evil_music_disc,"""Incarnated Evil"" by Rotch Gwylt",
item.graveyard.incarnated_evil_music_disc.desc,"""Incarnated Evil"" by Rotch Gwylt",
subtitles.block.graveyard.altar.ambient,Altar hums,
subtitles.entity.graveyard.ghoul.hurt,Ghoul hurts,
subtitles.entity.graveyard.lich.theme_01,"""Incarnated Evil"" plays",
