key,source_text,target_text
block.masonry.andesitepanelsslab,Andesite Panels Slab,安山岩パネル スラブ
block.masonry.andesitepanelswall,Andesite Panels Wall,安山岩パネル 壁
block.masonry.andesitepavers,Andesite Pavers,安山岩舗装
block.masonry.andesitepaversslab,Andesite Pavers Slab,安山岩舗装 スラブ
block.masonry.andesitepaverswall,Andesite Pavers Wall,安山岩舗装 壁
block.masonry.andesitepillar,Andesite Pillar,柱安山岩
block.masonry.andesitepillarslab,Andesite Pillar Slab,安山岩柱 スラブ
block.masonry.andesitepillarwall,Andesite Pillar Wall,安山岩の柱状の壁
block.masonry.andesitepolished,Polished Andesite,磨かれた安山岩
block.masonry.andesitepolishedslab,Polished Andesite Slab,磨かれた安山岩のスラブ
block.masonry.andesitepolishedwall,Polished Andesite Wall,磨き上げた安山岩壁
block.masonry.andesiteroughcut,Rough Cut Andesite,粗面切り安山岩
block.masonry.andesiteroughcutslab,Rough Cut Andesite Slab,粗切り安山岩スラブ
block.masonry.andesiteroughcutwall,Rough Cut Andesite Wall,粗切り安山岩壁
block.masonry.andesitesmallbrick,Andesite Small Bricks,安山岩小レンガ
block.masonry.andesitesmallbrickslab,Andesite Small Bricks Slab,小さな安山岩ブロックのタイルスラブ
block.masonry.andesitesmallbrickwall,Andesite Small Bricks Wall,小さな安山岩ブロックのタイル壁
block.masonry.andesitetiled,Tiled Andesite,タイル張りの安山岩
block.masonry.andesitetiledslab,Tiled Andesite Slab,タイル付き安山岩スラブ
block.masonry.andesitetiledwall,Tiled Andesite Wall,タイル付き安山岩壁
block.masonry.darkprismarinecarvedcreeper,Carved Dark Prismarine (Creeper),彫刻されたダークプリズマイン（クリーパー）
block.masonry.darkprismarinecarvedcreeperslab,Carved Dark Prismarine (Creeper) Slab,彫刻されたダーク・プリズマイン（クリーパー）スラブ
block.masonry.darkprismarinecarvedcreeperwall,Carved Dark Prismarine (Creeper) Wall,彫刻されたダーク・プリズマイン（クリーパー）壁
block.masonry.darkprismarinecarvedderp,Carved Dark Prismarine (Derp),カービド・ダークプラズマリン (Derp)
block.masonry.darkprismarinecarvedderpslab,Carved Dark Prismarine (Derp) Slab,彫刻されたダークプリズマリン（デルプ）スラブ
block.masonry.darkprismarinecarvedderpwall,Carved Dark Prismarine (Derp) Wall,彫刻されたダークプリズマリン（デルプ）壁
block.masonry.darkprismarinecarvedvillager,Carved Dark Prismarine (Villager),彫刻されたダークプリズマリン (村人)
block.masonry.darkprismarinecarvedvillagerslab,Carved Dark Prismarine (Villager) Slab,彫刻されたダークプリズマリン（村人）スラブ
block.masonry.darkprismarinecarvedvillagerwall,Carved Dark Prismarine (Villager) Wall,彫刻されたダークプリズマリン（村人）壁
block.masonry.darkprismarinecarvedwither,Carved Dark Prismarine (Wither),彫刻されたダーク・プリズマイン（ウィザード）
block.masonry.darkprismarinecarvedwitherslab,Carved Dark Prismarine (Wither) Slab,彫刻されたダークプリズマリン（ウィザー）スラブ
block.masonry.darkprismarinecarvedwitherwall,Carved Dark Prismarine (Wither) Wall,彫刻されたダークプリズマリン（ウィザー）壁
block.masonry.darkprismarinecarvedwriting,Carved Dark Prismarine (Writing),彫刻されたダークプリズマイン（書き込み）
block.masonry.darkprismarinecarvedwritingslab,Carved Dark Prismarine (Writing) Slab,彫刻されたダーク・プリズマイン（書き込み）スラブ
block.masonry.darkprismarinecarvedwritingwall,Carved Dark Prismarine (Writing) Wall,彫刻されたダーク・プリズマイン（書き込み）壁
block.masonry.darkprismarinechiseled,Dark Prismarine Chiseled,ダーク・プリズマリン・彫刻
block.masonry.darkprismarinechiseledslab,Dark Prismarine Chiseled Slab,ダークプラズマリン 彫刻スラブ
block.masonry.darkprismarinechiseledwall,Dark Prismarine Chiseled Wall,ダークプラズマリン 彫刻壁
block.masonry.darkprismarinecobbled,Dark Prismarine Cobbled,ダークプリズマリン・コブルド
block.masonry.darkprismarinecobbledmossy,Dark Prismarine Mossy Cobbled,ダークプラズマリン 苔むし丸石
block.masonry.darkprismarinecobbledmossyslab,Dark Prismarine Mossy Cobbled Slab,ダークプリズマリンモスリストロータブ
block.masonry.darkprismarinecobbledmossywall,Dark Prismarine Mossy Cobbled Wall,ダークプリズマリンモスリストロウウォール
block.masonry.darkprismarinecobbledslab,Dark Prismarine Cobbled Slab,ダークプリズマイン石のコーブルドスラブ
block.masonry.darkprismarinecobbledwall,Dark Prismarine Cobbled Wall,ダークプリズマイン石のコーブルド壁
block.masonry.darkprismarinecolumn,Dark Prismarine Column,ダーク・プリズマリン柱
block.masonry.darkprismarinecolumnslab,Dark Prismarine Column Slab,ダークプリズマイン列柱スラブ
block.masonry.darkprismarinecolumnwall,Dark Prismarine Column Wall,ダークプリズマイン列柱壁
block.masonry.darkprismarinecut,Cut Dark Prismarine,切断された暗いプリズマリン
block.masonry.darkprismarinecutslab,Cut Dark Prismarine Slab,ダークプリズマリンスラブを切る
block.masonry.darkprismarinecutwall,Cut Dark Prismarine Wall,ダークプリズマリーワールを切る
block.masonry.darkprismarinediamondpavers,Dark Prismarine Diamond Pavers,ダークプリズマリンダイヤモンドパヴァー
block.masonry.darkprismarinediamondpaversslab,Dark Prismarine Diamond Pavers Slab,ダークプリズマリンダイヤモンドパヴァースラブ
block.masonry.darkprismarinediamondpaverswall,Dark Prismarine Diamond Pavers Wall,ダークプリズマリンダイヤモンドパヴァー壁
block.masonry.darkprismarineengraved,Engraved Dark Prismarine,彫刻されたダークプリズマリン
block.masonry.darkprismarineengravedslab,Engraved Dark Prismarine Slab,彫刻された暗いプリズマインスラブ
block.masonry.darkprismarineengravedwall,Engraved Dark Prismarine Wall,彫刻された暗いプリズマインウォール
block.masonry.darkprismarinelargebricks,Dark Prismarine Large Bricks,ダークプリズマイン大ブロック
block.masonry.darkprismarinelargebrickscracked,Dark Prismarine Cracked Large Bricks,ダークプリズマリン割れた大型レンガ
block.masonry.darkprismarinelargebrickscrackedslab,Dark Prismarine Cracked Large Bricks Slab,ダークプリズマリンスラブ・クラックド・ラージ・ブラッツ・スラブ
block.masonry.darkprismarinelargebrickscrackedwall,Dark Prismarine Cracked Large Bricks Wall,ダークプリズマリンスラブ・クラックド・ラージ・ブラッツ・ウォール
block.masonry.darkprismarinelargebricksmossy,Dark Prismarine Mossy Large Bricks,ダークプリズマリンモスリストロウ大レンガ
block.masonry.darkprismarinelargebricksmossyslab,Dark Prismarine Mossy Large Bricks Slab,ダーク・プリズマリン・モス・ラージ・ブロック・スラブ
block.masonry.darkprismarinelargebricksmossywall,Dark Prismarine Mossy Large Bricks Wall,ダーク・プリズマリン・モス・ラージ・ブロック・ウォール
block.masonry.darkprismarinelargebricksslab,Dark Prismarine Large Bricks Slab,ダークプリズマリンの大ブロックスラブ
block.masonry.darkprismarinelargebrickswall,Dark Prismarine Large Bricks Wall,ダークプリズマリンの大ブロック壁
block.masonry.darkprismarinepanels,Dark Prismarine Panels,ダーク・プリズマリンパネル
block.masonry.darkprismarinepanelsslab,Dark Prismarine Panels Slab,ダークプリズマインパネルスラブ
block.masonry.darkprismarinepanelswall,Dark Prismarine Panels Wall,ダークプリズマインパネル壁
block.masonry.darkprismarinepavers,Dark Prismarine Pavers,ダーク・プリズマリンパヴェ
block.masonry.darkprismarinepaversslab,Dark Prismarine Pavers Slab,ダークプリズマインパヴェルスラブ
block.masonry.darkprismarinepaverswall,Dark Prismarine Pavers Wall,ダークプリズマインパヴェル壁
block.masonry.darkprismarinepillar,Dark Prismarine Pillar,ダークプリズマリン柱
block.masonry.darkprismarinepillarslab,Dark Prismarine Pillar Slab,ダークプリズマイン柱スラブ
block.masonry.darkprismarinepillarwall,Dark Prismarine Pillar Wall,ダークプリズマイン柱壁
block.masonry.darkprismarinepolished,Polished Dark Prismarine,磨かれたダークプリズマリン
block.masonry.darkprismarinepolishedslab,Polished Dark Prismarine Slab,研磨された暗いプリズマインスラブ
block.masonry.darkprismarinepolishedwall,Polished Dark Prismarine Wall,研磨された暗いプリズマインウォール
block.masonry.darkprismarineroughcut,Rough Cut Dark Prismarine,粗切りダークプリズマリン
block.masonry.darkprismarineroughcutslab,Rough Cut Dark Prismarine Slab,粗切りダークプリズマリンスラブ
block.masonry.darkprismarineroughcutwall,Rough Cut Dark Prismarine Wall,粗切りダークプリズマリン壁
block.masonry.darkprismarinesmallbrick,Dark Prismarine Small Bricks,ダークプリズマイン小ブロック
block.masonry.darkprismarinesmallbrickslab,Dark Prismarine Small Bricks Slab,ダークプリズマリンの小ブロックスラブ
block.masonry.darkprismarinesmallbrickwall,Dark Prismarine Small Bricks Wall,ダークプリズマリンの小ブロック壁
block.masonry.darkprismarinetiled,Tiled Dark Prismarine,ダークプラズマリントイル
block.masonry.darkprismarinetiledslab,Tiled Dark Prismarine Slab,暗いプリズマインのタイルスラブ
block.masonry.darkprismarinetiledwall,Tiled Dark Prismarine Wall,暗いプリズマインのタイル壁
block.masonry.devblock,Dev Block,開発ブロック
block.masonry.dioritecarvedcreeper,Carved Diorite (Creeper),彫刻された閃緑岩（クリーパー）
block.masonry.dioritecarvedcreeperslab,Carved Diorite (Creeper) Slab,彫刻された閃緑岩（クリーパー）スラブ
block.masonry.dioritecarvedcreeperwall,Carved Diorite (Creeper) Wall,彫刻された閃緑岩（クリーパー）ウォール
block.masonry.dioritecarvedderp,Carved Diorite (Derp),彫刻された閃緑岩（Derp）
block.masonry.dioritecarvedderpslab,Carved Diorite (Derp) Slab,彫刻された閃緑岩（Derp）スラブ
block.masonry.dioritecarvedderpwall,Carved Diorite (Derp) Wall,彫刻された閃緑岩（Derp）壁
block.masonry.dioritecarvedvillager,Carved Diorite (Villager),彫刻された閃緑岩（村人）
block.masonry.dioritecarvedvillagerslab,Carved Diorite (Villager) Slab,彫刻されたディオライト（村人）スラブ
block.masonry.dioritecarvedvillagerwall,Carved Diorite (Villager) Wall,彫刻されたディオライト（村人）壁
block.masonry.dioritecarvedwither,Carved Diorite (Wither),彫刻された閃緑岩（ウィザー）
block.masonry.dioritecarvedwitherslab,Carved Diorite (Wither) Slab,彫刻された閃緑岩（ワither）スラブ
block.masonry.dioritecarvedwitherwall,Carved Diorite (Wither) Wall,彫刻された閃緑岩（ワither）壁
block.masonry.dioritecarvedwriting,Carved Diorite (Writing),彫刻された閃緑岩（書き込み）
block.masonry.dioritecarvedwritingslab,Carved Diorite (Writing) Slab,彫刻された閃緑岩（書き込み）スラブ
block.masonry.dioritecarvedwritingwall,Carved Diorite (Writing) Wall,彫刻された閃緑岩（書き込み）ウォール
block.masonry.dioritechiseled,Diorite Chiseled,閃緑岩のノミ
block.masonry.dioritechiseledslab,Diorite Chiseled Slab,閃緑岩 彫刻スラブ
block.masonry.dioritechiseledwall,Diorite Chiseled Wall,閃緑岩 彫刻壁
block.masonry.dioritecobbled,Diorite Cobbled,閃緑岩の丸石
block.masonry.dioritecobbledmossy,Diorite Mossy Cobbled,閃緑岩の苔むし丸石
block.masonry.dioritecobbledmossyslab,Diorite Mossy Cobbled Slab,苔の覆われた閃緑岩の丸石スラブ
block.masonry.dioritecobbledmossywall,Diorite Mossy Cobbled Wall,苔の覆われた閃緑岩の丸石壁
block.masonry.dioritecobbledslab,Diorite Cobbled Slab,閃緑岩丸石 スラブ
block.masonry.dioritecobbledwall,Diorite Cobbled Wall,閃緑岩丸石 壁
block.masonry.dioritecolumn,Diorite Column,閃緑岩柱
block.masonry.dioritecolumnslab,Diorite Column Slab,閃緑岩柱スラブ
block.masonry.dioritecolumnwall,Diorite Column Wall,閃緑岩柱壁
block.masonry.dioritecut,Cut Diorite,カット 斑岩
block.masonry.dioritecutslab,Cut Diorite Slab,切断された閃緑岩の板
block.masonry.dioritecutwall,Cut Diorite Wall,切断された閃緑岩の壁
block.masonry.dioritediamondpavers,Diorite Diamond Pavers,閃緑岩ダイヤモンドパヴェ
block.masonry.dioritediamondpaversslab,Diorite Diamond Pavers Slab,閃緑岩ダイヤモンドパヴェルスラブ
block.masonry.dioritediamondpaverswall,Diorite Diamond Pavers Wall,閃緑岩ダイヤモンドパヴェル壁
block.masonry.dioriteengraved,Engraved Diorite,刻まれた斑岩
block.masonry.dioriteengravedslab,Engraved Diorite Slab,彫刻された閃緑岩スラブ
block.masonry.dioriteengravedwall,Engraved Diorite Wall,彫刻された閃緑岩壁
block.masonry.dioritelargebricks,Diorite Large Bricks,閃緑岩大レンガ
block.masonry.dioritelargebrickscracked,Diorite Cracked Large Bricks,閃緑岩の割れた大ブロック
block.masonry.dioritelargebrickscrackedslab,Diorite Cracked Large Bricks Slab,ダイオライト ひび割れ 大型レンガ スラブ
block.masonry.dioritelargebrickscrackedwall,Diorite Cracked Large Bricks Wall,ダイオライト ひび割れ 大型レンガ 壁
block.masonry.dioritelargebricksmossy,Diorite Mossy Large Bricks,苔の覆われた大きな閃緑岩ブロック
block.masonry.dioritelargebricksmossyslab,Diorite Mossy Large Bricks Slab,モスの大きなブロックスラブ（ディオライト）
block.masonry.dioritelargebricksmossywall,Diorite Mossy Large Bricks Wall,閃緑岩苔むし大型レンガ壁
block.masonry.dioritelargebricksslab,Diorite Large Bricks Slab,閃緑岩大型レンガスラブ
block.masonry.dioritelargebrickswall,Diorite Large Bricks Wall,閃緑岩大型レンガ壁
block.masonry.dioritepanels,Diorite Panels,閃緑岩パネル
block.masonry.dioritepanelsslab,Diorite Panels Slab,閃緑岩パネルスラブ
block.masonry.dioritepanelswall,Diorite Panels Wall,閃緑岩パネル壁
block.masonry.dioritepavers,Diorite Pavers,閃緑岩舗装
block.masonry.dioritepaversslab,Diorite Pavers Slab,閃緑岩パヴェルスラブ
block.masonry.dioritepaverswall,Diorite Pavers Wall,閃緑岩パヴェル壁
block.masonry.dioritepillar,Diorite Pillar,柱 斑岩
block.masonry.dioritepillarslab,Diorite Pillar Slab,閃緑岩柱スラブ
block.masonry.dioritepillarwall,Diorite Pillar Wall,花崗閃緑岩の柱状の壁
block.masonry.dioritepolished,Polished Diorite,磨かれた斑岩
block.masonry.dioritepolishedslab,Polished Diorite Slab,磨き上げられた閃緑岩スラブ
block.masonry.dioritepolishedwall,Polished Diorite Wall,磨き上げたディオライト壁
block.masonry.dioriteroughcut,Rough Cut Diorite,閃緑岩を粗く切断
block.masonry.dioriteroughcutslab,Rough Cut Diorite Slab,粗加工閃緑岩スラブ
block.masonry.dioriteroughcutwall,Rough Cut Diorite Wall,粗加工閃緑岩壁
block.masonry.dioritesmallbrick,Diorite Small Bricks,閃緑岩小レンガ
block.masonry.dioritesmallbrickslab,Diorite Small Bricks Slab,閃緑岩小型レンガスラブ
block.masonry.dioritesmallbrickwall,Diorite Small Bricks Wall,閃緑岩小型レンガ壁
block.masonry.dioritetiled,Tiled Diorite,タイル張りの斑岩
block.masonry.dioritetiledslab,Tiled Diorite Slab,タイル付き閃緑岩スラブ
block.masonry.dioritetiledwall,Tiled Diorite Wall,タイル付き閃緑岩ウォール
block.masonry.endstonetiled,Tiled End Stone,タイル張り エンド石
block.masonry.endstonetiledslab,Tiled End Stone Slab,タイル付きエンド石スラブ
block.masonry.endstonetiledwall,Tiled End Stone Wall,タイル付きエンド石壁
block.masonry.granitecarvedcreeper,Carved Granite (Creeper),彫刻された花崗岩（クリーパー）
block.masonry.granitecarvedcreeperslab,Carved Granite (Creeper) Slab,彫刻された花崗岩（クリーパー）スラブ
block.masonry.granitecarvedcreeperwall,Carved Granite (Creeper) Wall,彫刻された花崗岩（クリーパー）ウォール
block.masonry.granitecarvedderp,Carved Granite (Derp),彫刻された花崗岩（デルプ）
block.masonry.granitecarvedderpslab,Carved Granite (Derp) Slab,彫刻された花崗岩（デルプ）スラブ
block.masonry.granitecarvedderpwall,Carved Granite (Derp) Wall,彫刻された花崗岩（デルプ）壁
block.masonry.granitecarvedvillager,Carved Granite (Villager),花崗岩（村人）
block.masonry.granitecarvedvillagerslab,Carved Granite (Villager) Slab,彫刻された花崗岩（村人）スラブ
block.masonry.granitecarvedvillagerwall,Carved Granite (Villager) Wall,彫刻された花崗岩（村人）壁
block.masonry.granitecarvedwither,Carved Granite (Wither),彫刻された花崗岩（ウィザー）
block.masonry.granitecarvedwitherslab,Carved Granite (Wither) Slab,彫刻された花崗岩（ワither）スラブ
block.masonry.granitecarvedwitherwall,Carved Granite (Wither) Wall,彫刻された花崗岩（ウィザー）壁
block.masonry.granitecarvedwriting,Carved Granite (Writing),彫刻された花崗岩（書き込み）
block.masonry.granitecarvedwritingslab,Carved Granite (Writing) Slab,彫刻された花崗岩（書き込み）スラブ
block.masonry.granitecarvedwritingwall,Carved Granite (Writing) Wall,彫刻された花崗岩（書き込み）ウォール
block.masonry.granitechiseled,Granite Chiseled,花崗岩のノミ加工
block.masonry.granitechiseledslab,Granite Chiseled Slab,彫刻された花崗岩のスラブ
block.masonry.granitechiseledwall,Granite Chiseled Wall,彫刻された花崗岩の壁
block.masonry.granitecobbled,Granite Cobbled,花崗岩丸石
block.masonry.granitecobbledmossy,Granite Mossy Cobbled,苔むした丸石の花崗岩
block.masonry.granitecobbledmossyslab,Granite Mossy Cobbled Slab,苔むした丸石の花崗岩スラブ
block.masonry.granitecobbledmossywall,Granite Mossy Cobbled Wall,苔むした丸石の花崗岩壁
block.masonry.granitecobbledslab,Granite Cobbled Slab,花崗岩丸石スラブ
block.masonry.granitecobbledwall,Granite Cobbled Wall,花崗岩丸石壁
block.masonry.granitecolumn,Granite Column,花崗岩の柱
block.masonry.granitecolumnslab,Granite Column Slab,花崗岩柱スラブ
block.masonry.granitecolumnwall,Granite Column Wall,花崗岩柱壁
block.masonry.granitecut,Cut Granite,カット 花崗岩
block.masonry.granitecutslab,Cut Granite Slab,切断された花崗岩の板
block.masonry.granitecutwall,Cut Granite Wall,切断された花崗岩の壁
block.masonry.granitediamondpavers,Granite Diamond Pavers,花崗岩ダイヤモンドパヴェ
block.masonry.granitediamondpaversslab,Granite Diamond Pavers Slab,花崗岩ダイヤモンドパヴェルスラブ
block.masonry.granitediamondpaverswall,Granite Diamond Pavers Wall,花崗岩ダイヤモンドパヴェル壁
block.masonry.graniteengraved,Engraved Granite,ブロック彫刻された花崗岩ブロック
block.masonry.graniteengravedslab,Engraved Granite Slab,エンゲーブされた花崗岩のスラブ
block.masonry.graniteengravedwall,Engraved Granite Wall,エンゲーブされた花崗岩の壁
block.masonry.granitelargebricks,Granite Large Bricks,花崗岩大ブロック
block.masonry.granitelargebrickscracked,Granite Cracked Large Bricks,大ブロックの割れた花崗岩
block.masonry.granitelargebrickscrackedslab,Granite Cracked Large Bricks Slab,花崗岩 ひび割れ 大型レンガ スラブ
block.masonry.granitelargebrickscrackedwall,Granite Cracked Large Bricks Wall,花崗岩 ひび割れ 大型レンガ 壁
block.masonry.granitelargebricksmossy,Granite Mossy Large Bricks,苔むした大きな花崗岩レンガ
block.masonry.granitelargebricksmossyslab,Granite Mossy Large Bricks Slab,花崗岩苔むし大型レンガスラブ
block.masonry.granitelargebricksmossywall,Granite Mossy Large Bricks Wall,閃緑岩苔むし大型レンガ壁
block.masonry.granitelargebricksslab,Granite Large Bricks Slab,花崗岩大砕石床板
block.masonry.granitelargebrickswall,Granite Large Bricks Wall,花崗岩大砕石壁
block.masonry.granitepanels,Granite Panels,花崗岩のパネル
block.masonry.granitepanelsslab,Granite Panels Slab,花崗岩パネル・スラブ
block.masonry.granitepanelswall,Granite Panels Wall,花崗岩パネル壁
block.masonry.granitepavers,Granite Pavers,花崗岩の敷石
block.masonry.granitepaversslab,Granite Pavers Slab,花崗岩舗装スラブ
block.masonry.granitepaverswall,Granite Pavers Wall,花崗岩舗装壁
block.masonry.granitepillar,Granite Pillar,柱 花崗岩
block.masonry.granitepillarslab,Granite Pillar Slab,花崗岩柱スラブ
block.masonry.granitepillarwall,Granite Pillar Wall,花崗岩柱壁
block.masonry.granitepolished,Polished Granite,磨かれた花崗岩
block.masonry.granitepolishedslab,Polished Granite Slab,磨きの花崗岩スラブ
block.masonry.granitepolishedwall,Polished Granite Wall,磨き上げた花崗岩の壁
block.masonry.graniteroughcut,Rough Cut Granite,花崗岩を粗く切断
block.masonry.graniteroughcutslab,Rough Cut Granite Slab,粗加工花崗岩スラブ
block.masonry.graniteroughcutwall,Rough Cut Granite Wall,粗加工花崗岩壁
block.masonry.granitesmallbrick,Granite Small Bricks,花崗岩小ブロック
block.masonry.granitesmallbrickslab,Granite Small Bricks Slab,花崗岩小砕石床板
block.masonry.granitesmallbrickwall,Granite Small Bricks Wall,花崗岩小砕石壁
block.masonry.granitetiled,Tiled Granite,タイル張りの花崗岩
block.masonry.granitetiledslab,Tiled Granite Slab,タイル付き花崗岩スラブ
block.masonry.granitetiledwall,Tiled Granite Wall,タイル付き花崗岩ウォール
block.masonry.netherracktiled,Tiled Netherrack,タイル張り ネザーラック
block.masonry.netherracktiledslab,Tiled Netherrack Slab,タイル張りのネザークレイのスラブ
block.masonry.netherracktiledwall,Tiled Netherrack Wall,タイル張りのネザークレイの壁
block.masonry.obsidiantiled,Tiled Obsidian,タイル張りの黒曜石
block.masonry.obsidiantiledslab,Tiled Obsidian Slab,タイル仕上げ黒曜石スラブ
block.masonry.obsidiantiledwall,Tiled Obsidian Wall,黒曜石タイル壁
block.masonry.prismarinecarvedcreeper,Carved Prismarine (Creeper),彫刻されたプリズマイン（クリーパー）
block.masonry.prismarinecarvedcreeperslab,Carved Prismarine (Creeper) Slab,彫刻されたプリズマイン（クリーパー）スラブ
block.masonry.prismarinecarvedcreeperwall,Carved Prismarine (Creeper) Wall,彫刻されたプリズマイン（クリーパー）壁
block.masonry.prismarinecarvedderp,Carved Prismarine (Derp),彫刻されたプリズマイン（デルプ）
block.masonry.prismarinecarvedderpslab,Carved Prismarine (Derp) Slab,彫刻されたプリズマイン（デルプ）スラブ
block.masonry.prismarinecarvedderpwall,Carved Prismarine (Derp) Wall,彫刻されたプリズマイン（デルプ）ウォール
block.masonry.prismarinecarvedvillager,Carved Prismarine (Villager),彫刻されたプリズマリン（村人）
block.masonry.prismarinecarvedvillagerslab,Carved Prismarine (Villager) Slab,彫刻されたプリズマリン（村人）スラブ
block.masonry.prismarinecarvedvillagerwall,Carved Prismarine (Villager) Wall,彫刻されたプリズマリン（村人）壁
block.masonry.prismarinecarvedwither,Carved Prismarine (Wither),彫刻されたプリズマリン（ウィザー）
block.masonry.prismarinecarvedwitherslab,Carved Prismarine (Wither) Slab,彫刻プリズマリン（ウィザー）スラブ
block.masonry.prismarinecarvedwitherwall,Carved Prismarine (Wither) Wall,彫刻プリズマリン（ウィザー）壁
block.masonry.prismarinecarvedwriting,Carved Prismarine (Writing),彫刻されたプリズマイン（書き込み）
block.masonry.prismarinecarvedwritingslab,Carved Prismarine (Writing) Slab,彫刻されたプリズマイン（書き込み）スラブ
block.masonry.prismarinecarvedwritingwall,Carved Prismarine (Writing) Wall,彫刻されたプリズマリン（書き込み）壁
block.masonry.prismarinechiseled,Prismarine Chiseled,プリズマリン・チーズド
block.masonry.prismarinechiseledslab,Prismarine Chiseled Slab,彫刻されたプリズマインスラブ
block.masonry.prismarinechiseledwall,Prismarine Chiseled Wall,彫刻されたプリズマイン壁
block.masonry.prismarinecobbled,Prismarine Cobbled,プリズマリン丸石
block.masonry.prismarinecobbledmossy,Prismarine Mossy Cobbled,ムースィーな丸石のプリズマイン
block.masonry.prismarinecobbledmossyslab,Prismarine Mossy Cobbled Slab,プリズマインモッサリークッブスラブ
block.masonry.prismarinecobbledmossywall,Prismarine Mossy Cobbled Wall,プラズマリン 苔むし丸石壁
