key,source_text,target_text
item.ironchest.chest.diamond_crystal.name,Diamond to Crystal Chest Upgrade,ダイヤモンドからクリスタルチェストへのアップグレード
item.ironchest.chest.wood_iron.name,Wood to Iron Chest Upgrade,通常から鉄のチェストにアップグレード
item.ironchest.chest.wood_copper.name,Wood to Copper Chest Upgrade,木から銅のチェストアップグレード
item.ironchest.chest.diamond_obsidian.name,Diamond to Obsidian Chest Upgrade,ダイヤモンドから黒曜石チェストへのアップグレード
book.ironchest.dirtchest9000.page1,"""Welcome to your new DirtChest 9000! We hope you will enjoy many happy years of storing your stack of dirt in our storage utility.""",新しいDirtChest 9000へようこそ!本ストレージユーティリティで、何年も楽しく土を保存できることを願っています。
book.ironchest.dirtchest9000.page2,"""Usage: simply insert the stack of dirt of your choice into the highly receptive slot and enjoy the great convenience of having that dirt available to you, any time you pass by this chest!""",使用方法: 選択した土のスタックを高感度スロットに挿入するだけで、このチェストに近づくたびに、土がいつでも利用できるという大きな便利さを楽しめます!
book.ironchest.dirtchest9000.page3,"""We hope you have enjoyed reviewing this instruction manual, and hope you will consider using our products in future! Kind regards, The DirtChest 9000 manual writers incorporated.""",本説明書をご覧いただきありがとうございます。今後も本製品をご利用いただけることを願っています。よろしくお願いします。DirtChest 9000マニュアル著者一同
book.ironchest.dirtchest9000.page4,"""Warranty: This product has no warranty of any kind. Your dirt may not be stored, it may slowly leech into the environment, or alternatively, it may not do anything at all.""","""保証について: 本製品はいかなる保証も致しません。土は正しく保管されないかもしれませんし、少しずつ自然に帰っていくかもしれません。逆に、何も起こらないかもしれません。"""
book.ironchest.dirtchest9000.page5,"""DirtChest 9000 is kind to the environment. Please dispose of this guide book responsibly, and do not whatever you do just chuck it into some lava. We would be very sad.""","""ダートチェスト9000! は環境に配慮しています。責任を持ってこの取扱説明書を廃棄して下さい。溶岩の中に投げ込むなんてことはお止め下さい。とても悲しくなってしまいます。"""
tile.ironchest.shulker_box.iron.white.name,White Iron Shulker Box,白い鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.orange.name,Orange Iron Shulker Box,橙色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.magenta.name,Magenta Iron Shulker Box,赤紫の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.light_blue.name,Light Blue Iron Shulker Box,空色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.yellow.name,Yellow Iron Shulker Box,黄の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.lime.name,Lime Iron Shulker Box,黄緑の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.pink.name,Pink Iron Shulker Box,桃色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.gray.name,Gray Iron Shulker Box,灰色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.silver.name,Light Gray Iron Shulker Box,薄灰色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.cyan.name,Cyan Iron Shulker Box,青緑の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.purple.name,Purple Iron Shulker Box,紫の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.blue.name,Blue Iron Shulker Box,青い鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.brown.name,Brown Iron Shulker Box,茶色の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.green.name,Green Iron Shulker Box,緑の鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.red.name,Red Iron Shulker Box,赤い鉄のシュルカーボックス
tile.ironchest.shulker_box.iron.black.name,Black Iron Shulker Box,黒い鉄のシュルカーボックス
tile.ironchest.shulker_box.gold.white.name,White Gold Shulker Box,白い金のシュルカーボックス
tile.ironchest.shulker_box.gold.orange.name,Orange Gold Shulker Box,橙色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.magenta.name,Magenta Gold Shulker Box,赤紫の金のシュルカーボックス
tile.ironchest.shulker_box.gold.light_blue.name,Light Blue Gold Shulker Box,空色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.yellow.name,Yellow Gold Shulker Box,黄の金のシュルカーボックス
tile.ironchest.shulker_box.gold.lime.name,Lime Gold Shulker Box,黄緑の金のシュルカーボックス
tile.ironchest.shulker_box.gold.pink.name,Pink Gold Shulker Box,桃色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.gray.name,Gray Gold Shulker Box,灰色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.silver.name,Light Gray Gold Shulker Box,薄灰色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.cyan.name,Cyan Gold Shulker Box,青緑の金のシュルカーボックス
tile.ironchest.shulker_box.gold.purple.name,Purple Gold Shulker Box,紫の金のシュルカーボックス
tile.ironchest.shulker_box.gold.blue.name,Blue Gold Shulker Box,青い金のシュルカーボックス
tile.ironchest.shulker_box.gold.brown.name,Brown Gold Shulker Box,茶色の金のシュルカーボックス
tile.ironchest.shulker_box.gold.green.name,Green Gold Shulker Box,緑の金のシュルカーボックス
tile.ironchest.shulker_box.gold.red.name,Red Gold Shulker Box,赤い金のシュルカーボックス
tile.ironchest.shulker_box.gold.black.name,Black Gold Shulker Box,黒い金のシュルカーボックス
tile.ironchest.shulker_box.diamond.white.name,White Diamond Shulker Box,白いダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.orange.name,Orange Diamond Shulker Box,橙色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.magenta.name,Magenta Diamond Shulker Box,赤紫のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.light_blue.name,Light Blue Diamond Shulker Box,空色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.yellow.name,Yellow Diamond Shulker Box,黄のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.lime.name,Lime Diamond Shulker Box,黄緑のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.pink.name,Pink Diamond Shulker Box,桃色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.gray.name,Gray Diamond Shulker Box,灰色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.silver.name,Light Gray Diamond Shulker Box,薄灰色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.cyan.name,Cyan Diamond Shulker Box,青緑のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.purple.name,Purple Diamond Shulker Box,紫のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.blue.name,Blue Diamond Shulker Box,青いダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.brown.name,Brown Diamond Shulker Box,茶色のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.green.name,Green Diamond Shulker Box,緑のダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.red.name,Red Diamond Shulker Box,赤いダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.diamond.black.name,Black Diamond Shulker Box,黒いダイヤモンドのシュルカーボックス
tile.ironchest.shulker_box.copper.white.name,White Copper Shulker Box,白い銅のシュルカーボックス
tile.ironchest.shulker_box.copper.orange.name,Orange Copper Shulker Box,橙色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.magenta.name,Magenta Copper Shulker Box,赤紫の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.light_blue.name,Light Blue Copper Shulker Box,空色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.yellow.name,Yellow Copper Shulker Box,黄の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.lime.name,Lime Copper Shulker Box,黄緑の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.pink.name,Pink Copper Shulker Box,桃色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.gray.name,Gray Copper Shulker Box,灰色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.silver.name,Light Gray Copper Shulker Box,薄灰色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.cyan.name,Cyan Copper Shulker Box,青緑の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.purple.name,Purple Copper Shulker Box,紫の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.blue.name,Blue Copper Shulker Box,青い銅のシュルカーボックス
tile.ironchest.shulker_box.copper.brown.name,Brown Copper Shulker Box,茶色の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.green.name,Green Copper Shulker Box,緑の銅のシュルカーボックス
tile.ironchest.shulker_box.copper.red.name,Red Copper Shulker Box,赤い銅のシュルカーボックス
tile.ironchest.shulker_box.copper.black.name,Black Copper Shulker Box,黒い銅のシュルカーボックス
tile.ironchest.shulker_box.silver.white.name,White Silver Shulker Box,白い銀のシュルカーボックス
tile.ironchest.shulker_box.silver.orange.name,Orange Silver Shulker Box,橙色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.magenta.name,Magenta Silver Shulker Box,赤紫の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.light_blue.name,Light Blue Silver Shulker Box,空色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.yellow.name,Yellow Silver Shulker Box,黄の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.lime.name,Lime Silver Shulker Box,黄緑の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.pink.name,Pink Silver Shulker Box,桃色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.gray.name,Gray Silver Shulker Box,灰色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.silver.name,Light Gray Silver Shulker Box,薄灰色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.cyan.name,Cyan Silver Shulker Box,青緑の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.purple.name,Purple Silver Shulker Box,紫の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.blue.name,Blue Silver Shulker Box,青い銀のシュルカーボックス
tile.ironchest.shulker_box.silver.brown.name,Brown Silver Shulker Box,茶色の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.green.name,Green Silver Shulker Box,緑の銀のシュルカーボックス
tile.ironchest.shulker_box.silver.red.name,Red Silver Shulker Box,赤い銀のシュルカーボックス
tile.ironchest.shulker_box.silver.black.name,Black Silver Shulker Box,黒い銀のシュルカーボックス
tile.ironchest.shulker_box.crystal.white.name,White Crystal Shulker Box,白いクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.orange.name,Orange Crystal Shulker Box,橙色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.magenta.name,Magenta Crystal Shulker Box,赤紫のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.light_blue.name,Light Blue Crystal Shulker Box,空色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.yellow.name,Yellow Crystal Shulker Box,黄のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.lime.name,Lime Crystal Shulker Box,黄緑のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.pink.name,Pink Crystal Shulker Box,桃色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.gray.name,Gray Crystal Shulker Box,灰色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.silver.name,Light Gray Crystal Shulker Box,薄灰色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.cyan.name,Cyan Crystal Shulker Box,青緑のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.purple.name,Purple Crystal Shulker Box,紫のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.blue.name,Blue Crystal Shulker Box,青いクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.brown.name,Brown Crystal Shulker Box,茶色のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.green.name,Green Crystal Shulker Box,緑のクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.red.name,Red Crystal Shulker Box,赤いクリスタルシュルカーボックス
tile.ironchest.shulker_box.crystal.black.name,Black Crystal Shulker Box,黒いクリスタルシュルカーボックス
tile.ironchest.shulker_box.obsidian.white.name,White Obsidian Shulker Box,白い黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.orange.name,Orange Obsidian Shulker Box,橙色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.magenta.name,Magenta Obsidian Shulker Box,赤紫の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.light_blue.name,Light Blue Obsidian Shulker Box,空色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.yellow.name,Yellow Obsidian Shulker Box,黄の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.lime.name,Lime Obsidian Shulker Box,黄緑の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.pink.name,Pink Obsidian Shulker Box,桃色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.gray.name,Gray Obsidian Shulker Box,灰色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.silver.name,Light Gray Obsidian Shulker Box,薄灰色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.cyan.name,Cyan Obsidian Shulker Box,青緑の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.purple.name,Purple Obsidian Shulker Box,紫の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.blue.name,Blue Obsidian Shulker Box,青い黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.brown.name,Brown Obsidian Shulker Box,茶色の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.green.name,Green Obsidian Shulker Box,緑の黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.red.name,Red Obsidian Shulker Box,赤い黒曜石のシュルカーボックス
tile.ironchest.shulker_box.obsidian.black.name,Black Obsidian Shulker Box,黒い黒曜石のシュルカーボックス
item.ironchest.shulker_box.iron_gold.name,Iron to Gold Shulker Box Upgrade,鉄から金のシュルカーボックスにアップグレード
item.ironchest.shulker_box.iron_gold.tooltip,Used to upgrade a Iron Shulker Box to a Gold Shulker Box\nThe color of the Shulker Box will stay the same.,鉄から金のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.gold_diamond.name,Gold to Diamond Shulker Box Upgrade,金からダイヤモンドのシュルカーボックスにアップグレード
item.ironchest.shulker_box.gold_diamond.tooltip,Used to upgrade a Gold Shulker Box to a Diamond Shulker Box\nThe color of the Shulker Box will stay the same.,金からダイヤモンドのシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.copper_silver.name,Copper to Silver Shulker Box Upgrade,銅から銀のシュルカーボックスにアップグレード
item.ironchest.shulker_box.copper_silver.tooltip,Used to upgrade a Copper Shulker Box to a Silver Shulker Box\nThe color of the Shulker Box will stay the same.,銅から銀のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.silver_gold.name,Silver to Gold Shulker Box Upgrade,銀から金のシュルカーボックスにアップグレード
item.ironchest.shulker_box.silver_gold.tooltip,Used to upgrade a Silver Shulker Box to a Gold Shulker Box\nThe color of the Shulker Box will stay the same.,銀から金のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.copper_iron.name,Copper to Iron Shulker Box Upgrade,銅から鉄のシュルカーボックスにアップグレード
item.ironchest.shulker_box.copper_iron.tooltip,Used to upgrade a Copper Shulker Box to a Iron Shulker Box\nThe color of the Shulker Box will stay the same.,銅から鉄のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.diamond_crystal.name,Diamond to Crystal Shulker Box Upgrade,ダイヤモンドからクリスタルシュルカーボックスにアップグレード
item.ironchest.shulker_box.diamond_crystal.tooltip,Used to upgrade a Diamond Shulker Box to a Crystal Shulker Box\nThe color of the Shulker Box will stay the same.,ダイヤモンドからクリスタルシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.vanilla_iron.name,Vanilla to Iron Shulker Box Upgrade,通常から鉄のシュルカーボックスにアップグレード
item.ironchest.shulker_box.vanilla_iron.tooltip,Used to upgrade a Vanilla Shulker Box to a Iron Shulker Box\nThe color of the Shulker Box will stay the same.,通常から鉄のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.vanilla_copper.name,Vanilla to Copper Shulker Box Upgrade,通常から銅のシュルカーボックスにアップグレード
item.ironchest.shulker_box.vanilla_copper.tooltip,Used to upgrade a Vanilla Shulker Box to a Copper Shulker Box\nThe color of the Shulker Box will stay the same.,通常から銅のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
item.ironchest.shulker_box.diamond_obsidian.name,Diamond to Obsidian Shulker Box Upgrade,ダイヤモンドから黒曜石のシュルカーボックスにアップグレード
item.ironchest.shulker_box.diamond_obsidian.tooltip,Used to upgrade a Diamond Shulker Box to a Obsidian Shulker Box\nThe color of the Shulker Box will stay the same.,ダイヤモンドから黒曜石のシュルカーボックスにアップグレードする際に使用。\nシュルカーボックスの色は変わりません。
tile.ironchest:IRON.name,Iron Chest,鉄のチェスト
tile.ironchest:GOLD.name,Gold Chest,金のチェスト
tile.ironchest:DIAMOND.name,Diamond Chest,ダイヤモンドのチェスト
tile.ironchest:COPPER.name,Copper Chest,銅のチェスト
tile.ironchest:SILVER.name,Silver Chest,銀のチェスト
tile.ironchest:CRYSTAL.name,Crystal Chest,水晶のチェスト
tile.ironchest:OBSIDIAN.name,Obsidian Chest,黒曜石のチェスト
tile.ironchest:DIRTCHEST9000.name,DirtChest 9000!,泥のチェスト9000！
item.ironchest:IRONGOLD.name,Iron to Gold Chest Upgrade,鉄から金へのチェストアップグレード
item.ironchest:GOLDDIAMOND.name,Gold to Diamond Chest Upgrade,金からダイヤモンドへのチェストアップグレード
item.ironchest:COPPERSILVER.name,Copper to Silver Chest Upgrade,銅→銀のチェストアップグレード
item.ironchest:SILVERGOLD.name,Silver to Gold Chest Upgrade,銀から金へのチェストアップグレード
item.ironchest:COPPERIRON.name,Copper to Iron Chest Upgrade,銅から鉄のチェストアップグレード
item.ironchest:DIAMONDCRYSTAL.name,Diamond to Crystal Chest Upgrade,ダイヤモンドからクリスタルチェストへのアップグレード
item.ironchest:WOODIRON.name,Wood to Iron Chest Upgrade,通常から鉄のチェストにアップグレード
item.ironchest:WOODCOPPER.name,Wood to Copper Chest Upgrade,木から銅のチェストアップグレード
item.ironchest:DIAMONDOBSIDIAN.name,Diamond to Obsidian Chest Upgrade,ダイヤモンドから黒曜石チェストへのアップグレード
book.ironchest:dirtchest9000.title,How to use your DirtChest 9000!,DirtChest 9000 の使い方！
book.ironchest:dirtchest9000.page1,Welcome to your new DirtChest 9000! We hope you will enjoy many happy years of storing your stack of dirt in our storage utility.,新しいDirtChest 9000へようこそ!本ストレージユーティリティで、何年も楽しく土を保存できることを願っています。
book.ironchest:dirtchest9000.page2,"Usage: simply insert the stack of dirt of your choice into the highly receptive slot and enjoy the great convenience of having that dirt available to you, any time you pass by this chest!",使用方法: 選択した土のスタックを高感度スロットに挿入するだけで、このチェストに近づくたびに、土がいつでも利用できるという大きな便利さを楽しめます!
book.ironchest:dirtchest9000.page3,"We hope you have enjoyed reviewing this instruction manual, and hope you will consider using our products in future! Kind regards, The DirtChest 9000 manual writers incorporated.",本説明書をご覧いただきありがとうございます。今後も本製品をご利用いただけることを願っています。よろしくお願いします。DirtChest 9000マニュアル著者一同
book.ironchest:dirtchest9000.page4,"Warranty: This product has no warranty of any kind. Your dirt may not be stored, it may slowly leech into the environment, or alternatively, it may not do anything at all.",保証: 本製品はいかなる保証もありません。土が保存されない場合があります。環境にゆっくり浸出する可能性があります。または、まったく何もしない場合もあります。
book.ironchest:dirtchest9000.page5,"DirtChest 9000 is kind to the environment. Please dispose of this guide book responsibly, and do not whatever you do just chuck it into some lava. We would be very sad.",DirtChest 9000は環境に優しいです。本ガイドブックは責任を持って処分してください。いかなることがあってもそれを溶岩に投げ込まないでください。そうすると私たちはとても悲しくなります。
